basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4778507,ca.proc.d.2019-05-08.10613157,2019-05-08,9fe7bceb-dae2-4f26-b87b-2de1f38b4b84,234445,"Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, CPC)",,Oral Questions,Justice,,"Mr. Speaker, a few days after the hon. member for Orléans announced that he was preparing to testify against his own government, the Prime Minister dropped the charges against the vice-admiral. 
If the Liberals had provided the documents requested by Vice-Admiral Norman's defence team, this whole matter would have been settled in no time. For more than a year, the Liberals allowed Vice-Admiral Norman's reputation to get tarnished and his career destroyed.
Will the Prime Minister at least apologize?",Conservative,Charlesbourg—Haute-Saint-Charles,Pierre Paul-Hus,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-paul-hus(234445)
4778508,ca.proc.d.2019-05-08.10613161,2019-05-08,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, as I said in French and English, the government fulfilled all of its obligations with respect to documents requested in the proceedings.
The Public Prosecution Service of Canada operates independently from the Government of Canada, my office and the Department of Justice. This proves that the rule of law system works very well in Canada.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778509,ca.proc.d.2019-05-08.10613164,2019-05-08,9fe7bceb-dae2-4f26-b87b-2de1f38b4b84,234445,"Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, CPC)",,Oral Questions,Justice,,"Mr. Speaker, I would like to remind the Attorney General that, upon leaving the courthouse this morning, Vice-Admiral Norman's lawyer said there had been political interference because the government did not provide the document requested. This story is not over.
 Will the Prime Minister apologize to Admiral Norman? ",Conservative,Charlesbourg—Haute-Saint-Charles,Pierre Paul-Hus,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-paul-hus(234445)
4778510,ca.proc.d.2019-05-08.10613166,2019-05-08,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, I reject the premise of the question.
We fulfilled all our obligations. We co-operated with the court for the production of documents.
The director of the Public Prosecution Service of Canada makes decisions independently of government. As she said in February and again today, there was no political interference.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778511,ca.proc.d.2019-05-08.10613169,2019-05-08,c5b09363-414d-43b2-bc2c-274b997c8989,217143,"Ms. Jenny Kwan (Vancouver East, NDP)",,Oral Questions,"Immigration, Refugees and Citizenship",,"Mr. Speaker, the Prime Minister is creating two classes of refugees in Bill C-97 to pander to the right. Facing backlash, the government emailed Liberal MPs saying that no asylum seekers would be at risk. The Canadian Association of Refugee Lawyers and Amnesty International were clear: That is not true. 
The Liberals are desperate for a fix, but experts were explicit: There is no fix. Any people pretending the Liberal proposal is the same as the independent work of the IRB are fooling themselves.
Will the Prime Minister do what thousands of Canadians are demanding and withdraw these dangerous provisions?",New Democratic Party,Vancouver East,Jenny Kwan,http://www.parl.gc.ca/Parliamentarians/en/members/jenny-kwan(217143)
4778512,ca.proc.d.2019-05-08.10613172,2019-05-08,0e1edc18-5616-4f5c-b9bd-535059ec8040,241632,"Hon. Bill Blair (Minister of Border Security and Organized Crime Reduction, Lib.)",,Oral Questions,"Immigration, Refugees and Citizenship",,"Mr. Speaker, I will be very clear that our government remains committed to a fair and compassionate refugee system. 
As the UNHCR has stated, we are upholding our international and domestic legal obligations, as all claimants still have access to a robust oral hearing, subject to appeal, and will receive Canada's protection if they are found to be at risk. The UNHCR went on to attest that the PRRA, which we are providing, provides the same objectives as the IRB's process and confirms the same degree of refugee protection. ",Liberal,Scarborough Southwest,Bill Blair,http://www.parl.gc.ca/Parliamentarians/en/members/bill-blair(241632)
4778513,ca.proc.d.2019-05-08.10613174,2019-05-08,4c0122f7-7958-4cbd-b99e-9d70a4dca1e8,248383,"Mr. Pierre-Luc Dusseault (Sherbrooke, NDP)",,Oral Questions,Canadian Heritage,,"Mr. Speaker, the Auditor General issued a scathing criticism of the Liberal government yesterday morning on the issue of web giants. The government keeps saying that it is waiting for the international community to join forces to come up with a solution to address the growth of the digital economy. These are just more excuses, and the problem has yet to be solved.
What is interesting is that of the 60 countries polled by the OECD, Canada is one of just two countries that have yet to do anything. Worst of all, it has no intention of doing anything.
What excuse will the Prime Minister use next to justify his failure to act?",New Democratic Party,Sherbrooke,Pierre-Luc Dusseault,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-luc-dusseault(248383)
4778514,ca.proc.d.2019-05-08.10613176,2019-05-08,1a1a9dee-c228-40fc-b926-42f8441d84f0,214405,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",,Oral Questions,Canadian Heritage,,"Mr. Speaker, the various remedies available to all western governments are under active consideration now through the forums provided by the Five Eyes alliance and by the G7 security ministers. Various potential approaches have been advanced by a number of those countries. There will be international discussions following later this spring. 
It is obviously clear that those who purvey dangerous material on the Internet need to assume responsibility for their behaviour.",Liberal,Regina—Wascana,Ralph Goodale,http://www.parl.gc.ca/Parliamentarians/en/members/ralph-goodale(214405)
4778515,ca.proc.d.2019-05-08.10613180,2019-05-08,00000000-0000-0000-0000-000000000000,242567,"Mr. Churence Rogers (Bonavista—Burin—Trinity, Lib.)",,Oral Questions,Rural Economic Development,,"Mr. Speaker, rural communities across Canada play an important role in our national economy and are a special part of the Canadian identity and vibrancy. As the MP for Bonavista—Burin—Trinity, a large rural riding, I see first-hand the unique sorts of issues faced by rural communities and the need for a coordinated, specific plan to address them.
Can the Minister of Rural Economic Development please give this House an update on the work being undertaken to develop a national rural economic development strategy?",Liberal,Bonavista—Burin—Trinity,Churence Rogers,http://www.parl.gc.ca/Parliamentarians/en/members/churence-rogers(242567)
4778516,ca.proc.d.2019-05-08.10613183,2019-05-08,172813a0-1268-4f8b-9e5d-2e35761bef30,245295,"Hon. Bernadette Jordan (Minister of Rural Economic Development, Lib.)",,Oral Questions,Rural Economic Development,,"Mr. Speaker, our government understands that rural communities face unique challenges, requiring unique solutions.
Since my appointment as minister of rural economic development, I have visited rural communities across the country to hear directly from Canadians, including in my hon. colleague's riding. We have heard from stakeholder groups, local governments and small business owners. The feedback we have been receiving has been immensely helpful in getting the message out, which we will make sure will help form our national economic development strategy.
I look forward to continuing the work to develop this strategy, bringing it back to the House soon and sharing these opportunities with all Canadians.",Liberal,South Shore—St. Margarets,Bernadette Jordan,http://www.parl.gc.ca/Parliamentarians/en/members/bernadette-jordan(245295)
4778517,ca.proc.d.2019-05-08.10613185,2019-05-08,00000000-0000-0000-0000-000000000000,242427,"Mr. Richard Martel (Chicoutimi—Le Fjord, CPC)",,Oral Questions,Justice,,"Mr. Speaker, in February 2018, the Prime Minister announced that the Norman case would go to court even before the RCMP laid charges. On the eve of the election, the charges were withdrawn after the Liberal member for Orléans confirmed that he would testify on behalf of Vice-Admiral Norman. We were told these are coincidences.
The government never wanted to hand over the necessary documents to Vice-Admiral Norman's defence team. What is it hiding?",Conservative,Chicoutimi—Le Fjord,Richard Martel,http://www.parl.gc.ca/Parliamentarians/en/members/richard-martel(242427)
4778518,ca.proc.d.2019-05-08.10613189,2019-05-08,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, I will repeat that the decision to stay charges was made by the director of the Public Prosecution Service of Canada alone. As I have repeated many times, we co-operated with the court to produce the documents required for the trial. The director herself said this morning, as she did in February, that there was no political influence in this case.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778519,ca.proc.d.2019-05-08.10613192,2019-05-08,00000000-0000-0000-0000-000000000000,242427,"Mr. Richard Martel (Chicoutimi—Le Fjord, CPC)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, Vice-Admiral Norman has always put the national interest first. The Asterix was a tremendous success for military procurement. It was delivered by Davie on time and on budget.
However, the Liberal government is hurting Quebec by putting its political and partisan interests ahead of the national interest, which is to provide our armed forces with suitable equipment in a timely manner. 
Why did the government want to take the contract away from Davie?",Conservative,Chicoutimi—Le Fjord,Richard Martel,http://www.parl.gc.ca/Parliamentarians/en/members/richard-martel(242427)
4778520,ca.proc.d.2019-05-08.10613195,2019-05-08,61edc25f-3448-46fd-9632-6c5c23fd98a6,241635,"Hon. Carla Qualtrough (Minister of Public Services and Procurement and Accessibility, Lib.)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, I can assure members that we are laser-focused on delivering for our men and women in the military and in the Coast Guard. 
We have delivered a fully-costed defence policy and a defence investment plan that is going to allow research and development into the future. We have launched the future fighter jet procurement for the replacement of 88 fighter jets. We have delivery of our first interim jet. We have the first large vessels in the water built under the national shipbuilding strategy, including the first offshore fishery and science vessel and the first Arctic offshore patrol ship. We are building two more. We cut steel on the fourth last week. We purchased fixed-wing search and rescue aircraft. We have awarded—",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241635)
4778521,ca.proc.d.2019-05-08.10613194,2019-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Public Services and Procurement,,The hon. member for Selkirk—Interlake—Eastman.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778522,ca.proc.d.2019-05-08.10613197,2019-05-08,72dace30-741a-4877-8c1c-31b5dc3e4a8e,218755,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",,Oral Questions,Justice,,"Mr. Speaker, it was the political interference by the Liberal government that was the catalyst for the Vice-Admiral Norman show trial. The Liberal government obstructed the legal process and sat on the evidence that Vice-Admiral Norman needed to defend his case. It dragged his good name through the mud, drove him into near bankruptcy and refused to turn over evidence to the courts. It is no surprise that the case against Vice-Admiral Norman has been dropped.
Canadians want to know, what is the Prime Minister so desperate to hide?",Conservative,Selkirk—Interlake—Eastman,James Bezan,http://www.parl.gc.ca/Parliamentarians/en/members/james-bezan(218755)
4778523,ca.proc.d.2019-05-08.10613200,2019-05-08,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, I disagree with every single premise in that question. A great institution, the RCMP, led the investigation and produced evidence, which it gave over to the prosecution service. The prosecution service, which operates independently from government, evaluated that evidence and decided to move ahead with laying charges in this case, and then went through the proceedings.
During the proceedings, the Department of Justice co-operated with the court for the production of third party document requests. That is—",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778524,ca.proc.d.2019-05-08.10613201,2019-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Justice,,The hon. member for Selkirk—Interlake—Eastman.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778525,ca.proc.d.2019-05-08.10613202,2019-05-08,72dace30-741a-4877-8c1c-31b5dc3e4a8e,218755,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",,Oral Questions,Justice,,"Mr. Speaker, the minister should actually listen to the press release by Marie Henein today in Vice-Admiral Norman's defence. She actually said that they waited for six months after they made the request for documents that still have not shown up.
Now the Prime Minister callously stomped all over the admiral, who served this country with distinction. The Prime Minister maliciously accused Mark Norman of a crime he never committed, then blocked him from getting any legal assistance. The Prime Minister dragged his feet disclosing evidence for the case and sent completely blacked-out documents.
What is in those documents? What is the Prime Minister covering up?",Conservative,Selkirk—Interlake—Eastman,James Bezan,http://www.parl.gc.ca/Parliamentarians/en/members/james-bezan(218755)
4778526,ca.proc.d.2019-05-08.10613205,2019-05-08,1a1a9dee-c228-40fc-b926-42f8441d84f0,214405,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, the hon. gentleman should know that all of the procedures here, conducted by the office of the public prosecutor and by the RCMP, are totally independent of the Government of Canada. The whole structure is designed to keep it independent so that the decisions that are made are made on the basis of proper legal considerations, and all of those considerations are weighed carefully in court before a judge.
The matter was entirely without political influence, and that is what the prosecutor said today.",Liberal,Regina—Wascana,Ralph Goodale,http://www.parl.gc.ca/Parliamentarians/en/members/ralph-goodale(214405)
4778527,ca.proc.d.2019-05-08.10613207,2019-05-08,2490b23e-4439-4513-9d54-6fceb6320267,244112,"Ms. Cheryl Hardcastle (Windsor—Tecumseh, NDP)",,Oral Questions,Automotive Industry,,"Mr. Speaker, first, I would like to congratulate Unifor and GM Canada for finding a solution to save hundreds of jobs in Oshawa. 
While this is a good start, I am concerned with another auto announcement. In my riding, Ford Canada will eliminate the third shift of the Essex Engine plant, come October 1. Workers are bearing the brunt of Liberal inaction. For years, the NDP has been calling for a national auto strategy. How many job losses will it take before the Liberals start a working group and get us a national auto strategy? ",New Democratic Party,Windsor—Tecumseh,Cheryl Hardcastle,http://www.parl.gc.ca/Parliamentarians/en/members/cheryl-hardcastle(244112)
4778528,ca.proc.d.2019-05-08.10613210,2019-05-08,8908cde5-7474-4d2a-8c50-d05da5ee0712,214493,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",,Oral Questions,Automotive Industry,,"Mr. Speaker, we are very encouraged to see the positive news in Oshawa, with regard to the GM workers. More importantly, the member opposite raised the question of jobs. Since we formed government in 2015, 11,500 new jobs have been created in the automotive sector. In comparison, in the Conservatives' first two years, 20,000 jobs were lost, before we even hit the recession. That is because we have been able to attract six billion dollars' worth of investments in the automotive sector.
 That is our track record, and we look forward to campaigning on that.",Liberal,Mississauga—Malton,Navdeep Bains,http://www.parl.gc.ca/Parliamentarians/en/members/navdeep-bains(214493)
4778529,ca.proc.d.2019-05-08.10613213,2019-05-08,c861cfd8-ac30-4ddf-9d31-79dd34dcc59e,236900,"Ms. Ruth Ellen Brosseau (Berthier—Maskinongé, NDP)",,Oral Questions,International Trade,,"Mr. Speaker, chicken farmers are here in Ottawa. 
I met with them yesterday, and I can say that they are very worried. The lack of import controls, one of the key pillars of supply management, is compromising the entire system.
The Liberals sacrificed our farmers in the recent free trade negotiations. An NDP government would never have allowed these breaches in our supply management system.
Will the Liberal government promise to control our imports, support the survival of our family farms and protect our supply management system?",New Democratic Party,Berthier—Maskinongé,Ruth Ellen Brosseau,http://www.parl.gc.ca/Parliamentarians/en/members/ruth-ellen-brosseau(236900)
4778530,ca.proc.d.2019-05-08.10613216,2019-05-08,6e685d19-e124-452d-b395-5deedc595b4c,246260,"Hon. Marie-Claude Bibeau (Minister of Agriculture and Agri-Food, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, I actually met with the chicken farmers' association at midday today. I got to have a great discussion with this group, one of many, to give them some assurances.
Our government made a commitment to all industries regarding supply management. We made a firm commitment in budget 2019, and I am working very hard so I can fulfill those commitments over the coming months.
These associations can count on our government.",Liberal,Compton—Stanstead,Marie-Claude Bibeau,http://www.parl.gc.ca/Parliamentarians/en/members/marie-claude-bibeau(246260)
4778531,ca.proc.d.2019-05-08.10613218,2019-05-08,b37cad30-26f6-40c6-8e4c-dd3a0ba841bb,217477,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",,Oral Questions,Justice,,"Mr. Speaker, we have seen the Prime Minister fight veterans in court before. He says that they are asking for more than he can give, but when it comes to fighting people who are standing up against him, then money is no object.
How many taxpayers' dollars has the Prime Minister wasted trying to destroy Vice-Admiral Mark Norman?",Conservative,Renfrew—Nipissing—Pembroke,Cheryl Gallant,http://www.parl.gc.ca/Parliamentarians/en/members/cheryl-gallant(217477)
4778532,ca.proc.d.2019-05-08.10613222,2019-05-08,a25e0e6b-f3fa-46c7-a795-ad60037fe56e,246264,"Hon. Lawrence MacAulay (Minister of Veterans Affairs and Associate Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, it is kind of rich to have our hon. colleague mention veterans affairs after what her Conservative government did to veterans affairs. It cut 1,000 jobs, cutting agents who work on pension benefits.
We, as a government, allocated $10 billion of new money and allocated a pension for life. We have taken care of veterans in this country and will continue to do so.",Liberal,Cardigan,Lawrence MacAulay,http://www.parl.gc.ca/Parliamentarians/en/members/lawrence-macaulay(246264)
4778533,ca.proc.d.2019-05-08.10613226,2019-05-08,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,Justice,,"Mr. Speaker, the Royal Canadian Navy is our senior service, and today its most senior officer, Mark Norman, was completely vindicated.
The Crown said there was no reasonable prospect of conviction. There was never a reasonable prospect of convicting Mark Norman. He never should have been removed from command. He never should have faced a criminal charge. He never should have been the fall guy for Liberal corruption.
Can the government start making it right? Can the defence minister commit today to reinstating Mark Norman as the vice-chief of the defence staff?",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4778534,ca.proc.d.2019-05-08.p5895634,2019-05-08,,,,intervention,Oral Questions,Justice,," Oh, oh!",,,Some hon. members,
4778535,ca.proc.d.2019-05-08.10613227,2019-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Justice,,I encourage members to be judicious with their language.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778536,ca.proc.d.2019-05-08.10613228,2019-05-08,f37d5cb2-a1ad-4ec9-a7de-ca265da02938,214560,"Hon. Harjit S. Sajjan (Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, as we stated before, no other factors were considered in this decision, including no political influence.
As mentioned today to the media, General Vance, Vice-Admiral Norman's immediate superior, will be having discussions. Once those discussions have been had, I will have the appropriate military advice to make appropriate decisions.",Liberal,Vancouver South,Harjit S. Sajjan,http://www.parl.gc.ca/Parliamentarians/en/members/harjit-s-sajjan(214560)
4778537,ca.proc.d.2019-05-08.10613230,2019-05-08,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,Ethics,,"Mr. Speaker, today the Liberals are talking about independence. Let us review.
Scott Brison independently manipulated a $700 million contract. The Prime Minister's office independently hired James Cudmore, who revealed the leak. The Prime Minister independently—",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4778538,ca.proc.d.2019-05-08.p5895640,2019-05-08,,,,intervention,Oral Questions,Ethics,," Oh, oh!",,,Some hon. members,
4778539,ca.proc.d.2019-05-08.10613232,2019-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Ethics,,"Order, order. The hon. member for Durham has the floor. Order.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778540,ca.proc.d.2019-05-08.10613233,2019-05-08,96924c12-efff-4de2-9f9e-578fe5434342,218606,Hon. Erin O'Toole,,Oral Questions,Ethics,,"Mr. Speaker, the Liberals are a little touchy today.
Scott Brison independently tried to stop a naval contract. The reporter who revealed that, James Cudmore, was independently hired by the PMO. The PMO independently had Michael Wernick look into the leaks and found that 73 people knew. The Prime Minister independently said Mark Norman would be charged.",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4778541,ca.proc.d.2019-05-08.10613235,2019-05-08,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Ethics,,"Mr. Speaker, as I have stated a number of times in this House today, there are a number of outstanding institutions that did their jobs properly to protect the rule of law in Canada.
The RCMP conducted an investigation, which produced evidence. The prosecution service took that evidence, assessed it, decided to lay charges, decided to proceed with the prosecution and then decided to stay it, all within its independent powers as our prosecution service.
Our government co-operated in producing thousands of documents under third party record application—",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778542,ca.proc.d.2019-05-08.10613239,2019-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Ethics,,The hon. member for Kitchener South—Hespeler.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778543,ca.proc.d.2019-05-08.10613240,2019-05-08,a5384703-9cfa-4420-b899-8c14c919115a,220516,"Mr. Marwan Tabbara (Kitchener South—Hespeler, Lib.)",,Oral Questions,Tourism,,"Mr. Speaker, tourism is a key economic driver in Waterloo Region.
 For 10 years, the Conservatives failed to understand that. Harper made cuts to Destination Canada's budget, and now Doug Ford is cutting the province's tourism budget. It is very clear that the tourism sector is not a priority for these Conservatives.
Can the Minister of Tourism, Official Languages and La Francophonie reassure the hard-working people of the tourism sector what our government is doing to support them better?",Liberal,Kitchener South—Hespeler,Marwan Tabbara,http://www.parl.gc.ca/Parliamentarians/en/members/marwan-tabbara(220516)
4778544,ca.proc.d.2019-05-08.10613243,2019-05-08,83cd3ab5-7dc7-414e-ab8b-e0dbc16b4c4a,241627,"Hon. Mélanie Joly (Minister of Tourism, Official Languages and La Francophonie, Lib.)",,Oral Questions,Tourism,,"Mr. Speaker, I thank the hon. member for Kitchener South—Hespeler for his important question and hard work.
Last year, Ontario welcomed almost 10 million international visitors, contributing $7 billion to the economy. The Conservatives made it clear that 700,000 hard-working Ontarians in the tourism sector are not a priority for them.
Our Liberal government understands the growth in the sector, and that is why we invested $60 million in our budget. How can the Conservatives say, on the one hand, that Ontario is open for business, and meanwhile they are cutting—",Liberal,Ahuntsic-Cartierville,Mélanie Joly,http://www.parl.gc.ca/Parliamentarians/en/members/melanie-joly(241627)
4778545,ca.proc.d.2019-05-08.p5895654,2019-05-08,,,,intervention,Oral Questions,Tourism,," Oh, oh!",,,Some hon. members,
4778546,ca.proc.d.2019-05-08.10613244,2019-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Tourism,,I am hearing unparliamentary language from the hon. member for Battle River—Crowfoot. He should know that this is not permitted in the House. I invite him now to apologize for his remark.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778547,ca.proc.d.2019-05-08.10613246,2019-05-08,eb53bf99-e3d5-44b9-a15e-6c295470cdd4,216052,Hon. Kevin Sorenson,,Oral Questions,Tourism,,"Mr. Speaker, I apologize.",Conservative,Battle River—Crowfoot,Kevin Sorenson,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-sorenson(216052)
4778548,ca.proc.d.2019-05-08.10613247,2019-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Tourism,,"I thank the hon. member.
The hon. member for Leeds—Grenville—Thousand Islands and Rideau Lakes.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778549,ca.proc.d.2019-05-08.10613248,2019-05-08,00000000-0000-0000-0000-000000000000,245457,"Mr. Michael Barrett (Leeds—Grenville—Thousand Islands and Rideau Lakes, CPC)",,Oral Questions,Ethics,,"Mr. Speaker, the government seems concerned and confused about its jurisdiction, but the Prime Minister's actions in the Vice-Admiral Norman trial are the exact same as those in the SNC-Lavalin scandal. The Prime Minister tried to interfere in an ongoing criminal trial. The fact that he was unsuccessful twice does not change the fact that he tried to put his fingers on the scales of justice. Thankfully, our independent justice system resisted his attempt to politically interfere with it.
This is corrupt, this is shameful and it has no place in our democracy. When will the Prime Minister apologize for his continual attempts to pervert the course of justice?",Conservative,Leeds—Grenville—Thousand Islands and Rideau Lakes,Michael Barrett,http://www.parl.gc.ca/Parliamentarians/en/members/michael-barrett(245457)
4778550,ca.proc.d.2019-05-08.10613251,2019-05-08,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Ethics,,"Mr. Speaker, the rule of law in Canada and the course of justice is doing quite well today.
The prosecution service of Canada, acting independently of government, as the director said, and acting independently of influence, including political influence of any kind, made a decision to stay a proceeding after having led a process and after having started that process based on evidence given by another great institution, the RCMP.
The rule of law is functioning as it should in Canada. Justice has been served. I am quite proud of our system.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778551,ca.proc.d.2019-05-08.10613253,2019-05-08,a71a1741-7ff2-4246-b0da-4622e96b10cf,247386,"Mr. Guy Caron (Rimouski-Neigette—Témiscouata—Les Basques, NDP)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, yesterday the Leader of the Conservative Party announced that he would move the Canadian embassy from Tel-Aviv to Jerusalem if he became Prime Minister. Not only would this policy be irresponsible, but it would also violate international law and United Nations Security Council resolutions. Most especially, it would make no sense for anyone who wants peace in the region. The Conservatives seem to have a simple plan to copy Donald Trump's foreign policy, which is particularly troubling for stability in the Middle East.
Will the Liberals commit to condemning this plan, knowing that East Jerusalem is internationally recognized as occupied Palestinian territory? ",New Democratic Party,Rimouski-Neigette—Témiscouata—Les Basques,Guy Caron,http://www.parl.gc.ca/Parliamentarians/en/members/guy-caron(247386)
4778552,ca.proc.d.2019-05-08.10613256,2019-05-08,014bf6ed-9176-4fbd-8f35-48bb8c579ff0,248633,"Mr. Robert Oliphant (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, Canada is a steadfast friend of Israel and a friend to the Palestinian people. Canada's long-standing position is that the status of Jerusalem can be resolved only as part of a general settlement of the Palestinian-Israeli dispute.
That has been a long-standing policy of consecutive governments, and we remain strongly committed to the goal of a comprehensive, just and lasting peace in the Middle East, including the creation of a Palestinian state living side by side in peace and security with Israel, which we celebrate today on its day of independence.",Liberal,Don Valley West,Rob Oliphant,http://www.parl.gc.ca/Parliamentarians/en/members/rob-oliphant(248633)
4778553,ca.proc.d.2019-05-08.10613259,2019-05-08,af4d6069-8435-4361-9a6f-d38c96e9d50a,215916,"Mr. Francesco Sorbara (Vaughan—Woodbridge, Lib.)",,Oral Questions,Agriculture and Agri-food,,"Mr. Speaker, our government is committed to supporting the Canadian agri-food processing industry. Under the Canadian agricultural partnership program, I joined the Minister of Agriculture last week in announcing an $8.5-million investment in Vaughan-based and family-owned organic food processor Riverside Natural Foods.
Can the Minister of Agriculture and Agri-Food tell us how these investments will increase trade, support agricultural innovation and create good jobs for the middle class?",Liberal,Vaughan—Woodbridge,Francesco Sorbara,http://www.parl.gc.ca/Parliamentarians/en/members/francesco-sorbara(215916)
4778554,ca.proc.d.2019-05-08.10613263,2019-05-08,6e685d19-e124-452d-b395-5deedc595b4c,246260,"Hon. Marie-Claude Bibeau (Minister of Agriculture and Agri-Food, Lib.)",,Oral Questions,Agriculture and Agri-food,,"Mr. Speaker, I thank my colleague from Vaughan—Woodbridge for accompanying me to Riverside Natural Foods.
This is an expanding family business whose healthy snacks are enjoyed in more than 30 countries. It is a business that has provided markets for Canadian agriculture products.
Our investment under the agriInnovate program will help Riverside install its new, first-in-Canada robotic equipment, customize and automate production, and develop many new healthy snack foods.
Through budget 2019, we are investing $100 million to drive innovation in the food processing industry.",Liberal,Compton—Stanstead,Marie-Claude Bibeau,http://www.parl.gc.ca/Parliamentarians/en/members/marie-claude-bibeau(246260)
