basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4778190,ca.proc.d.2019-05-07.10606642,2019-05-07,f45e86b7-f192-4692-9889-6b57283fc3b0,224178,"Mr. Gabriel Ste-Marie (Joliette, BQ)",,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Madam Speaker, I would like to congratulate my colleague on his speech advocating for the environment and against pipelines. Could he tell us what led to the change in his party's position in that area? 
During the last election campaign, that party's position was more ambiguous. When NDP members were speaking English, they were often pro-pipeline, but in French, it was the opposite. This led the member for Berthier—Maskinongé to say that, on the contrary, they were neither for nor against energy east. Then their position changed. Some people even said that Thomas Mulcair lost the leadership because he was not pro-oil enough.
I would like to know what led my colleague's party to change its position. ",Bloc Québécois,Joliette,Gabriel Ste-Marie,http://www.parl.gc.ca/Parliamentarians/en/members/gabriel-ste-marie(224178)
4778191,ca.proc.d.2019-05-07.10606661,2019-05-07,031462db-8f61-48ed-bf9f-b033eb8312bb,217323,Mr. Nathan Cullen,,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Madam Speaker, I thank my colleague for his question. I am a little surprised to hear him say that an NDP candidate was in favour of pipelines and energy east. Maybe he was talking about the leader of the Liberal Party or the leader of the Conservative Party. The Conservatives are decidedly in that camp. One need only look at their plan, which is not really a plan at all.
If we want a stable economy that does not solely benefit Alberta, Canada or Quebec, building another pipeline is not the solution. We do not export enough crude oil, not to mention the labour shortage and tariffs. If we want to improve the overall economy, we need to focus on all of our natural resources, and not just build another pipeline to China or the U.S. That is not the solution. 
It is said that the definition of insanity is doing the same thing over and over again and expecting different results. It does not work, but that is the Liberal Party's approach.",New Democratic Party,Skeena—Bulkley Valley,Nathan Cullen,http://www.parl.gc.ca/Parliamentarians/en/members/nathan-cullen(217323)
4778192,ca.proc.d.2019-05-07.10606693,2019-05-07,e277e13e-59ec-425f-a957-eb5e54d8cb62,234316,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Madam Speaker, I am very pleased to speak to this official opposition motion concerning gas and natural resource development. I am also very pleased to inform the House that I will be splitting my time with the member for Lakeland, who I am certain will give a passionate speech like the ones we have become accustomed to hearing from her over the past three years.
Everybody gets up in the morning saying that we must stop polluting, we must save our planet and the future of the environment is important. The difference is that some believe we must tax people to reach this objective while others believe that we need to help people so we can get there.
The Conservative Party's policy is to help people and businesses pollute less. Just 10 days ago, in Victoriaville, our leader stated that he will soon unveil our environmental platform to Quebeckers and Canadians. We already know that this platform will focus on technologies and on exporting Canadian hydroelectricity know-how and other innovative technologies developed in Canada. Most importantly, concrete and positive measures will be introduced to help Canadians and businesses pollute less.
This government prefers to keep piling on the taxes instead.
The Liberal policy is not environmental policy, it is tax policy. Instead of reducing greenhouse gas emissions, it raises taxes on Canadians. Later on, I will come back to the highly questionable theory that taxing what they call pollution could substantially reduce greenhouse gas emissions.
The Liberal plan, which was released two years ago and has been in effect since April, creates a tax on pollution, but not on all forms of it. For some reason, the big companies emitting the most pollution are exempt from the Liberal carbon tax. However, parents who have to drive their kids around, people who need to drive to work and people who do not have access to public transit because of their daily routine, their activities and their geographic location are not exempt. Quebeckers are also feeling the effects of the Liberal carbon tax, because all goods brought in by truck or other means of transportation are getting more expensive. The Liberal carbon tax is fuelling higher gas prices, and this has a direct impact on how much consumers have to pay for products.
What is more, the price that is currently being taxed could go up significantly. When we were in power, we called for a study to determine what the real cost would be to the public if there was a carbon tax. Their document was supposedly made public when this government was sworn in. We wanted to obtain that document. When we get to the details of the results, they are redacted. We see nothing at all. The reality and facts about how much the Liberal carbon tax would cost consumers were totally obscured.
The fact that major polluters will not have to pay this tax is another display of this government's hypocrisy. It makes no sense. In fact, the only environmental plan the Liberals had to offer was to buy the Trans Mountain pipeline at a cost of $4.5 billion.
There are two things I never thought I would see in my lifetime. First, I never would have imagined that the Liberals would cancel the credit that we Conservatives had created to help people use public transit. I never would have guessed the Liberals would do that. Second, I never would have thought that a government with the least bit of intelligence would take $4.5 billion of taxpayers' money and hand it over to an American company in Houston for a pipeline. It is an idea so ridiculous that only the Liberals could have cooked it up. That is the legacy associated with those folks across the aisle, who, let us hope, will no longer be in government six months from now.
As for taxation, the Liberals keep saying that it is the best way to reduce greenhouse gas emissions, but that is not true. The facts speak for themselves. It does not work. Look at Quebec, where, for the past three or four years, we have had what is known as a carbon exchange, another form of the Liberal carbon tax.
The carbon exchange has been in place in Quebec for some time now. An analysis of it was done, based on real, concrete results, using real people in real life, in a real situation in an actual Canadian province, Quebec.
What were the results? The document I have here was tabled in the Quebec National Assembly on November 29 by the Premier of Quebec. The Standing Orders prevent me from showing it to members, but it is entitled “Inventaire québécois des émissions de gaz à effet de serre en 2016 et leur évolution depuis 1990”. It is a report on Quebec's environmental footprint, particularly as it pertains to the carbon exchange, which is a way of taxing pollution. What were the results? I would like to quote the Premier of Quebec, who said the following before the Quebec National Assembly on November 29:
 ...the only numbers we have right now are those for 2016. They show that, over the past two years, from 2014 to 2016, there has been no reduction in GHG emissions. On the contrary, GHG emissions have increased. 
He went on to say, and I quote:
 This report shows that Quebec produced 78.4 megatonnes of emissions in 2014, 78.55 megatonnes in 2015 and 78.56 megatonnes in 2016, so we can see that emissions are rising. 
The Premier of Quebec said this based on a report on Quebec's carbon exchange prepared by the Quebec Department of the Environment. The result is that there has been no drop at all in GHG emissions.
Now the Liberals want to lecture us, saying that we are against putting a price on pollution and that we want to continue polluting everything. First of all, they are hypocrites, since they are not taxing the biggest polluters. Second, pollution pricing has no effect on reducing greenhouse gases. Quebec's experience speaks for itself. On May 5, 2015, when he was leader of the second opposition group, the current Premier of Quebec published a news release calling the carbon exchange a new $100 tax on the middle class.
That is why we believe that taxing people to reduce pollution is not the right thing to do. It does not work. If we want to reduce pollution, we must implement incentives to encourage people to pollute less, such as the tax credit we created for bus riders. The Liberals abolished that initiative. We must help people manage their pollution better. That is a smart solution. We must help businesses pollute less instead of taxing them. That is an effective solution. At the very least, we should not say that we want to put a price on pollution and then avoid taxing the biggest polluters.
That brings me to the whole pipeline business. As I said earlier, the Liberals’ expertise in pipelines amounts to taking $4.5 billion of taxpayers’ money and sending it to the United States. It is ludicrous. It is patently ridiculous and unacceptable.
Quebec knows about pipelines. There have been pipelines in Quebec since 1942. The first was built between Montreal and Maine to export oil in order to help defend Europe against the Nazi menace. There are currently 2,000 kilometres of pipeline in Quebec. Nine pipelines run under the St. Lawrence River. In 2012, we built and inaugurated a brand-new pipeline between Lévis and Montreal. It is 248 kilometres long and pass through one of the most densely populated areas in the province. It runs under 630 lots and 26 waterways, including the St. Lawrence River, but it works. There are 2,000 kilometres of pipeline in Quebec. Nine pipelines run under the St. Lawrence. We built a 248-kilometre pipeline just a few years ago, and it works.
The planes in Dorval use four million litres of fuel every day. How does the fuel get to Dorval? It is not transported by train or by truck, but by pipeline. Yes, we have pipelines in Quebec, and no one has been killed. We are aware that things need to be done properly, and we are capable of doing that. 
I would like to point out that, in our opinion, the energy east project is dead and buried. Building pipelines is not the government's job. It is up to private companies to build pipelines in a respectful way. That being said, the energy east project is dead, and we need to be clear on that. We are not afraid of pipelines, and we certainly do not try to frighten people over them.
No, my main issue is that in Quebec we have experience with putting a price on so-called carbon pollution, experience with what I would call the Liberal carbon tax. 
 We have a cap and trade system in Quebec, which has existed for four years, and we have data on that. The data was tabled by the Premier of Quebec on November 29, a few months ago, at the National Assembly, and it is crystal clear. I cannot show the document to the House now, but I will table it after my speech if members would like me to. 
The document is published by the environmental ministry of Quebec, the Quebec government. It is crystal clear regarding the real effects of the cap and trade system we have in Quebec. The results for 2014, 2015 and 2016 show zero lowered greenhouse gas emissions. This is the reality. 
We are not talking about a study by people who think they are right because they are right; no, we are talking about reality. We have experience with the cap and trade system in Quebec, which is like the Liberal carbon tax, and the reality is that there has been no decrease in pollution.
Our plan is very clear. It will help people reduce their pollution and it will help businesses reduce their pollution. Based on our technology and our Canadian experience in exporting our knowledge, we will do that six months from now when people realize we need a strong Conservative government in Canada.",Conservative,Louis-Saint-Laurent,Gérard Deltell,http://www.parl.gc.ca/Parliamentarians/en/members/gerard-deltell(234316)
4778193,ca.proc.d.2019-05-07.10607039,2019-05-07,07cf5767-802c-406c-92a7-7dc92af79b40,242079,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Madam Speaker, we have a government that is committed to sustainable development. It understands and appreciates that they go hand in hand. If we want to move forward on healthy economic growth, we need to take into consideration the importance of our environment and working with the many different stakeholders. That is something this government has been committed to doing.
On the price on pollution, I believe it is really important for the Conservative Party to realize this is not absolutely new. The concept of a price on pollution comes from the Paris agreements, and many other countries around the world have recognized the value of putting a price on pollution. 
It is interesting that when Doug Ford became the Premier of Ontario, it gave new life to the Harper Conservatives here in the House of Commons. It is almost as if they have been inspired by Doug Ford to ignore the environment and deal only with the economy and leave it with the economy. 
Does the member opposite not recognize that if we want to advance the economy, there is a responsibility on our part also to take into consideration the environment? Having a price on pollution is the way many other countries around the world are taking action. Why should Canada not have a national price on pollution?",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4778194,ca.proc.d.2019-05-07.10607072,2019-05-07,e277e13e-59ec-425f-a957-eb5e54d8cb62,234316,Mr. Gérard Deltell,,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Madam Speaker, it is a real pleasure to respond to my friend from Vancouver North. I deeply appreciate his passion, even if yesterday was not very passionate for the Liberals, especially in British Columbia.
Let me make this point: It does not make sense to put a price on pollution to reduce pollution. What is that based on? It is based on the Quebec experience. We are not talking about another country somewhere else; we are talking about the other side of the Ottawa River. That is where I live. Quebec has had a cap and trade system for the last four years. Based on the Quebec government's document, which was tabled by the Premier of Quebec on November 29, the results for greenhouse gas emissions for the years of 2014, 2015 and 2016 were zero lower emissions. There was a 0.1% increase in emissions. Therefore, without a shadow of a doubt, based on the Quebec experience, taxing pollution does not reduce pollution.",Conservative,Louis-Saint-Laurent,Gérard Deltell,http://www.parl.gc.ca/Parliamentarians/en/members/gerard-deltell(234316)
4778195,ca.proc.d.2019-05-07.10607098,2019-05-07,f40d602c-1ae6-414e-bac3-23a2f31f1cdf,224989,"Ms. Linda Duncan (Edmonton Strathcona, NDP)",,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Madam Speaker, almost four years later, all Canadians are waiting with bated breath for the Conservatives' climate plan. We are wondering if it is going to be exactly the same as the Harper carbon control plan, which was through the use of regulation. However, can we guess which sector they never got around to dealing with? It was the oil and gas sector. Can we guess which is the greatest source of greenhouse gases and pollution, including benzene, mercury et al? It is the oil and gas sector.
 I wonder if the member could speak to this aspect. The Conservatives are fine with speaking against the carbon tax, but today we have not heard them speak to the matter my colleague spoke to, the escalating price of fuel for our cars, which has nothing to do with the price of carbon, even in Alberta. Whatever happened to that proposal to regulate the emissions from the oil and gas sector?",New Democratic Party,Edmonton Strathcona,Linda Duncan,http://www.parl.gc.ca/Parliamentarians/en/members/linda-duncan(224989)
4778196,ca.proc.d.2019-05-07.10607120,2019-05-07,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,The Assistant Deputy Speaker (Mrs. Carol Hughes),,Government Orders,Business of Supply,Opposition Motion—Natural Resources,The hon. member for Louis-Saint-Laurent has one minute to respond.,New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4778197,ca.proc.d.2019-05-07.10607122,2019-05-07,e277e13e-59ec-425f-a957-eb5e54d8cb62,234316,Mr. Gérard Deltell,,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Madam Speaker, when we were in office it was a real pleasure to address this issue. We had policies that directly affected the oil and gas sector and were in fact more severe on that sector. 
However, let us look at the future. Our party will table a plan. We will emphasize helping people instead of taxing them. The Liberal approach is to tax people, not the big polluters. The best way to help reduce pollution is to help Canadian families reduce their footprint and help businesses to pollute less.
Based on our experience, especially with hydroelectricity in Quebec, we achieved great things. We want to export it worldwide.
Let us see what the plan will be. People will support it.",Conservative,Louis-Saint-Laurent,Gérard Deltell,http://www.parl.gc.ca/Parliamentarians/en/members/gerard-deltell(234316)
4778198,ca.proc.d.2019-05-07.10607147,2019-05-07,26a7c39b-6a77-446a-8986-1d3086f156fe,218688,"Mrs. Shannon Stubbs (Lakeland, CPC)",,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Madam Speaker, the current Liberal government is making life more expensive for middle-class Canadians at a time when the majority of families can least afford it. The average middle-class family is already paying over $800 more in taxes because of the Liberals' tax hikes, while the wealthiest 1% of Canadians, of course, pay less. Almost half of Canadians are currently within $200 of not being able to pay their bills at the end of the month, and now the Liberals have decided to increase the cost of everything with their job-killing carbon tax.
When asked if Canadians were going to pay higher costs for fuel, the Prime Minister said that was “exactly what we want”, because of course he does not have to worry about money. It does not matter if they are talking about fruit or vegetables, meat, dairy, diapers or formula. Every single product in Canada is going to be more expensive because everything is shipped on planes, trains and transport trucks that use fossil fuels.
Canadians, particularly rural Canadians, do not have alternatives to paying the carbon tax, so life just gets more expensive. That is why the Liberals have a tax plan and not an environmental plan. They tax Canadians who have no other real options. The Liberal carbon tax is universally regarded as too low to actually reduce emissions or cause a wholesale transition, but high enough to make Canada less competitive, to drive jobs and businesses to other countries without carbon taxes, and to be yet another layer of costs and red tape the government is imposing on families and on the private sector in Canada. Who is going to pay this tax? Everyone will pay it, and it will hurt middle-class families, Canadians with low and fixed incomes, the working poor and rural Canadians the most.
The Parliamentary Budget Officer pointed out that major emitters will pay only 8% of the total revenue collected by the Liberal carbon tax, leaving the remaining 92% for families and small businesses to pay through higher gas, grocery and home heating costs. Thankfully, a Conservative government would give every single Canadian a 100% exemption from the carbon tax by cancelling it.
If the carbon tax does not hike gas and diesel prices enough, then Canadians will be shocked to hear about the potential costs of the new Liberal fuel standard. That new policy will force refineries and natural gas suppliers to incorporate higher percentages of renewable fuels or to provide credits to electric car owners for reducing emissions. In short, it will increase the price of gasoline, diesel and natural gas for cars, trucks, homes, businesses and factories.
I asked both the environment minister and the natural resources minister just last week how much the clean fuel standard, CFS, will raise the cost of a litre of diesel, but neither of them had an answer. The environment department's website confirms that there are “no models within the Department designed to model emission reductions, credit supply or economic impacts of a CFS policy in detail”. Therefore, just like with the carbon tax, the Liberals cannot say if their fuel standard will actually reduce emissions. They do not know how much damage this policy will do to the Canadian economy and how much it will cost individual Canadians. However, they are still moving forward with it and planning to announce regs this spring.
The kicker is that the Liberals' own analysis showed what Conservatives have been warning for years: that their carbon tax will kill jobs and businesses in Canada. Big companies' operations are emissions intensive, and they cannot pass through their carbon costs while they compete internationally. Therefore, the Liberals have provided them with 80% to 95% exemptions from the $20-a-tonne carbon tax, so that these businesses can, in the environment minister's words, stay competitive and keep good jobs in Canada. 
Even so, not a single Canadian refinery in provinces where the Liberal carbon tax backstop applies can meet the 20% reduction standard set by the Liberals. In fact, of the 200 refineries in OECD countries, only 10% would be able to meet the standard. Canadian refiners will simply all be forced to increase the price of fuel in order to purchase credits, because the Liberal approach is not an environmental plan; it is a tax plan. 
However, there is no exemption for these same businesses from the Liberals' fuel standard. The Chemistry Industry Association of Canada says it will be the equivalent of a $200 a tonne carbon tax. Other private sector proponents and economists warn it will be anywhere between $150 and $400 a tonne combined with the carbon tax. It is the first of its kind in the entire world, because the Liberals aim to apply it to solid and gaseous fuels and to industry buildings and facilities, not only to transportation fuels. It is a reckless, risky experiment that the Liberals are rushing through, with consultations actually taking place now, five months after they announced the policy. The reality is that the Liberal fuel standard will potentially cost 10 times the full price of the Liberal carbon tax, which the Liberals have already admitted will kill jobs and businesses in Canada.
More and more Canadians are beginning to realize the importance of the oil and gas sector for every community across the country. It is in fact the largest private sector investor in the Canadian economy. Canada's responsible resource development is the major factor behind closing the gap between the wealthy and the poor in Canada.
Energy in the form of oil and gas is Canada's top export, at $125 billion in 2018. To put that in context, that is 65% more than the value of automotive exports. Electricity exports were $3 billion, almost a rounding error compared to oil and gas exports. 
Just this month, Canadians found out that because the Liberals cancelled the energy east and northern gateway pipelines and are delaying the Trans Mountain expansion, oil producers lost $20 billion in sales this last year alone. Over 115,000 oil and gas workers have lost their jobs, in addition to the tens of thousands of family businesses and individual contracting jobs that have collapsed. Another 12,500 jobs will be lost this year, and over $100 billion in energy projects have been cancelled since 2015.
Canada, literally the world's most responsible energy-producing country, is now the only top 10 oil producer in the world with a carbon tax. Under the Liberals, more energy investment in Canada has been lost than at any other time in more than seven decades. This is a result of policy, not external factors. 
The consequences for the entire Canadian economy, for every government and for every community across the country will be significant. It will mean less money for pensions, health care, schools, social programs, charities and recreation. It will mean fewer jobs for highly skilled young Canadians and experienced industry leaders, and fewer opportunities for indigenous communities. It will have especially detrimental impacts for rural and remote regions, where economic opportunities are limited and where natural resources development is often the only source of income.
The Conservatives know how to set the conditions for the private sector to develop major energy infrastructure. Under the previous Conservative government, the only two proposals for pipelines exclusively for export beyond the U.S. were proposed because companies had confidence in investing in Canada. As well, four major pipelines were constructed under the previous Conservative government.
The reality is that when the Liberals took office in 2015, three companies wanted to build major pipelines in Canada, and today every single one of them is gone. The Prime Minister outright cancelled northern gateway, even though he had the option to redo indigenous consultations and get it right. Then he imposed delays and a double standard on energy east, which were deliberately designed to force the private sector builder to back out. TMX, of course, remains stalled because of Liberal mistakes.
The lack of pipeline capacity is related to increased gasoline prices in British Columbia. B.C. refineries cannot get enough crude or refined petroleum through the existing pipelines, which is, in fact, why British Columbians are facing record prices at the pumps. This is the obvious and logical result of blocking pipelines, and the Liberals want to replicate it across Canada.
Canada has never had an anti-oil and gas government like the current Liberal government. There is the ban on shipping oil on B.C.'s north coast, which the Liberals announced a month after the 2015 election. There is the power they gave themselves just before Christmas, to do the same thing on every other coast in Canada. There was the removal of the new oil and gas well exploration and drilling tax credit during the height of catastrophic oil and gas job losses, while allowing the foreign funding of anti-energy activists to stop Canadian resources and block Canadian pipelines. There was even the funding of these activists with Canadian tax dollars through the Canada summer jobs program last summer on top of the government's “no more pipelines” Bill C-69, and, finally, the virtually unilateral banning of offshore oil and gas exploration and development just a couple of weeks ago. These are all examples of the layers and layers of Liberal anti-energy policies that are causing such uncertainty and killing businesses and jobs.
It makes no sense whatsoever, because the International Energy Agency predicts that global oil and gas use will climb for decades. We are home to the world's third-largest crude oil reserves, and we are the fifth-largest producer of natural gas, with enough supply to meet our own needs for the next 300 years. It makes no sense whatsoever for Canada not to be able to produce all sources of energy and ship it to global markets, because, by all measures, Canada is and has long been the most environmentally and socially responsible oil and gas producer in the world. Every time a resource project or a pipeline is cancelled in Canada, that money and those jobs go to other countries with much lower environmental, consultation, transparency, safety, labour, and civil and human rights standards than Canada.
Canada's energy industry is an environmental leader. The intensity of emissions from Canada's oil sands has fallen significantly over the last several years and will continue to decline. In fact, half of the commonly traded crude oils in the United States have the same or higher emissions than the average Alberta-produced crude oil. The increase in Canadian oil and gas production will actually lower predicted global emissions growth if Canadian oil can displace higher-emitting sources of oil and gas around the world.
 In short, the world needs more Canadian energy, not less. The question for Canada is whether our country will continue to be a world-leading resource and energy producer. Do we want to play a leading role in that responsible production or allow countries like Venezuela, Saudi Arabia, China and Russia to supply the world's increasing energy needs?
The choice is clear. The responsible development of Canada's oil and gas is good for Canadian workers and it is good for the planet.",Conservative,Lakeland,Shannon Stubbs,http://www.parl.gc.ca/Parliamentarians/en/members/shannon-stubbs(218688)
4778199,ca.proc.d.2019-05-07.10607299,2019-05-07,07cf5767-802c-406c-92a7-7dc92af79b40,242079,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Mr. Speaker, I always find it interesting, when we have the debates on pipelines and the environment, that we often see a consistency coming from the Conservative Party. Its members are very critical and say that we are never doing enough to build pipelines, and then we have the opposite criticism coming from the New Democrats, who are saying we are not doing enough on the environment. We need to recognize that the environment and economic development, particularly with our commodities, go hand in hand. This government has recognized it and understands that we need to work with the many stakeholders. 
It is also important to note, after listening to the speech of the member opposite, that for the 10 years during which Stephen Harper was prime minister, not one inch of pipeline was actually constructed that would take our product to tidewater. That is the reality. When he was prime minister, over 99% was going to the United States, and when he ceased to be prime minister, over 99% was going to the United States. Therefore, Conservative governments talk a big game, but when it comes to turning that talk into reality, they fail to do so. 
Why does the member opposite believe that the Harper government was unable to get a pipeline constructed in any fashion that would take the product to tidewater or to new markets?",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4778200,ca.proc.d.2019-05-07.10607315,2019-05-07,26a7c39b-6a77-446a-8986-1d3086f156fe,218688,Mrs. Shannon Stubbs,,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Mr. Speaker, I do not believe that, because it is simply not true. Of course, the Anchor Loop, which expanded the existing Trans Mountain pipeline, was approved and constructed under the previous Conservative government and increased access for Canada to the Asia Pacific. Keystone I, which was approved and constructed under the former Conservative government, took Albertan and western Canadian crude oil to the Gulf. Also, the only two recent proposals by the private sector to diversify Canada's market beyond the United States were made under the previous Conservative government. They were the northern gateway pipeline, which Conservatives approved and then the current Prime Minister killed, and the application for the energy east pipeline, which was going through the approval process during the switch of government. 
However, the Liberals, for all their talk about evidence, science, facts and regulatory experts making decisions, campaigned on attacking both Canada's world-renowned National Energy Board and Canada's track record as the most environmentally responsible and highest-regulated energy producer in the entire world. They froze all of those applications, disbanded the National Energy Board, and then meddled, interfered and created a double standard on the energy east pipeline, killing the opportunity for Canada to have a west-east pipeline across this country that is built by, operated and maintained in the private sector.
 Therefore, the track record of the Conservative government is very clear: economic growth with the highest environmental standards in the world, and major energy infrastructure being completed and continuing to be proposed. 
The track record of the Liberals is exactly the opposite: nothing for the environment, and bad for energy and the hundreds of thousands of Canadians whose livelihoods depend on it. There is also the loss of major opportunities for—",Conservative,Lakeland,Shannon Stubbs,http://www.parl.gc.ca/Parliamentarians/en/members/shannon-stubbs(218688)
4778201,ca.proc.d.2019-05-07.10607331,2019-05-07,16c839d3-0183-4ed6-892a-8d7bdc37c474,214972,The Assistant Deputy Speaker (Mr. Anthony Rota),,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"I am going to have to cut the hon. member off, because other people want to ask questions.
The hon. member for Vancouver Kingsway.",Liberal,Nipissing—Timiskaming,Anthony Rota,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-rota(214972)
4778202,ca.proc.d.2019-05-07.10607333,2019-05-07,95ed53a7-7538-4c0f-85a4-64af76065f95,218942,"Mr. Don Davies (Vancouver Kingsway, NDP)",,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Mr. Speaker, there is a very strong consensus among the people of Vancouver Kingsway, whom I have been honoured to represent for over 10 years, that we are extremely concerned about climate change. We saw the recent report from the Intergovernmental Panel on Climate Change, which puts it in stark terms. We have 11 years to make a 45% reduction over 2010 levels. I think we can all remember how much carbon we were putting in the air in 2010. We literally have to halve that in the next 11 years, or we face catastrophic effects. We face the melting of the polar ice caps, and we face the loss of 99% of the world's coral reefs. Just last week we saw a report come out that said the world is facing the extinction of one million species. 
Placed against that context, we have the Liberals and the Conservatives fighting over who is going to get a pipeline built to triple the bitumen exports to China more quickly. The Liberal government keeps saying there is no contest between the environment and the economy. I agree with that, but there is a contest between reducing carbon emissions and expanding fossil fuel infrastructure. Therefore, I would ask my hon. colleague how she proposes to meet those Intergovernmental Panel on Climate Change targets, make those reductions and at the same time expand Canada's fossil fuel infrastructure.",New Democratic Party,Vancouver Kingsway,Don Davies,http://www.parl.gc.ca/Parliamentarians/en/members/don-davies(218942)
4778203,ca.proc.d.2019-05-07.10607356,2019-05-07,26a7c39b-6a77-446a-8986-1d3086f156fe,218688,Mrs. Shannon Stubbs,,Government Orders,Business of Supply,Opposition Motion—Natural Resources,"Mr. Speaker, here is the reality. There is no border on emissions. This is a global challenge. It makes no sense for Canada to hamper itself and to destroy our economy while major emitting and irresponsible energy producers around the globe continue to ramp up. 
That is exactly the choice. If we care about action on the environment and reducing emissions, Canada must and can play a major role in making that contribution federally. The keys will be technology, innovation, private sector investment to stop the brain drain, conservation and real environmental measures to protect the air, water and land, about which every single Canadian agrees.
What does not make sense is the Liberal approach, which is a tax plan, a revenue generating plan and no real environmental action at all.",Conservative,Lakeland,Shannon Stubbs,http://www.parl.gc.ca/Parliamentarians/en/members/shannon-stubbs(218688)
