basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4778726,ca.proc.d.2019-05-09.10615790,2019-05-09,85738a00-0a16-4a6f-89c7-9f045782d1fd,217185,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I was happy to hear that the member understands the importance of language to indigenous communities across the country as the core of their culture and the core of reconciliation.
We have 70-some indigenous languages across Canada. Most of them are in British Columbia, where it is very diverse. In the Okanagan, where I live, the Syilx people speak Nsyilxcen. There are only 50 fluent speakers of Nsyilxcen left. It is at risk of extinction, as are three-quarters of indigenous languages in Canada. 
Reversing that trend is at the heart of reconciliation, and it takes money. The NDP is very much in favour of legislation to benefit indigenous language knowledge across Canada, but we see one big flaw in this legislation: There is no long-term funding. The Syilx people have a fluency training program, one of only three in Canada, whereby they are desperately trying to teach young people fluency in the language. This takes time and money, and yet there is no funding in this legislation for that kind of work. That work is at the heart of this whole idea of retaining these languages and retaining indigenous cultures across Canada.",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,http://www.parl.gc.ca/Parliamentarians/en/members/richard-cannings(217185)
4778727,ca.proc.d.2019-05-09.10615794,2019-05-09,b6850f16-57dc-486c-b5bb-0fd191022af4,242574,Mr. Garnett Genuis,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, it might sound like a bit of a quibble, but I am not convinced that language is at the core of culture. Often values are at the core of culture, but language is an important mechanism by which those things are passed on. It is an important distinction I wanted to make.
To the member's comment about funding, cost obviously has to be considered, and it is important for a government to be engaged in supporting these processes. We can look at two different ways in which these types of important programs and activities can be supported. One is the engagement of government, which is definitely an element, and another is the way in which we can allow and support economic development to take place within these communities. This would give them the resources to invest in projects around language and other areas.
 I am not saying it is one or the other, but it is both. Supporting economic development is a key part of the picture. There are certainly many indigenous communities in my province that have been able to benefit from a natural resource development, and that has given them greater resources and greater capacity to undertake cultural preservation activities.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(242574)
4778728,ca.proc.d.2019-05-09.10615811,2019-05-09,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,224170,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I appreciated the as-ever thoughtful approach of my friend from Sherwood Park—Fort Saskatchewan on this issue. We may disagree around some of the aspects of his speech, but he is clearly very thoughtful about issues of reconciliation.
However, when the member's leader was before the Assembly of First Nations and was asked what the Conservative platform is going to look like and what his party thinks about reconciliation, as I recall, the answer was, “You'll have to wait. We haven't finished figuring that out yet.” 
I wonder if my hon. colleague can shed any light on how the Conservative Party thinks we can advance the essential quest for justice and reconciliation.",Green Party,Saanich—Gulf Islands,Elizabeth May,http://www.parl.gc.ca/Parliamentarians/en/members/elizabeth-may(224170)
4778729,ca.proc.d.2019-05-09.10615817,2019-05-09,b6850f16-57dc-486c-b5bb-0fd191022af4,242574,Mr. Garnett Genuis,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, if I can just clarify the aspect in terms of our leader's interactions with indigenous leaders, I am very pleased that he is very actively engaged, meeting with indigenous leaders across the country, listening to them and sharing aspects of his vision for the country. 
The leader of the Green Party knows that there is a process by which political parties communicate their general values, inclinations, principles and certain policy issues, and there is a certain timing in which specific aspects of those programs are laid out. One does not necessarily publish the details of one's platform six or 12 months out from the time at which people will be making a choice on it.
In terms of the specifics of Conservative values with respect to reconciliation, I talked about many of them in my speech today. We strongly believe in the importance of partnering with indigenous communities and supporting reconciliation. We see in Conservative values this idea of the importance of culture, of family having primacy over politics and the need for governments to be partners with but also to get out of the way of communities. 
That is perhaps the kind of discussion they are more likely to hear from Conservative parties in general, and it is the right approach when we see how, historically, the problem for many indigenous communities has been that they have been held back by government policy that has been overly interventionist and overly paternalistic. Those values will be a good guide for us as we move forward with greater detail and greater specifics.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(242574)
4778730,ca.proc.d.2019-05-09.10615844,2019-05-09,4437c848-d8c7-4a39-a948-1539969f3a90,234764,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, it was an honour for me to rise earlier to ask a question and be responded to in the Cree language. We are obviously supporting this bill on indigenous languages. However, it is not enough to have the language; the language needs to be heard and understood. I sometimes feel like the government is not always hearing and understanding. 
In my colleague's speech, he mentioned one or two examples of that. Could he expand on them?",Conservative,Sarnia—Lambton,Marilyn Gladu,http://www.parl.gc.ca/Parliamentarians/en/members/marilyn-gladu(234764)
4778731,ca.proc.d.2019-05-09.10615860,2019-05-09,b6850f16-57dc-486c-b5bb-0fd191022af4,242574,Mr. Garnett Genuis,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I thank my colleague for her excellent work in this area and so many others in this place.
On the issue of the government listening to Canadians in general, and particularly in the context of listening to indigenous communities, I spoke about the issue of resource development and how the government does not want to listen to the voices of many indigenous leaders who have been sounding the alarm about, for instance, Bills C-48 and C-69. This is legislation that would make it virtually impossible for certain kinds of resource development projects to go forward in the future, which would undermine this incredible opportunity for prosperity for many indigenous nations. 
Along with many on the far left, the government wants to elevate the voices of some people in the indigenous community while ignoring the voices of others. Our consultation approach needs to listen to everybody. We need to make sure those who maybe do not share my particular views on resource development are still very much heard and listened to as part of a meaningful consultation process in which the outcome is not predetermined. 
However, I also think that process cannot give any one actor within it a veto over moving forward. It must listen to all of those voices, including those who are in favour of development. This is one of many areas, related in particular to the conversation around Crown-indigenous relations, where the government is unfortunately failing to listen.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(242574)
4778732,ca.proc.d.2019-05-09.10615899,2019-05-09,3c3175ff-595b-4f50-a58d-b41cd7b5b100,214600,"Hon. Hunter Tootoo (Nunavut, Ind.)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I would like to thank the government and the Government House Leader for allowing me some time to speak to this legislation even though they know I am not speaking in support of it. I do appreciate the opportunity.
I think it is important that my voice be heard. I am the only Inuk in the House who can speak freely and vote with my conscience. I cannot in all good conscience support this legislation, because it excludes the Inuit language.
When I voted against Bill C-91 at second reading, I said I would bring forward an amendment, and I did. The minister said in the House that he was open to amendments and was hoping to find one that would work. I spoke with him personally about the intent of my amendment, and he seemed disposed to it. 
It was a pretty innocuous amendment. ITK, which has spoken out and come out strongly against this legislation, would not have supported my amendment. Its members felt that the legislation did not go far enough, that it was not strong enough. They worked with my colleagues in the NDP to bring forward other amendments at committee. 
In my discussions with the minister, he indicated to me that part of the problem with the amendments and what ITK was looking for with the legislation was that it did not fit the mandate and the scope of the legislation. I was very careful to draft my amendment to make sure that it fit within the scope and the mandate of the legislation. 
Having sat on the other side, I understand that we are limited as to what we can and cannot do by the mandate that we have. I was very cognizant of that in bringing forward that amendment. My amendment simply left the door open for the minister to have the ability to work with Inuit for the inclusion of our language.
We have often heard the Prime Minister and ministers in the House claim that when it comes to committees, members are independent. We hear that they are not told how to vote at committee. I now know that is not the case. At this committee, we have the same old same old. All the Liberal members voted my amendment down, as they were told. In fact, they voted down every single opposition amendment.
I may be a little naive, but I am of the belief that committees of the House are supposed to be where all members, regardless of party affiliation, can work together to make improvements to legislation. Believe me, this legislation needs improving.
To vote down amendments without regard or consideration, simply because one is a Liberal and others are not, is childish politics. It has no place in our democracy. 
In Nunavut, we govern by consensus. We have no political divisions. All members work together for the good of the people. We could use more of that in this place. Bill C-91 would be a better piece of legislation for it.
Last week, I asked the Prime Minister why, in the budget, he was funding ITK directly and bypassing the Government of Nunavut to deal with our housing and health care crises, even though the Government of Nunavut is the service provider. He got pretty hot under the collar. He was very agitated when he said, “I will make no apologies for a distinctions-based approach...”.
That is exactly the approach that ITK thought was being used when developing this legislation. However, it has become very clear that the government never had any intention of using it, and this is one of the major problems that ITK has with it.
In those comments, the Prime Minister seemed to be saying that for the budget he was taking a nation-to-nation approach with Inuit. Well, he cannot have it both ways, nation building with Inuit in one bill and excluding us on another.
This is very important legislation and long overdue. The preservation of languages is important to all cultures. Now, for the first time, we are recognizing indigenous languages, ensuring they are protected from extinction, just not all of them.
For that reason, because Inuit languages are not included in the legislation, I cannot support it. I look forward to any comments or questions from members.",Independent,Nunavut,Hunter Tootoo,http://www.parl.gc.ca/Parliamentarians/en/members/hunter-tootoo(214600)
4778733,ca.proc.d.2019-05-09.10616014,2019-05-09,6da8653f-692f-4bbc-acb2-86e088f0d60d,219035,"Mr. Pierre Nantel (Longueuil—Saint-Hubert, NDP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I thank my colleague for his testimony.
He may have given a speech, but he was also testifying to what he experienced at this committee, when he saw the amendments being rejected and this government showing its paternalistic approach. I regret that a member has to wonder whether he is naive for thinking that committee members should normally be able to make independent decisions without being controlled by the government.
Does he think that the government is rushing a bit at the end of its term to do something significant, after realizing that it did nothing for four years about something that was supposedly important to its mandate? Does he think the government figures that even if the bill is not perfect, it is good enough?
What does my colleague think about that?",New Democratic Party,Longueuil—Saint-Hubert,Pierre Nantel,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-nantel(219035)
4778734,ca.proc.d.2019-05-09.10616044,2019-05-09,3c3175ff-595b-4f50-a58d-b41cd7b5b100,214600,Hon. Hunter Tootoo,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I cannot speak for the government as to the timing of the legislation, but I have heard it was trying to bring forward other pieces of legislation that were derailed. The Liberals felt they needed to bring something forward, so this was brought forward. ITK and NTI feel that this was rushed and that more time could have been taken to ensure it was done appropriately and better.",Independent,Nunavut,Hunter Tootoo,http://www.parl.gc.ca/Parliamentarians/en/members/hunter-tootoo(214600)
4778735,ca.proc.d.2019-05-09.10616057,2019-05-09,48fc6e8f-3117-407b-bba3-bd6eede347ec,224672,"Hon. Bardish Chagger (Leader of the Government in the House of Commons, Lib.)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I appreciate the hon. member's recognition that it is important we hear a diversity of voices in this place. As I have always said, we will ensure that members have the opportunity to raise their comments and concerns so we can do better as we move forward.
I heard the member for Kitchener—Conestoga use unparliamentary terminology. I would appreciate if he would not put words in my mouth and tell me what I think or what I believe.
 I would like to remind the hon. member, who gave such an eloquent speech, that amendments from the opposition were accepted at committee. 
The legislation being debated today has been amended from its original form. I would like some acknowledgement that the legislation does put financial obligation on the government of the day. That means a new government would have to change the legislation, because there is an obligation on the government of the day to now fund languages.
 I agree that languages have been taken away for far too long. We need to ensure we strengthen them. I am proud of my first language and I would not be who I am today. We have done a disservice when it comes to our relationship with indigenous peoples. This is not the end all and be all, but it definitely is a step in the right direction. We have a lot more work to do. 
Would the member agree that we need to work better together, that this is a step and that we could find a path to find a better way forward for communities so we strengthen those relationships?",Liberal,Waterloo,Bardish Chagger,http://www.parl.gc.ca/Parliamentarians/en/members/bardish-chagger(224672)
4778736,ca.proc.d.2019-05-09.10616093,2019-05-09,3c3175ff-595b-4f50-a58d-b41cd7b5b100,214600,Hon. Hunter Tootoo,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, as I said before, I agree with the principle of the legislation. The member is saying that we need to work together to continually improve things. I provided the Liberals an opportunity to do that and they chose to defeat the amendment. 
I spoke with the minister. I was very cognizant to bring forward an amendment that fit within the scope and the mandate of what he had to work with. It would have given him the ability to open that door to work with Inuit. The Liberals chose to defeat that.
It was a lost opportunity. I wish the Liberals would have taken that opportunity. Bill C-91 would have been better for it.",Independent,Nunavut,Hunter Tootoo,http://www.parl.gc.ca/Parliamentarians/en/members/hunter-tootoo(214600)
4778737,ca.proc.d.2019-05-09.10616128,2019-05-09,2b5e6bf0-39d0-4d35-bcaa-dacd1834246d,218274,"Mr. Harold Albrecht (Kitchener—Conestoga, CPC)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I would like to ask my colleague a question, but in preface to that, I want to address the comment made about my comments to the member for Waterloo. I was simply saying that when the input is requested, the Liberals listen with their ears, but then they shut it down. All I said was, “They shut it down”.
I would ask my colleague if in fact my understanding is true. Amendments were made in committee, but all of them were shut down by the majority Liberal members of that committee. I simply want to confirm that this is factual.",Conservative,Kitchener—Conestoga,Harold Albrecht,http://www.parl.gc.ca/Parliamentarians/en/members/harold-albrecht(218274)
4778738,ca.proc.d.2019-05-09.10616159,2019-05-09,3c3175ff-595b-4f50-a58d-b41cd7b5b100,214600,Hon. Hunter Tootoo,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, to my recollection, that is the case. However, as the government House leader pointed out, some amendments were accepted. I would have to go back and check. When I was in attendance, all the ones that were brought forward by opposition at committee were defeated. However, I am not 100% sure if that is the exhaustive list of them.",Independent,Nunavut,Hunter Tootoo,http://www.parl.gc.ca/Parliamentarians/en/members/hunter-tootoo(214600)
4778739,ca.proc.d.2019-05-09.10616184,2019-05-09,d5585b98-faca-4796-a7ea-a48d007cd58e,242059,"Mr. Gary Anandasangaree (Parliamentary Secretary to the Minister of Canadian Heritage and Multiculturalism (Multiculturalism), Lib.)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I would like to set the record straight. 
During the deliberations at committee, a number of amendments were accepted from different parties. At every stage, the member for Nunavut was invited to take part. As a government, we made every accommodation for that participation to take place. However, he was not at all of the proceedings. Therefore, the member may not have been privy to some of the amendments that did pass, but they are on the record. The bill we passed at second reading, and which is before us today, is different. It is amended. We are debating the bill as amended.
I would ask the member this. How was Inuktitut excluded from the legislation? I am a little perplexed with the claim that the language was currently excluded. With respect to the framework, it is there. Every indigenous language is included in the legislation, which directly addresses the issues of every indigenous language currently spoken. 
Also, how do clauses 8 and 9 allow the government to work with the provinces and territories?
I would like the member's comments on those two questions.",Liberal,Scarborough—Rouge Park,Gary Anandasangaree,http://www.parl.gc.ca/Parliamentarians/en/members/gary-anandasangaree(242059)
4778740,ca.proc.d.2019-05-09.10616234,2019-05-09,3c3175ff-595b-4f50-a58d-b41cd7b5b100,214600,Hon. Hunter Tootoo,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, as I pointed out, all the amendments that were brought forward when I was at committee were defeated. However, I did take the minister's word that he was looking for a solution and he would come up with an amendment that would keep everybody happy. It would be a compromise. It did not seem to be the case with my amendment. 
The member has said that we are dealing with an amended bill, but none of the amendments deal with any of the issues that were raised by ITK or NTI. They stated publicly that the legislation was in no way co-developed with Inuit. As the member for Nunavut representing the largest population of Inuit in Canada, I cannot support the legislation because of the concerns they have raised, which were apparently ignored by the government.",Independent,Nunavut,Hunter Tootoo,http://www.parl.gc.ca/Parliamentarians/en/members/hunter-tootoo(214600)
4778741,ca.proc.d.2019-05-09.10616296,2019-05-09,95ed53a7-7538-4c0f-85a4-64af76065f95,218942,"Mr. Don Davies (Vancouver Kingsway, NDP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I would like to commend my hon. colleague for what I think is a very principled position. 
I think all of us in the House really want to see indigenous languages preserved, protected and enhanced across the whole country. However, we in this party share those concerns that the legislation before us mystifyingly leaves out Inuit languages. In a bill that is supposed to include indigenous languages, it would not require the indigenous languages commissioner to even be indigenous, makes no reference to UNDRIP and has some significant, serious flaws. Therefore, we will join with him in opposing the bill, quite reluctantly. Of course, we would like to see indigenous language legislation passed. 
How is it possible for a federal government to bring forward legislation to this place to deal with indigenous languages and exclude the Inuit languages?",New Democratic Party,Vancouver Kingsway,Don Davies,http://www.parl.gc.ca/Parliamentarians/en/members/don-davies(218942)
4778742,ca.proc.d.2019-05-09.10616326,2019-05-09,3c3175ff-595b-4f50-a58d-b41cd7b5b100,214600,Hon. Hunter Tootoo,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, as I pointed out, the president of ITK and the president of NTI spoke publicly against the legislation because of that exclusion. As I mentioned at the onset of the development of Bill C-91, they were led to believe it would be a distinctions-based approach to developing the legislation. It seems that now that we have it, it is not.
 One of the things I tried to bring forward with my amendment, which was a soft amendment and it would have been a very friendly, easy amendment to accept, would have allowed the minister to have the door open to work with Inuit, if he chose to do so. It was not a “shall”, it was not a “must”, it was a “may”.
I am kind of baffled as to why that amendment was defeated. It in no way committed a government, the current government or any government in the future, to any type of direction or commitment, which is something that cannot be done. I was very careful to put forward that amendment in a way that allowed the government to move forward and have the ability to recognize the wishes of Inuit in the legislation.",Independent,Nunavut,Hunter Tootoo,http://www.parl.gc.ca/Parliamentarians/en/members/hunter-tootoo(214600)
4778743,ca.proc.d.2019-05-09.10616378,2019-05-09,6da8653f-692f-4bbc-acb2-86e088f0d60d,219035,"Mr. Pierre Nantel (Longueuil—Saint-Hubert, NDP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I will be sharing my time with my colleague from Edmonton Strathcona. I will try to stay constructive and positive, but I have to say that this government's holier-than-thou attitude annoys me to no end. It is exasperating. The Liberals seem to believe they are above all comments and constructive feedback. They think they know everything, and that is incredibly irritating. We can always sense it in their tone. I have never felt this way before. In the last Parliament, under the Conservatives, I never sensed this level of arrogance. “We know best”, the Liberals say. It is so infuriating.
I sit on the Standing Committee on Canadian Heritage, and this is an issue that is close to my heart. I have here 17 NDP amendments, which obviously were not adopted, and I can confirm that the amendment my colleague mentioned earlier was extremely constructive and opened up doors. Unfortunately, the Liberals think they have all the answers when it comes to drafting bills. They were like that with the SNC-Lavalin affair as well, when they added that little line to the omnibus bill. That was an inspired move. The Liberals must be kicking themselves, because all of Quebec is now complaining about it.
I cannot talk about Bill C-91 without talking about my experience as a member of this House. I represent the people of Longueuil—Saint-Hubert, so of course I want to stand up for the interests of my constituents, for aerospace and for our social fabric. More importantly, I want to find solutions to address the fact that one-third of the children in Longueuil—Saint-Hubert are living in poverty. It is a shocking figure, and no one ever talks about it.
I want to talk about my election in 2011. When I was elected, I was an ordinary citizen from Longueuil who did not have a clear understanding of the issues facing first nations. When I arrived here, my main concerns were defending Quebec's distinct culture and fighting climate change. Quite frankly, first nations were not on my list of priorities. On top of that, I did not know very much about the topic.
Many will recall the leadership race that happened so quickly following Jack Layton's death, and my colleague, the member for Abitibi—Baie-James—Nunavik—Eeyou, was one of the candidates. At that point, many people in Longueuil—Saint-Hubert, including myself, discovered an ambassador for the Cree Nation. Today that member is one of the people scratching their heads, wondering whether this bill on indigenous languages lives up to the expectations.
When I became acquainted with the member for Abitibi—Baie-James—Nunavik—Eeyou, I saw how hard he had worked, especially on the peace of the braves agreement and the United Nations Declaration on the Rights of Indigenous Peoples. I saw how diligently he had to work to solve such issues. I also realized that what was needed was a compassionate approach, not a theoretical one.
This man, whom I consider a friend, taught me that this privileged relationship, as the Liberal Party often calls it, needs to be cultivated. Every time we deal with indigenous languages in committee, I am struck by the heart-wrenching testimony that shows this goes well beyond a theory that language is important. We saw people who were suffering because their past and their roots had been erased, and their personalities and cultures had been bleached white by a centralizing government.
As the representative for the people of Longueuil—Saint-Hubert, I was shocked to see just how many open wounds the Truth and Reconciliation Commission was trying to heal. The commission attempted to set out a path for reconciliation.
We came to committee with this in mind, with the goal of working together congenially and collaboratively. 
I mentioned the member for Abitibi—Baie-James—Nunavik—Eeyou today because his outstanding bill seeking to ensure that the laws of Canada are in harmony with the United Nations Declaration on the Rights of Indigenous Peoples, Bill C-262, has stalled in the Senate. This is a very important bill because it would redefine our relationship with indigenous peoples, with those who are at the very core of this country, but partisan politics are holding it up in the Senate.
I will not call out those involved in the Senate, but it is quite shameful. Things need to get moving. They could use a little nudge to get things going and see them through. This bill would ensure that the government respects the rights of our indigenous peoples and that these rights would be enshrined in all of our bills.
Bill C-91 is by all accounts fundamental and extremely important to the reconciliation process. I understand perfectly just how valuable language is, and how culture is primarily carried through language. It is essential to everything. The situation looks precarious. During one of my visits to Kahnawake, Mr. Norton told me that the Mohawk language is in jeopardy. He said that he was committed to supporting the process. He wants to encourage people to take interest in this issue. Teaching people who are interested in learning these languages again will take several months or years. I therefore understand how important this is. 
Also, I was very pleased that my colleagues from Abitibi—Baie-James—Nunavik—Eeyou and Desnethé—Missinippi—Churchill River supported me during the work on this bill and the study in committee. It is a sensitive topic that requires careful consideration. These are not routine laws. These laws have emotional consequences and will shape our relationship with these nations and the preservation of their culture.
People on the ground obviously saw and grasped the importance of this bill. They understood that public officials had tried to draft legislation that would meet their needs. I will try not to use provocative language. I will try not to make us out to be saintly know-it-alls. I just did it, but I apologize. I will try to put this delicately. If this bill is so important to the Liberal government, why are we only talking about it with five weeks left in the parliamentary session? Why is that? Is there a valid reason to explain why this bill was delayed until the very end of the parliamentary session?
The Standing Committee on Canadian Heritage is busy. The committee constantly deals with issues related to the cultural resilience of Quebec, first nations or the Innu people. Let me use a metaphor to describe what is going on here. The Liberals were thinking about where they stood. They realized that the parliamentary session was drawing to a close, and they decided that, given their meagre legislative agenda, they were not too busy to introduce some new bills. They figured it would be nice to do something about this issue. They thought they would look really stupid if they went four years without doing anything about it, so they threw a bill together at the last minute.
As my colleague rightly said, a major player, the Inuit Tapiriit Kanatami, says it is not satisfied and was not consulted. This bill is being shoved down their throats. It is tragic to see this holier-than-thou government pretending it has not just been sitting on its hands this whole time. Sadly, that is what happened.
This is critically important bill. It is unfortunate that it had to be rammed through since it still has many flaws and is far from perfect.",New Democratic Party,Longueuil—Saint-Hubert,Pierre Nantel,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-nantel(219035)
4778744,ca.proc.d.2019-05-09.10616660,2019-05-09,634edc34-ea0d-406f-ade1-eeec6c5bad04,220107,"Mr. Adam Vaughan (Parliamentary Secretary to the Minister of Families, Children and Social Development (Housing and Urban Affairs), Lib.)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I appreciate the observation from the member opposite about the extraordinary privilege one has as a member of Parliament and perhaps the shame one has as a Canadian that our approach to first nations communities and indigenous peoples across this country is made better by our presence in the House of Commons, as opposed to being a qualification to get here to begin with. This is in fact truth and reconciliation in action, as we can see here today with the various languages being spoken on the floor.
On this bill in particular, and in reference to the member for Iqaluit, one of the challenges we have with the horrid colonial past this country has unfortunately emerged from and hopefully is changing is that even inside of things like UNDRIP, there are competing interests that have been driven by colonialism. 
For example, in some regions of this country, the Inuit will claim land and territorial rights, but other communities—perhaps the Dene, in some circumstances I can think of specifically—will say they have a claim there as well. The challenge with linking language and geography, in particular with reference to indigenous communities, is that those claims are equal, competing and not necessarily easily or quickly resolvable. 
The challenge with the ITK position was that it sought to establish language rights on a geographic basis as opposed to a human basis, and that was the challenge we were dealing with.
I am curious to have the member opposite look at it from that perspective and reflect on his comments. We have to improve the situation, but we also have to come back to almost immediately fixing it once again, because when we link language to geography, we may exclude the more harmed person within the colonial experience.",Liberal,Spadina—Fort York,Adam Vaughan,http://www.parl.gc.ca/Parliamentarians/en/members/adam-vaughan(220107)
4778745,ca.proc.d.2019-05-09.10616709,2019-05-09,6da8653f-692f-4bbc-acb2-86e088f0d60d,219035,Mr. Pierre Nantel,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I thank my colleague for his appreciation for everything one discovers about indigenous, Innu and Métis issues when one becomes a member of Parliament. That having been said, I certainly do not want to understate the complexity of the task. It is true that it is very complex.
However, the fact remains that it is very frustrating for the members of the Standing Committee on Canadian Heritage to all of a sudden be told that this is a government priority that is way behind schedule and that the committee needs to conduct a pre-study of the bill. We did that with as open an attitude as possible, but the government did not really co-operate.
I understand that this is a complex issue. There is no doubt about that. That being said, we need to all work together. The Liberals may have tried to work as much as possible with all those involved, but they certainly did not try to work with us.",New Democratic Party,Longueuil—Saint-Hubert,Pierre Nantel,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-nantel(219035)
4778746,ca.proc.d.2019-05-09.10616735,2019-05-09,85738a00-0a16-4a6f-89c7-9f045782d1fd,217185,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, lim'limpt. I would also like to say lim'limpt to my colleague from Longueuil—Saint-Hubert. Lim'limpt is the word for “thank you” in the language of Nsyilxcen, the language of the Syilx people where I come from in the Okanagan Valley.
 There are plenty of people who know more in Nsyilxcen words than I do, but there are only 50 people on the planet who can speak Nsyilxcen in a fluent manner. The Syilx people are working hard to raise that level of fluency, but it takes time, money and effort. They have a fluency program, one of only three in Canada, I believe, that are aimed at bringing up fluency in languages that are near extinction. 
He mentioned Kahnawake; the Mohawk language is one. Squamish, near Vancouver, is another. They need ongoing funding. We cannot wait. 
The Conservatives mentioned that we just have to raise the economic works that go on in these communities so that they can afford it, but we need funding now. We need funding on an ongoing basis. That is one of the things the NDP finds completely lacking in this bill.",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,http://www.parl.gc.ca/Parliamentarians/en/members/richard-cannings(217185)
4778747,ca.proc.d.2019-05-09.10616767,2019-05-09,6da8653f-692f-4bbc-acb2-86e088f0d60d,219035,Mr. Pierre Nantel,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I thank my colleague.
I admire the fact that he is able to speak the language of some of his constituents. It is a language that is all the more important because it is on the verge of extinction.
He is absolutely right. I should even have talked about how no money has been set aside to ensure the sustainability of such a program. Members will also recall that many people are rightly opposed to the fact that the commissioner in question is not required, by definition, to come from an indigenous community. My colleague is right to point out how important that is, since there are only 50 people left who speak the language. That is outrageous, and it is all happening right before our eyes.
We have a number of institutes that deal with archeology and studying the past, but if we do not want our indigenous languages to become a thing of the past, then we need to ensure their survival.",New Democratic Party,Longueuil—Saint-Hubert,Pierre Nantel,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-nantel(219035)
