basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4779587,ca.proc.d.2019-05-15.10634255,2019-05-15,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,"Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, yesterday evening I watched an interview with the leader of the NDP on Power &amp; Politics, when this question was put to him three times. He was asked, in light of his stance on fossil fuel subsidies, whether he supported the investment by LNG Canada, the largest private sector investment in the history of Canada, in the province where he sits as a member of Parliament. 
Could the hon. member clarify the position of the New Democrats? Do they support that LNG Canada investment and the B.C. NDP government's subsidies to help make that investment come to pass?",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4779588,ca.proc.d.2019-05-15.10634260,2019-05-15,b41c3b7e-c64f-4415-9f58-79d7462e5d8e,217197,Mr. Peter Julian,,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, I am very pleased to talk about the B.C. government. The B.C. NDP government, under Premier John Horgan, has made a tremendous difference. It is putting a price on carbon that is meaningful rather than meaningless. We have the Liberals putting a price on carbon and then telling all the large emitters that they do not have to pay it. British Columbia has actually done the right thing, which is why greenhouse gas emissions have fallen in British Columbia.
Second, CleanBC leads the country in terms of initiatives to combat climate change. Should the Liberals follow that example? Yes, but they have not. They have refused to take the best practices. The best government in the country in terms of the environment has been British Columbia, which actually has a carbon budget. If we applied the same rules as the carbon budget the B.C. NDP has put in place under Premier John Horgan, the Liberal government would be saying no to Trans Mountain instead of trying to ram it through and increasing greenhouse gas emissions.
There is a reason the Liberal government has failed. There is a reason emissions are increasing. There will be 12 million tonnes more this year than last year. The reason for the failure of the Liberals is that they have refused best practices, refused to follow the good example set, for example, by the B.C. government and refused to listen to Canadians. They have a chance to rectify all that by voting yes to the NDP motion tomorrow.",New Democratic Party,New Westminster—Burnaby,Peter Julian,http://www.parl.gc.ca/Parliamentarians/en/members/peter-julian(217197)
4779589,ca.proc.d.2019-05-15.10634288,2019-05-15,26c8b0bc-42d4-4db5-bf7d-1e1544c7b4b5,218076,"Mr. Dan Albas (Central Okanagan—Similkameen—Nicola, CPC)",,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, I will read directly from British Columbia's department of the environment website, which states, “Total greenhouse gas emissions in 2016 in B.C. were 62.3 million tonnes of carbon dioxide equivalent. This is a 1.5% increase in emissions since 2015”. I would like the member to reconcile that with his earlier statement.
Also, in the community of Kitimat, there is a large investment by LNG Canada, which was referred to earlier. A number of people are counting on that project to move forward. Does the member support that project, yes or no?",Conservative,Central Okanagan—Similkameen—Nicola,Dan Albas,http://www.parl.gc.ca/Parliamentarians/en/members/dan-albas(218076)
4779590,ca.proc.d.2019-05-15.10634297,2019-05-15,b41c3b7e-c64f-4415-9f58-79d7462e5d8e,217197,Mr. Peter Julian,,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, I now gather why the Conservatives have not been able to produce any sort of climate change plan. They still need to go back to school in terms of climate change. 
The member cited 2016 and then 2015. Those were two years when the B.C. Liberals were in power, not the B.C. NDP, which came to power in 2017. Of course, the more recent figures in 2017 and 2018, the member would know, show, because of the B.C. NDP initiatives, that emissions are declining.
Yes, under the B.C. Liberals, like the under the federal Liberals, it was a disaster. Former premier Christy Clark simply did not understand the impact of climate change and did not put in place any sort of plan to deal with it. I think the member has proven my point. Emissions increase when Liberal or Conservative governments are in power and do not take the proper initiatives. They go down when there are good, effective NDP governments in place. The member has proven my point for me.",New Democratic Party,New Westminster—Burnaby,Peter Julian,http://www.parl.gc.ca/Parliamentarians/en/members/peter-julian(217197)
4779591,ca.proc.d.2019-05-15.10634318,2019-05-15,c861cfd8-ac30-4ddf-9d31-79dd34dcc59e,236900,"Ms. Ruth Ellen Brosseau (Berthier—Maskinongé, NDP)",,Government Orders,Business of the House,,"Mr. Speaker, there have been discussions among the parties and if you seek it, I think you would find unanimous consent for the following motion. I move:
 That, notwithstanding any Standing Order or usual practice of the House, at the conclusion of today's debate on the opposition motion in the name of the Member for Burnaby South, all questions necessary to dispose of the motion be deemed put and a recorded division deemed requested and deferred to Thursday, May 16, 2019, at the expiry of the time provided for Oral Questions; and that, the recorded division on the motion for second reading of Bill C-266, An Act to amend the Criminal Code (increasing parole ineligibility) standing in the name of the Member for Selkirk—Interlake—Eastman, currently scheduled today, immediately before the time provided for Private Members' Business, be further deferred until the expiry of the time provided for Oral Questions on Thursday, May 16, 2019, immediately after the opposition motion is disposed of. 
",New Democratic Party,Berthier—Maskinongé,Ruth Ellen Brosseau,http://www.parl.gc.ca/Parliamentarians/en/members/ruth-ellen-brosseau(236900)
4779592,ca.proc.d.2019-05-15.10634333,2019-05-15,16c839d3-0183-4ed6-892a-8d7bdc37c474,214972,The Assistant Deputy Speaker (Mr. Anthony Rota),,Government Orders,Business of the House,,Does the hon. member have the unanimous consent of the House to move the motion?,Liberal,Nipissing—Timiskaming,Anthony Rota,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-rota(214972)
4779593,ca.proc.d.2019-05-15.p5917077,2019-05-15,,,,intervention,Government Orders,Business of the House,, Agreed.,,,Some hon. members,
4779594,ca.proc.d.2019-05-15.p5917078,2019-05-15,16c839d3-0183-4ed6-892a-8d7bdc37c474,214972,The Assistant Deputy Speaker (Mr. Anthony Rota),,Government Orders,Business of the House,, The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,Liberal,Nipissing—Timiskaming,Anthony Rota,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-rota(214972)
4779595,ca.proc.d.2019-05-15.p5917079,2019-05-15,,,,intervention,Government Orders,Business of the House,, Agreed.,,,Some hon. members,
4779596,ca.proc.d.2019-05-15.p3,2019-05-15,16c839d3-0183-4ed6-892a-8d7bdc37c474,214972,The Assistant Deputy Speaker (Mr. Anthony Rota),,Government Orders,Business of the House,,(Motion agreed to),Liberal,Nipissing—Timiskaming,Anthony Rota,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-rota(214972)
4779597,ca.proc.d.2019-05-15.p5917080,2019-05-15,,,,stagedirection,Government Orders,Business of Supply,Opposition Motion—The Environment,The House resumed consideration of the motion ,,,,
4779598,ca.proc.d.2019-05-15.10634338,2019-05-15,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,"Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, climate change is real. The consequences are serious. We are feeling them today, and we know that they are only going to get worse. 
There is no doubt in my mind that the challenge we are facing when it comes Canada's climate constitutes a national emergency and that we need to take action urgently to combat the most dire consequences. However, I am optimistic, because I know that we have the opportunity to do something about it if we pull together to face this greatest political challenge of our generation and muster the political will to implement the solutions that we all know exist.
Last week, our government announced that we would be tabling a motion to debate the issue of Canada's climate emergency in the House of Commons. Subsequently, on Monday of this week, NDP members tabled a motion that seems to do a similar thing, although they have added a few extra positions that seem to formulate the basis of their party's platform. The NDP motion we are debating today includes similar elements, which are deeply flawed, and as much as I want to support the idea that we are in a climate emergency, I will not be supporting the motion.
Our approach is informed by facts, science and evidence. We know beyond a shadow of a doubt that a dramatic increase in global emissions in recent history is directly tied to human activity and has caused the climate change we are witnessing in our communities today. The IPCC has been sounding the alarm on this issue for decades now. Most recently, we have seen a report from Environment Canada, “Canada's Changing Climate”, that confirms not only that climate change is real and happening in our communities but that Canada is actually warming at twice the global average.
If members do not believe the science, I think they should be able to trust the insurance industry, which monitors its money very closely and has paid out more in the past six years than it has in the previous 40 years as a result of the consequences of climate change. These consequences are not something far-fetched that happen somewhere else 100 years from now. We are feeling them in our communities now, whether it is the floods we witnessed recently in New Brunswick, the heat waves that took dozens of lives in Ontario and Quebec, the forest fires that have ravaged western Canada or the hurricanes and storm surges that hit my province of Nova Scotia. 
Wildlife across the world is in crisis as well, with 60% of our wildlife having disappeared since the 1970s. Canada is in a position to do something about this, being one of five countries that contain three-quarters of the world's remaining wilderness. However, we are seeing the impact of biodiversity loss at home in our most iconic species. If we look at certain caribou species, they are threatened with potential extinction. If we look at the challenges facing the orca on the west coast of Canada, the situation could not be more dire. On the east coast, the northern right whale is facing severe challenges. The list goes on and on, and we need to do something about it.
The consequences we need to be concerned about are not just environmental in nature. There are social and economic consequences that should scare us all. We are seeing communities that are actually being displaced as a result of climate change.
 I mentioned the insurance sector earlier, which now has losses that exceed $2 billion a year. It is only going to be harder and more expensive to get insurance as the consequences become worse. From 1983 to 2008, the average payout from the insurance sector for severe weather events was between $250 million and $450 million. Since 2009, that figure has skyrocketed to an average of $1.8 billion. 
Climate mitigation infrastructure is paid for with Canadians' tax dollars. There is also the prevention of economic activity as a result of climate change. If we look at the state of Maine, its fishery has lost 22 million pounds in its catch as a result of the warming ocean temperature. Things are good back home in Nova Scotia right now in the lobster fishery, but if we continue to experience climate change at the rate we have been witnessing in the past few years, I wonder how long it is going to last. We see crop failure as a result of climate change. The forest fires in western Canada prevented serious economic production in places like Fort McMurray. 
Put simply, the cost of inaction is too great to ignore, and we ignore the problem at our own peril.
The NDP seems to have criticized the motion we put before the floor to be debated tomorrow, but the government's plan has been formed by experts. It is designed to ensure that we do the most effective things to allow us to continue to experience economic growth and make life more affordable for Canadian families. It includes over 50 different measures. 
Perhaps most notably, we are putting a price on pollution for the first time. This approach follows the advice of last year's Nobel Prize winner in economics. It also has the support of folks like Stephen Harper's former director of policy, Mark Cameron. Doug Ford's chief budget adviser, who testified before the Senate in 2016, said that the most effective thing we can do to transition to a low-carbon economy is put a price on pollution. Notable Conservatives like Preston Manning support this kind of approach. I would note that the Saskatchewan Court of Appeal, when it was defeating the provincial government's challenge to the constitutionality of our climate plan, said that “GHG pricing is not just part and parcel of an effective” climate plan, it is “an essential aspect...of the global effort to limit...emissions.”
However, we are not a one-trick pony. We are making investments in energy efficiency, because we know that it is cheaper to reduce the use of energy than it is to produce a similar unit of energy. We are investing in transportation by introducing a clean fuel standard and adopting new and more ambitious vehicle emissions regulations. We are also investing in electric vehicles, both in infrastructure and the affordability of vehicles themselves, because our country is at a tipping point. We know that the future, when it comes to vehicles, is electric.
We have made the single largest investment in the history of public transit in Canada, and we have invested in new energy generation to ensure that we are promoting the transition toward renewables and phasing out coal by 2030, more than 30 years ahead of schedule. On that timeline, 90% of electricity in our country will be generated from non-emitting sources. This is serious progress.
At the same time, we know that workers in the traditional energy sectors need assistance to ensure they are not left behind. These are good people with skills that are transferable. That is why we have invested in a just transition program that will help ensure they receive the training and skills development they need to enable them to be part of the transition to a new and green economy, and to capitalize on the economic opportunity that stares us in the face today.
There are many benefits to taking action on climate change. First, we can avoid many of the harmful consequences I laid out earlier in my remarks. We can also become a leader in the new green economy. Globally, the value of this opportunity is thought to be in the ballpark of $26 trillion, and we should go get our share.
This is not some imaginary opportunity. It is real, and I am seeing it in the communities I represent today. I can look at companies like the Trinity group of companies in Pictou County, Nova Scotia. It started out as two guys who were good with their hands and knew how to fix up a home. When they transitioned towards energy efficiency projects and home retrofits, supported by different levels of government, they added dozens and dozens of employees. They put people to work retrofitting homes, and helped bring the cost of electricity down for homeowners.
I can look at CarbonCure in Dartmouth, which has developed a carbon sequestration technology that it can inject into concrete to make it stronger.
In western Canada, companies like Carbon Engineering are doing incredible things to help pull carbon out of the atmosphere.
 One of the members from the NDP mentioned earlier that if we have a serious climate plan, the construction opportunity could create millions of jobs in our country.
The fact is we are also investing in more efficient and effective trade corridors that could help our producers get products to global markets at a cheaper price and with a lower carbon footprint. I mentioned homeowners paying less, month to month, for their energy bills.
When we invest in public transit, it will reduce traffic congestion. We can expect better health outcomes, like a reduction in childhood asthma and lung disease when we phase out coal, or prevention of the spread of Lyme disease in provinces like Nova Scotia when we combat climate change and reduce the rate at which temperatures are rising.
I have to point out that both the Conservatives and the NDP have failed when it comes to the introduction of their own policies. The Conservatives do not seem to take the issue seriously; conversely, the NDP members, whom I know to be well intentioned, seem to be throwing ideas at the wall to see what sticks, without thinking through the consequences of what they are proposing, whether it has unintended consequences, or whether it has the ability to achieve meaningful progress without a devastating impact on the Canadian economy.
When it comes to the Conservatives, in the face of rock-solid evidence and scientific advice, we see Conservative politicians disputing the science based on their ideology alone. I have seen MPs from the Conservative Party cite pictures of snowbanks in parking lots in Saskatchewan in February to demonstrate that climate change is not real. I have seen them liken global warming to the phenomenon of when people show up in a room and give off body heat, raising the temperature of the room. I have seen members who want to retreat on the Paris Agreement because they deny that human activity is connected to climate change. I have seen Conservative MPs show up in videos of school groups, saying that CO2 is not pollution but simply plant food that we need.
 I have seen them saying, without evidence, that Environment Canada's reports have been debunked, and then shamefully deleting the tweets, pretending they never happened when they were called out for this misinformation. Perhaps worst of all, I have seen the Leader of the Opposition refuse to put forward a plan or to explain clearly that he remains committed to the Paris Agreement and to doing our part by the world.
It is entirely unacceptable that we have to have a debate today about whether climate change is real, rather than debating what solutions exist and could be implemented. The Conservative strategy seems to be to mislead Canadians about our plan, because they have not been developing their own. They previously showed support for the Paris Agreement, as I mentioned, but now seem to treat this commitment as an inconvenience rather than an essential aspect of governance in the 21st century.
In 2019, Canadians are going to have a choice between a Liberal government that understands and takes seriously the threat of climate change, or a Conservative government that wants to turn back the clock to the days of Stephen Harper.
 Now, I assume that the Conservatives are going to produce some kind of a plan at some point, and I hope they are watching, because I know they are not taking it seriously. If their plan does not include a pricing mechanism, then they are rejecting the advice of the world's leading experts. If the plan simply involves the expansion of Canadian fossil fuels to displace fuels elsewhere, then they are shirking their responsibilities at home.
We see Conservative premiers who are setting aside tens of millions of taxpayers' dollars to fight climate action rather than fight climate change, and Canadians do not support it. It was recently discovered that the Premier of Saskatchewan was burying reports about the economic impact of carbon pricing because he did not like the results, which demonstrated that there was not a negative impact to implementing carbon pricing in his province. We cannot afford to turn back the clock. We cannot afford to abandon our commitments, and we cannot afford another Conservative government with the same ideology that Stephen Harper brought towards climate politics.
With respect to my New Democrat colleagues, I believe that they are honest and well intentioned on matters in the environment and climate change. I support different aspects of their motion, but cannot support it in its totality. However, it is obvious to me that they do not bring a level of thoughtfulness to their policy development process on these matters that require complex solutions.
 The NDP's new leader, who genuinely seems to be a nice person, has indicated that his approach is to eliminate the development of our natural resources overnight, which would bring our economy to a halt. Not only would it have far-reaching economic impacts, but such an approach may only have a modest impact on emissions until we have the ability to displace the difference between supply and demand with renewable resources. We do not want to create a circumstance where foreign producers simply scoop up the Canadian market and pollute elsewhere in the world. 
Moreover, the social consequences of cutting off energy supply to Canadians before we have the ability to meet their needs with renewable resources would result in driving up the expensive things like home heating, making it harder for people to get to work, and making the basic necessities of life unaffordable to low-income families.
When it comes to LNG Canada's investment in B.C., I know that the leader of the NDP previously seemed to support the proposal when he was running as a candidate, and now that he has seemingly lost a seat in B.C., he has shifted his position and will not state clearly whether he stands for or against the investment. I just put the question to another member, who refused to answer. 
This is a position of convenience, not principle. If the leader cannot get behind the largest private sector investment in the history of Canada, which will create 10,000 jobs and help reduce foreign reliance on coal, then I question his ability to form a position on any issue of importance.
When it comes to pricing, NDP members seem to lack thoughtfulness and foresight when it comes to the process of developing that policy. It seems that they do support pricing, but will not say whether they will return the rebates to citizens. They did say that they want to support low-income families, which is a laudable goal, but they do not seem to appreciate that the Parliamentary Budget Officer confirmed that that is exactly what our plan is going to do. They repeatedly say that big emitters are exempt from our plan. I can tell the House unequivocally that that is false. 
Before they start criticizing ideas, it would be nice if they would at least read the proposals that have been put forward by our government, which now form part of Canadian law. The fact is, big emitters contribute under our plan, and that is why eight out of 10 Canadian families will be better off.
The motion that is actually on the floor today has a couple of flaws, and I want to draw attention to one in particular. It calls for the immediate end to all fossil fuel subsidies. We want to transition to a circumstance where we are not reliant on fossil fuels, but this is a knee-jerk reaction that once again demonstrates that the NDP did not do its homework when formulating this policy. The proposal outlined in the motion, if implemented, would end support for diesel in rural and northern communities, and would literally turn the electricity off for communities that rely on diesel for power today. 
We are helping with that transition, but if we supported the motion, it would mean leaving communities in the dark. I do not believe that was their intention, but I believe it demonstrates a lack of the thoughtfulness that they should have brought to the discussion. Similarly, it would erase investments in electric vehicle and alternative fuel charging stations that we are making across Canada to help transition to a more effective transportation sector.
Importantly, it would end investments in research that are actually helping to bring climate emissions down. In my own community at StFX University, we have an investment through Dr. David Risk's Flux Lab, where he has developed instrumentation that can detect methane leaks from a significant distance. If implemented across Canada in a widespread way, this has the potential to reduce emissions from our methane and gas sectors by almost 20%. 
These are positive investments, and that is why we phased out some of the tax subsidies that we knew existed and launched a consultation to help identify the ineffective and inefficient non-tax subsidies that are still propping up the fossil fuel subsidy. I think the NDP members come from a good place, but they just did not look into the consequences of what they are proposing in an attempt to grab lightning for political gain.
When it comes to Trans Mountain, the New Democrats have prejudged the outcome of a thorough review process that is currently under way. In the 21st century, developed economies need to have an objective process by which industries will have confidence that their projects are being considered fairly. This project in particular is undergoing extensive consultation, including with indigenous communities, and I do not believe it is fair to pull the rug out from under the people who are taking part in that process and dictate an outcome before they have considered all the facts.
The NDP's approach to economic development seems to determine the fate of a project, find a reason for it afterwards, and then change positions when it becomes politically inconvenient. Even the NDP premier of B.C. is now calling for increased shipping of refined fuel through the Trans Mountain pipeline to help with the cost of gas in that province, but it seems to be falling on deaf ears with his federal counterparts. 
The fact is, Canadians expect and deserve a climate policy that is thoughtful and deliberate. The NDP plan is seemingly not well thought out and would have a dramatic negative impact on the economy and on affordability for Canadian families. A credible climate plan does not require a campaign against Canadian jobs or the Canadian economy. Having watched the NDP leader's performance on these key issues, Canadians would be right to dismiss his approach as unserious and, quite frankly, disappointing.
 For these reasons, despite my ready acknowledgement that our country is facing a crisis, an emergency of climate, the motion on the floor is simply not supportable. That fact is, our government is seeking real and meaningful action to combat climate change, which we know is a national emergency. We are doing so in a way that has allowed the economy to add over a million jobs since we took office in 2015, and has made life more affordable for Canadian families.
However, government alone is not going to solve this challenge. We need Canadians to embrace the task before us. I implore Canadians from coast to coast to coast to take advantage of the efficiency programs that will help reduce their environmental footprint and actually save them money month to month on their power bill; to consider installing products in their homes, like heat pumps or solar panels when there is a program that makes them more affordable, and to take part in community initiatives, cleanups and co-operatives. If they have access to public transit in their community, or if a new system is under construction because of the investments our government is making, I encourage them to think about taking the bus or the train instead of driving their car to work. For rural residents, I know that may not be possible, but there are other things they can do.
I want people to speak to their representatives at the local, provincial and national levels and push us all to do more. Perhaps most importantly, I ask the parents who might be watching to talk to their kids. Kids know what is the right thing to do here. Young people care so deeply about protecting their environment because they know that when they look 20, 30 and 40 years into the future, the greatest asset we have in our community is our natural environment. 
If we were a municipality, we would be expected to have an asset management plan. We would be expected to replace and repair pipes before they burst. Well, the pipes are bursting, and the planet is on fire. We need to manage the most valuable asset we have, and that is planet Earth.
The time to come together is right here and right now. We need to address the existential threat that climate change represents. It is the right thing to do, and we simply have no choice but to act. People are going to look back at this moment in our political discourse and our political history as a turning point. I want our generation to be the one that our kids will one day be proud of.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4779599,ca.proc.d.2019-05-15.10634598,2019-05-15,f40d602c-1ae6-414e-bac3-23a2f31f1cdf,224989,"Ms. Linda Duncan (Edmonton Strathcona, NDP)",,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, there are some falsehoods in the parliamentary secretary's speech. An example of one of the falsehoods is the member likes to allege that nobody in this House except for the members on that side actually takes the time to find out what kind of measures exist that, if they were taken, would reduce greenhouse gases.
Let us not take my word for it, but take the word of the commissioner of the environment and sustainable development, the word of the Auditor General and the word of the OECD.
The commissioner, in her report of just this spring, was highly critical of failed action by the current government and its slow action on climate change. She said it was disturbing that for decades successive federal governments had failed to reach their targets for reducing greenhouse gases. Of course, the current government is simply sticking with the Harper targets. There is a dichotomy here, because the Liberals promised in Paris not only to keep it at 2°; they promised 1.5°, yet their target already far exceeds that. 
The Auditor General said that this government, both the finance department and the environment and climate change minister, had abjectly failed to address “perverse” subsidies. The government promised in 2015 and again in 2016 that it would immediately take action on perverse subsidies, yet the Auditor General was saying that the finance minister had not even looked into what those were, and neither had the environment minister, including looking at regulatory measures and looking at the subsidies to the fossil fuel industry.
The OECD is saying we need to “review and adjust tax, royalty and subsidy regimes” to deliver on what we promised to the G20.
What does the member have to say about that?",New Democratic Party,Edmonton Strathcona,Linda Duncan,http://www.parl.gc.ca/Parliamentarians/en/members/linda-duncan(224989)
4779600,ca.proc.d.2019-05-15.10634617,2019-05-15,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,Mr. Sean Fraser,,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, a lot was built into the member's question, but I will try to address as much of it as I can. I always appreciate the member's thoughtful approach. I miss our time together, sitting on the transport committee early in this Parliament.
With respect to targets, what we agreed on with the various provinces was something attainable and realistic, which, in our mind, it represents a starting point.
She talked about a shortfall. The data on file does not consider certain investments that were made, such as in public transit, which received the largest investment in the history of Canada, and recent investments in electric vehicles. If we are at a tipping point, this will make an enormous difference. As well, like technologies are emerging with respect to carbon sequestration.
When it comes to subsidies, I accused the NDP of not doing its homework on what it was proposing. The NDP does not seem to understand that there are certain social consequences of the proposal that are completely unsavoury and are fatal to this application.
However, we have moved forward and have started to phase out eight tax subsidies that were made available to the fossil fuels sector. In addition, in order to identify subsidies that are not effective, we launched a consultation with Canadians in recent months. We look forward to identifying which subsidies do not have the desired impact so we can ensure we transition effectively toward a more affordable future.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4779601,ca.proc.d.2019-05-15.10634628,2019-05-15,26c8b0bc-42d4-4db5-bf7d-1e1544c7b4b5,218076,"Mr. Dan Albas (Central Okanagan—Similkameen—Nicola, CPC)",,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, I certainly appreciate that the parliamentary secretary is weighing in on this subject.
There was a lot in his speech. It seems like the government is clothing itself in white-knight garb, telling us it is here to protect the environment and the remaining parliamentarians need to get in line with it. However, what has it done?
The parliamentary secretary's own minister has granted large exemptions, specifically in Nova Scotia, for companies to burn coal past 2030. In places such as New Brunswick, the government has exempted them 95%-plus from the carbon tax. In his home province of Nova Scotia, companies are burning tires for energy in Brookfield.
At the same time, the Liberals in Nova Scotia have been clear on the record that they do not want natural gas fracking. That process has allowed places such as British Columbia to have a stable source of energy that is not as intensive in carbon as the coal-fired plants in the member's home province.
Why does the parliamentary secretary continue to paint other parliamentarians as not caring about the environment when he ignores what is going on in his own backyard?",Conservative,Central Okanagan—Similkameen—Nicola,Dan Albas,http://www.parl.gc.ca/Parliamentarians/en/members/dan-albas(218076)
4779602,ca.proc.d.2019-05-15.10634652,2019-05-15,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,Mr. Sean Fraser,,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, as far as I could discern, the member raised at least four distinct issues.
We do not purport to be the white knights and expect everyone to fall in line. We purport to be the reasonable adult and expect others to comport themselves in the same way.
When it comes to the phase-out of coal in my home province of Nova Scotia, the province has taken a leadership role and has had serious emissions reductions across the various parties that formed government. We are working on an equivalency agreement to ensure that if there is any extension beyond 2030, there will be equivalent measures that will reduce at least as much carbon emission from the atmosphere as occurred previously.
When it comes to the Lafarge issue in Brookfield, that decision was taken by the provincial government. If the hon. member wants to wear the responsibility of the decisions of Conservative provincial governments, I am happy to let him do so. However, I expect he will not have a job very long.
Finally, on the issue of fracking in Nova Scotia, I point out that the geology of Nova Scotia is not very well understood. There are serious issues with the age of fault lines there and we cannot predictably control the outcomes of expansion. Until we understand and know that the environmental consequences will not cause irreparable harm, it is a responsible thing to have in place.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4779603,ca.proc.d.2019-05-15.10634673,2019-05-15,b078667f-922f-4979-a4c6-311e7bdc4068,229499,"Mrs. Celina Caesar-Chavannes (Whitby, Ind.)",,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, I agree there is a climate environment emergency. However, I want people watching, especially my constituents in Whitby, to understand why I will not be supporting the motion.
Could the hon. member speak to whether he agrees with the fact that in the NDP motion, there is a disconnect between item (b) to leave no community behind and item (g), which asks for the immediate elimination of fossil fuel subsidies? A part of that will negatively impact northern communities and those communities will be left behind. There is a disconnect within the motion.
Also, does he agree that it is disingenuous for the NDP to put the motion forward on the floor, given that the NDP leader, the member for Burnaby South, will not state his position on LNG?",Independent,Whitby,Celina Caesar-Chavannes,http://www.parl.gc.ca/Parliamentarians/en/members/celina-caesar-chavannes(229499)
4779604,ca.proc.d.2019-05-15.10634693,2019-05-15,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,Mr. Sean Fraser,,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, I would like to thank my friend and colleague for her thoughtful approach to politics. There is certainly a cognitive dissonance within the motion between items (b) and (g), as she has correctly pointed out.
Of course it is important not to leave any worker behind. I note in particular that the NDP seems not to have read some of the investments we made in budget 2019 and previously, with a total of $185 million toward a just transition that will help ensure workers are not left behind.
However, the member makes an excellent point. The NPD said that it wanted to immediately end all fossil fuel subsidies. We heard today in question period that just in her home province of Ontario, 24 indigenous communities would have their electricity shut off if we did that overnight. We need parties to do their homework before they propose ideas. That is one of the reasons I hope we can gain support for the over 50 measures our government has put forward.
The member asked a final point about the inconsistency on the position of LNG. The hypocrisy is stunning. When the leader stands and says that we should not invest in any fossil fuel subsidies and when the question is put to him whether he supports the subsidies that helped secure the investment in LNG Canada, in the province he now represents, it is stunning that he does not have the courage to express a position, whatever his position may be. I hope we will find out one day.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4779605,ca.proc.d.2019-05-15.10634719,2019-05-15,04c68597-7211-414e-b0f0-da12d212bd3f,234530,"Mrs. Eva Nassif (Vimy, Lib.)",,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, I thank my colleague for his passion for the environment and his truly enlightening speech.
I want him to know that people in my riding, Vimy, are really benefiting from federal, provincial and municipal incentives in the form of electric vehicle rebates. The rebate is more than $13,000. It can be up to $15,000 with the City of Laval's $2,000 rebate.
I would also like to take this opportunity to say that the City of Laval benefited from all this, too, as it became the first city in Canada with a long electric bus.
I have made several announcements in my riding about electric buses and bus shelters. We want all 400,000 or so residents of Vimy and Laval as well as everyone in the suburbs north of town to benefit from these public transit announcements.
What have our government's incentives done for my colleague's riding in Nova Scotia? ",Liberal,Vimy,Eva Nassif,http://www.parl.gc.ca/Parliamentarians/en/members/eva-nassif(234530)
4779606,ca.proc.d.2019-05-15.10634744,2019-05-15,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,Mr. Sean Fraser,,Government Orders,Business of Supply,Opposition Motion—The Environment,"Mr. Speaker, I thank my hon. colleague for her question. It is an opportunity to practice my French.
The leadership demonstrated by communities, municipalities and provinces has been incredible. We have seen a subsidy at the federal level for electric vehicles, which is the largest investment in public transit and green infrastructure in the history of Canada.
In my home province of Nova Scotia, we have partnered with the province to offer a $56-million contribution toward home efficiency. This is making life more affordable, helping reduce carbon footprint and putting people to work in my hometown.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
