basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4778039,ca.proc.d.2019-05-06.p5888195,2019-05-06,,,,intervention,Routine Proceedings,Questions Passed as Orders for Returns,, Agreed.,,,Some hon. members,
4778040,ca.proc.d.2019-05-06.p5888196,2019-05-06,9ad0ff66-1598-45e6-b146-6dd0eefb9cd0,234879,Mr. Alexander Nuttall,,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2339,"With regard to the government paying for outside legal counsel for individuals related to the SNC-Lavalin scandal: (a) what is the complete list of individuals for which the government has approved paying legal fees; (b) for each individual in (a), (i) what firm has been retained, (ii) what is the retainer or agreed upon rate, (iii) what is the maximum expenditure amount the government has authorized?",Conservative,Barrie—Springwater—Oro-Medonte,Alex Nuttall,http://www.parl.gc.ca/Parliamentarians/en/members/alex-nuttall(234879)
4778041,ca.proc.d.2019-05-06.p5888197,2019-05-06,,,,stagedirection,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2339,(Return tabled),,,,
4778042,ca.proc.d.2019-05-06.p5888198,2019-05-06,9ad0ff66-1598-45e6-b146-6dd0eefb9cd0,234879,Mr. Alexander Nuttall,,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2340,"With regard to the preservation of documents and communication, including PINs, text messages, and all other forms of electronic communication by staff of the Office of the Prime Minister: (a) how many smartphones or other electronic devices assigned to an individual in the Office of the Prime Minister have been “wiped” or cleared of communication sent and received from the device, broken down by month since January 2017; and (b) for each instance in (a) what was the reason for the device being “wiped”?",Conservative,Barrie—Springwater—Oro-Medonte,Alex Nuttall,http://www.parl.gc.ca/Parliamentarians/en/members/alex-nuttall(234879)
4778043,ca.proc.d.2019-05-06.p5888199,2019-05-06,,,,stagedirection,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2340,(Return tabled),,,,
4778044,ca.proc.d.2019-05-06.p5888200,2019-05-06,9f0040ba-a9d7-4aa4-b2e4-f3213a4e024f,217922,Mr. Deepak Obhrai,,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2342,With regard to government communication with the Organization for Economic Co-Operation and Development (OECD) Working Group on Bribery and the statement by the spokesperson for the Minister of Foreign Affairs that “We will continue to work with and update the Working Group on the robust and independent domestic processes currently underway in Canada”: (a) what are the dates and details of all updates which have been provided to the OECD; (b) did the government inform the OECD that partisan Liberal Members control a majority of the votes on the Standing Committee on Justice and Human Rights; and (c) what are the “robust and independent” processes currently underway to investigate the allegations of corruption and inappropriate pressure applied by individuals in the government?,Conservative,Calgary Forest Lawn,Deepak Obhrai,http://www.parl.gc.ca/Parliamentarians/en/members/deepak-obhrai(217922)
4778045,ca.proc.d.2019-05-06.p5888201,2019-05-06,,,,stagedirection,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2342,(Return tabled),,,,
4778046,ca.proc.d.2019-05-06.p5888202,2019-05-06,b42374fa-e181-4337-93e9-2a5c41eb5d1e,242449,Mr. Rob Nicholson,,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2344,"With regard to project funding for Strong, Secure, Engaged (SSE) for the 2017-18 and 2018-19 fiscal years (to date of this filing): (a) which projects in SSE that were projected to spend money in those years did not; (b) of the projects listed in (a) what is the operational impact of these projects not spending money on schedule; (c) how much money will be reprofiled into Budget 2019 as a result of this underspending?",Conservative,Niagara Falls,Rob Nicholson,http://www.parl.gc.ca/Parliamentarians/en/members/rob-nicholson(242449)
4778047,ca.proc.d.2019-05-06.p5888203,2019-05-06,,,,stagedirection,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2344,(Return tabled),,,,
4778048,ca.proc.d.2019-05-06.p5888204,2019-05-06,b42374fa-e181-4337-93e9-2a5c41eb5d1e,242449,Mr. Rob Nicholson,,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2345,"With regard to testimony from Julie Charon on February 19, 2019, at the Senate Finance Committee where she stated that the Department of National Defence had just recosted all of its projects: (a) by project, which had an increase in forecasted costs, which had a decrease in forecasted costs, and which saw no change in forecasted costs; (b) of the projects listed in (a) which had their budgets changed; (c) what is the impact of these changes in costing on (i) the contingency included in the annual projection for capital spending, (ii) the overall cost of these projects, (iii) project scope to stay within budget if the budget was not increased?",Conservative,Niagara Falls,Rob Nicholson,http://www.parl.gc.ca/Parliamentarians/en/members/rob-nicholson(242449)
4778049,ca.proc.d.2019-05-06.p5888205,2019-05-06,,,,stagedirection,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2345,(Return tabled),,,,
4778050,ca.proc.d.2019-05-06.p5888206,2019-05-06,b42374fa-e181-4337-93e9-2a5c41eb5d1e,242449,Mr. Rob Nicholson,,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2346,"With regard to Canada’s spending on defence as a share of GDP since January 1, 2016: (a) how much of defence spending is devoted to equipment spending by both dollar amount and percentage of total defence spending; (b) what is the current twenty year projection for defence spending as a percentage of GDP; (c) what is the current twenty year projection for defence equipment spending?",Conservative,Niagara Falls,Rob Nicholson,http://www.parl.gc.ca/Parliamentarians/en/members/rob-nicholson(242449)
4778051,ca.proc.d.2019-05-06.p5888207,2019-05-06,,,,stagedirection,Routine Proceedings,Questions Passed as Orders for Returns,Question No. 2346,(Return tabled),,,,
4778052,ca.proc.d.2019-05-06.10600800,2019-05-06,07cf5767-802c-406c-92a7-7dc92af79b40,242079,Mr. Kevin Lamoureux,,Routine Proceedings,Questions Passed as Orders for Returns,,"Mr. Speaker, I ask that all remaining questions be allowed to stand.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4778053,ca.proc.d.2019-05-06.p5888209,2019-05-06,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Questions Passed as Orders for Returns,, Is that agreed?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778054,ca.proc.d.2019-05-06.p5888210,2019-05-06,,,,intervention,Routine Proceedings,Questions Passed as Orders for Returns,, Agreed.,,,Some hon. members,
4778055,ca.proc.d.2019-05-06.10600493,2019-05-06,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Privilege,Solicitor-Client Privilege in the Context of Parliamentary Privilege--Speaker's Ruling,"I am now ready to rule on the question of privilege raised on March 22 and April 4, by the hon. member for Durham concerning solicitor-client privilege in the context of parliamentary privilege.
In his intervention, the member alleged that the Prime Minister used solicitor-client privilege in an inappropriate way by allowing only a partial waiver to the former attorney general, the member for Vancouver Granville, in respect to the SNC-Lavalin affair and the Shawcross doctrine. Stating that there has been confirmation that parliamentary privilege is absolute and supersedes solicitor-client privilege, he contended that without a full waiver of solicitor-client privilege, his ability to fulfill both his individual and collective functions has been impeded. 
Rather than asking the Chair to find a prima facie case of privilege, the member asked the Chair to reaffirm that parliamentary privilege, being absolute, supersedes solicitor-client privilege. He also wanted me to take the extraordinary step of inviting the former attorney general to speak in the House, assuring her that she would not be subject to the constraints of solicitor-client privilege.
 As the member himself acknowledged, this is not a question of privilege, but as the member raised other issues, I will address the points raised.
Any member participating in the deliberations of the House and its committees is protected by the privilege of free speech; the same is true for witnesses appearing before committees. Whether this accepted principle was somehow diminished or even overturned by solicitor-client privilege, it must be recognized that the former attorney general decided to respect that convention. The Chair is not in a position to either question or pass judgment on this. 
The Chair is also limited in its authority to invite members to speak on particular issues. It is not for me as Speaker to invite the former attorney general to speak, as the member for Durham suggested. This would take us far from our rules and practices—too far, I would suggest.
I thank all hon. members for their attention.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778056,ca.proc.d.2019-05-06.p5888218,2019-05-06,,,,stagedirection,Government Orders,Criminal Records Act,,"The House resumed consideration of the motion that Bill C-93, An Act to provide no-cost, expedited record suspensions for simple possession of cannabis, be read the second time and referred to a committee.",,,,
4778057,ca.proc.d.2019-05-06.10600497,2019-05-06,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Criminal Records Act,,"As I indicated before question period, the hon. parliamentary secretary to the government House leader will have 15 minutes and 45 seconds remaining in his comments, which he had already begun before I so rudely interrupted.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778058,ca.proc.d.2019-05-06.10600498,2019-05-06,07cf5767-802c-406c-92a7-7dc92af79b40,242079,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Government Orders,Criminal Records Act,,"Mr. Speaker, I always appreciate the opportunity to share thoughts on important pieces of legislation the government brings forward, such as Bill C-93.
During the last federal election, the Prime Minister, who was then the leader of the third party, made a commitment to legalize cannabis. Today we are discussing the second part of the legislation, which I believe will fulfill the commitment we made in 2015.
I have had the opportunity to go over a couple of our election commitments, and I have been listening to the debate today on the matter of legalization, as I have done previously. I want to highlight at the outset what the NDP said in the last federal election when Thomas Mulcair was the leader of the New Democratic Party. When asked about the NDP's position on this issue, he said that the NDP did not favour the legalization of cannabis.
That is why I find it interesting that today, NDP members are saying that we should expunge the records of those who were found in criminal violation of our former cannabis laws. On the one hand, prior to the election, NDP members said no to legalization. They were okay with decriminalization but not with legalization. Fast-forward a couple of years and now they have changed their minds. In fact, I recall that in one article, the current leader of the New Democratic Party took the position that everything should be legalized. He believes that any sort of illegal drug should be legal. Only now is this something NDP members want to talk about.
If we were to look at the the way the Liberal government has managed this file, I believe we would see that Canadians, in general, have been very supportive of it.
It has been interesting to listen to members of the opposition parties talk about the issue. The NDP has made a complete flip-flop, even suggesting now that the government can do more. Then there is the Conservative Party. One of the questions I posed to members across the way was whether the Conservatives, if they were in government, would make cannabis illegal again and retract the work the government has done over the last couple of years. They completely waffled on the question. In fact, they have implied that they would not change the law. Even though they voted against the legislation, they are not going to change it.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4778059,ca.proc.d.2019-05-06.p5888226,2019-05-06,,,,intervention,Government Orders,Criminal Records Act,, That is correct. ,,,An hon. member,
4778060,ca.proc.d.2019-05-06.p5888227,2019-05-06,07cf5767-802c-406c-92a7-7dc92af79b40,242079,Mr. Kevin Lamoureux,,Government Orders,Criminal Records Act,," Mr. Speaker, a member across the way just said that is correct. Even the Conservative Party has recognized that the idea the Liberals had back when we were the third party is solid and progressive, and one that is necessary at this stage.
Indirectly, on behalf of the government and Liberal caucus members, I would like to thank members of the Conservative Party and the NDP for recognizing that we have brought forward sound legislation. I would encourage them to continue to follow the direction that we continue to provide on this very important topic.
Bill C-93 would allow for pardons. Pardons are the best way to deal with the issues facing about 250,000 Canadians. I think that is the number.
All we are talking about is simple possession, not possession and other issues, but simple possession of cannabis. What can we do to assist those individuals who have a criminal record based on simple possession of cannabis? The government's response is to issue a pardon and ensure that the finances are not going to be a part of the issue so that anyone who has a simple possession of cannabis conviction will in fact be able to get that pardon if that is what he or she would like to see happen. 
 I am encouraged because the critic from the Conservative Party indicated that her personal position is favourable to what the Liberals are suggesting, which is a pardon. However, there have been some speakers in the Conservative Party who are saying that they are not convinced as of yet, but at least they are approaching it with an open mind on whether it should be expungement or a pardon. I suspect that once this bill gets to committee and they hear follow-up information, the Conservative Party will see the value in the recommendation that has been provided by science, experts and the department, which will clearly demonstrate that in fact a pardon is the best way to go.
 I do not know about my New Democratic friends. I am not sure where they will go on this issue. They always try to come up with something different, something unique. They seem to be on the expungement bandwagon, even though we have come up with an explanation as to why it would not do what is necessary for us to advance this further. They do not want to talk about that. If we listen to the New Democrats, we would think it is absolutely unanimous throughout the country that it has to be expungement and that the government does not necessarily know what it is talking about. I would highly recommend that we do not listen to New Democrats in the House.
The best example I can give is that of a constituent crossing the border into the U.S. What are we telling people when we say that their record has been expunged? We are saying that the act they went to court for, were convicted of and got a criminal record for never existed. Therefore, when a U.S. border agent asks them if they were ever prosecuted and had a criminal offence dealing with cannabis, they might say no. Why? The government said that the record was expunged. That could lead to all sorts of problems for an individual. A pardon does not do what an expungement does. Millions of Canadians travel to the U.S. A pardon would allow a constituent the opportunity to go to the U.S., and the individual is not going to be misinformed. This is just one of the more blatant examples that I can provide.
Of the 250,000 people we are talking about, it is expected that about 10,000 or so will go through this pardon process. In the questions and comments from across the way, members are asking why it is 10,000 and what happens if there are more than 10,000. 
Our civil service is one of the best of any country in the world. We have professional civil servants who have a very good understanding of our systems. I would suggest that the numbers that are being provided are not just coming out of the dark. The numbers come from individuals we have entrusted. If the number is higher or lower than 10,000, the government will adjust, but the predicted number is around 10,000. We have the flexibility to make the adjustment, if it is necessary. 
The idea of providing a pardon is of great value to Canadians and to society. People do get themselves into situations. Someone will be found in possession, but by pure luck another individual who also is in possession is not found to be in possession. The individual found to be in possession gets a criminal record. That does not mean the individual is worse than the thousands of others that were never found guilty of possession.
Many would argue that the consequences are unfortunate. We have listened to many speeches as this has been going on for the last couple of years. We often hear of individuals not being able to get a job because they have a criminal record based on the simple possession of cannabis. As a parliamentarian, I find that is a hard thing to ignore and not do anything about.
This legislation is good for Canadian society, especially now when we recognize that when we passed Bill C-45, the legalization of cannabis legislation, it only makes sense that we do what we can in regard to those who were found guilty of simple possession to enable them to dispose of that record via a pardon process.
Once this legislation is passed, thousands of Canadians in all regions of our country will apply to get their criminal record pardoned. This will assist many of those individuals in applying for a job or performing charity work. Canada is very dependent on volunteers. There are many ways society can benefit, such as an individual having a job and being able to participate more fully. These are the types of things we are going to witness. All one has to do is talk to some of those individuals. There are plenty of them, a quarter of a million of them. That is a lot of people. These individuals will directly benefit and there are many more that will realize an indirect benefit.
One of the things that is really important from the government's perspective, and even from a member of Parliament's perspective, is that we have to work towards making our communities safer for all of us. Individuals should feel safe in the communities in which they live. They should feel safe walking on the sidewalks in their neighbourhoods. They should feel safe being a part of their community and not be scared to walk down the street. We need to look at ways to reduce the amount of crime in our communities.
I was pleased when the minister responsible for crime reduction came to Winnipeg North and joined me on Selkirk Avenue, where we met with James, a fellow from the Bear Clan Patrol and one of the board members. We were able to check out a bit of Selkirk Avenue. The minister used to be the chief of police for the city of Toronto.
We understand how important it is that we strive to have less crime on our streets. With Bill C-93, working along with Bill C-45 and the legalization of cannabis, at the end of the day there is going to be less crime in our communities. These are the types of actions that are important for us to act on.
Today we have a second bill on a very important issue, an issue that we made a promise about in 2015. We are fulfilling yet another commitment to Canadians.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4778061,ca.proc.d.2019-05-06.10600575,2019-05-06,cad621a1-daf5-4d48-b500-1fc5344b5646,217719,"Mr. David Sweet (Flamborough—Glanbrook, CPC)",,Government Orders,Criminal Records Act,,"Mr. Speaker, as a friendly comment for my colleague on his explanation of the logic between expungement and record suspension at the border, he might not want to post that on YouTube. I was totally lost on the logic of how one would explain to a border agent in the United States the difference between an expungement and a record suspension.
If there are a quarter of a million people who could benefit from a record suspension, I would like to know all the reasons why the officials think only 10,000 will apply. One of my concerns is that if people do a Google search right now for “pardons Canada”, the first half-dozen are private organizations that charge a fee for individuals to get a record suspension. They could easily go to Service Canada, but Service Canada's site is way down below.
Why does the member think that a record suspension that would create all kinds of bureaucratic delays is better than an expungement? A minister could do that, I believe, if I am not corrected, by regulation and simply eliminate these because the whole charge has been eliminated anyway.",Conservative,Flamborough—Glanbrook,David Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/david-sweet(217719)
4778062,ca.proc.d.2019-05-06.10600583,2019-05-06,07cf5767-802c-406c-92a7-7dc92af79b40,242079,Mr. Kevin Lamoureux,,Government Orders,Criminal Records Act,,"Mr. Speaker, in my comments, I made reference to the critic for the Conservative Party. In listening to what she had to say, we find that at least the critic for the Conservative Party seemed to be indicating that she prefers the pardon over the expungement. I suspect that she might be able to provide more details to the member opposite.
He made reference to my example in terms of the U.S. border. Let me try to better explain it. One of the member opposite's constituents goes to the border, believing that, because he or she had an expungement, there is no obligation for him or her to say “I have a criminal record.” If it has been expunged, it means it has been wiped off the record books. However, they cannot say that when they go to the border because that might not be what shows up in system of the U.S. border officer or immigration official. That MP's constituent might think he or she can get away with saying that when in fact that is not the case. His constituent could get into a great deal of trouble. That is just one example. 
If we tell people that they have a pardon, generally speaking, people have a better sense of what a pardon is. That does not mean that they go across the border and say, “No, I have never had a criminal conviction.” They have been pardoned. I suspect that the likelihood of complications would be greatly diminished. That was just one example that I was using.
In regard to the overall numbers, it depends on the individual in question. I suspect that our civil service and the people who maintain these records have a better sense, not only of how many people are eligible, but also of how many would be applying. Some people might have more of a vested interest in wanting to apply. Many others would have no interest in applying, for whatever reasons. They could be at a stage in life. It could be in terms of occupations. Who knows what the rationale is. However, I have trust and confidence in the system, and if there needs to be an adjustment, I have confidence in the government of the day making that adjustment.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4778063,ca.proc.d.2019-05-06.10600603,2019-05-06,78336f0e-962c-47d2-a5b8-b59a26592789,217320,"Mr. Matthew Dubé (Beloeil—Chambly, NDP)",,Government Orders,Criminal Records Act,,"Mr. Speaker, I am going to need some time to fact check all the erroneous things that the member said.
First of all, the leader of the NDP, the member for Burnaby South, like health officials in Montreal, Toronto and Vancouver, wants to decriminalize drugs, recognizing that these are dangerous substances, but also recognizing, as we would have hoped the government would, but it does not, that these are now public health issues.
I want to walk the member through the NDP's position, since he seems to have had some trouble understanding it. The NDP advocated for decriminalization in the lead-up to legalization. Why? We understood that it would be a complicated process. We were right, because the government threw provinces under the bus while trying to get this process going. 
That being said, the NDP supported Bill C-45, supported legalization, and through that whole process asked government members why they would not decriminalize simple possession of cannabis, as Canadians continue to be taxed with criminal records. These are young Canadians, vulnerable Canadians, racialized Canadians. 
What do we have now? We have an eleventh-hour, half-baked, no pun intended, solution. Despite what the member thinks he is telling us to look forward to at committee, we are already at committee studying this bill before it is even out of the House. It is getting eviscerated by officials who cannot tell us where the numbers are that the member is quoting from, with the Minister of Border Security who said that this is a great injustice, and if we consider it a great injustice, maybe we should go toward expungement. 
The member would also know that lawyers have come before the committee to speak about expungement. Please stop saying “pardon”, because the government did not respect its promise to change a record suspension back into a pardon. A pardon means something else in the United States, so a pardon and expungement are equally worthless at the border.
Does anyone know what one can do in Canada with a pardon or record suspension? Potential employers can ask if people have a criminal record for which they have obtained a record suspension. People have to say “yes”. With an expungement, they do not have to, so if they are racialized or vulnerable Canadians who want to get a job, expungement is the way to go. That is why witnesses at committee are telling us that it is the solution. That is why the member should get on board and stop believing his own hot air about this issue which the government has dropped since day one. ",New Democratic Party,Beloeil—Chambly,Matthew Dubé,http://www.parl.gc.ca/Parliamentarians/en/members/matthew-dube(217320)
4778064,ca.proc.d.2019-05-06.10600631,2019-05-06,07cf5767-802c-406c-92a7-7dc92af79b40,242079,Mr. Kevin Lamoureux,,Government Orders,Criminal Records Act,,"Mr. Speaker, I believe the member is attempting to mislead in his statements. If we stop and think, it was very clear. In 2015, in the last election, the NDP did not support legalization of cannabis. Instead, its members argued for mere decriminalization. If they had their way, if we followed what they advocated for in 2015, cannabis possession would still be against the law.
In late 2017, in the Canadian Press, there is a quote from their leader of today which says that the NDP leader is urging the Prime Minister to consider decriminalizing all illegal drugs.
The member can fact check all he wants, but everything I have said is factual. I would suggest that the NDP members, because they have such a progressive government on a number of social fronts, find themselves out of place, as if there is no room inside the chamber for them. They are trying to create opportunities. If they want to radically change their 2015 platform, good for them. I hope they do. 
They also advocated for balanced budgets back then. Today, they are advocating for a house for everyone in Canada, possibly gifting it to them. Who knows what we are going to see coming from the NDP. I anxiously await that platform.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4778065,ca.proc.d.2019-05-06.10600651,2019-05-06,831322ab-9fa6-437e-92ba-1b4525f8242d,216505,"Mr. Pat Kelly (Calgary Rocky Ridge, CPC)",,Government Orders,Criminal Records Act,,"Mr. Speaker, I have a comment more than anything. We have heard so much from the member in this Parliament, I am not sure I really need an answer from him. It is a shame that other members will not allow their voices to be heard and simply allow the member to do all the talking on that side. It is a lot of work to be elected to the House of Commons, and members should use their own voices.
Be that as it may, the member spent a large portion of his speech dissecting opposition reaction to it, and castigating both the Conservative opposition, but not all Conservatives, and the NDP. Some Conservatives have spoken in favour of expungement. One of the NDP members had a private member's motion on expungement that they all supported.
I noticed during both the vote and debate on the NDP's private motion, and in the debate earlier today on this bill, that a substantial portion of the Liberal backbench also favour expungement. This is not a matter of the member's party being unified in their approach; there are many Liberals who do not agree with the party's approach. If we must have a comment or answer, I would like him to address that.",Conservative,Calgary Rocky Ridge,Pat Kelly,http://www.parl.gc.ca/Parliamentarians/en/members/pat-kelly(216505)
4778066,ca.proc.d.2019-05-06.10600672,2019-05-06,07cf5767-802c-406c-92a7-7dc92af79b40,242079,Mr. Kevin Lamoureux,,Government Orders,Criminal Records Act,,"Mr. Speaker, first, in regard to the amount of speaking, I am here to advocate and that is what I do. I take a great sense of pride in that. If we add up their words, a couple of the Conservative members have spoken more than I have in this chamber. 
We have a very strong, healthy caucus. All members of this caucus are engaged in different ways. I see that as a very strong and positive thing. I also see it as a positive when we have diversity in a caucus and where members can have differing opinions. It might not be unanimous regarding expungement versus pardon, just like it is not unanimous in the Conservative Party either. However, we are able to come to a consensus and move forward, and that is something this government has consistently done since day one of being in government.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
