basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4781110,ca.proc.d.2019-05-29.10659049,2019-05-29,75d4be3f-f1cf-499d-882b-6415247900e6,226919,"Mr. Alain Rayes (Richmond—Arthabaska, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, that is straight-up misinformation. Here is the truth: with just five months to go until the election, the Liberal government gave an openly pro-Liberal and aggressively anti-Conservative union the power to influence who will get $600 million in funding for the media. This is another Liberal ploy to interfere and try to influence the upcoming election campaign.
Will the Prime Minister do the right thing and boot his Unifor buddies off the panel, period? ",Conservative,Richmond—Arthabaska,Alain Rayes,http://www.parl.gc.ca/Parliamentarians/en/members/alain-rayes(226919)
4781111,ca.proc.d.2019-05-29.10659051,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, the Conservatives keep attacking organized labour, but we know that unions and workers are an essential part of our society and that they have a crucially important role to play.
 At the same time, we see the Conservatives making the same arguments on this issue that they made when they said we should eliminate the CBC. That is something the Conservatives have wanted for a long time. That is what the leader of the Conservative Party promised in his leadership campaign. We know the Conservatives will always go after the CBC—",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781112,ca.proc.d.2019-05-29.10659052,2019-05-29,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,News Media Industry,,The hon. member for Milton. ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4781113,ca.proc.d.2019-05-29.10659053,2019-05-29,b6808e95-1c75-4909-ab86-319d3519016a,226922,"Hon. Lisa Raitt (Milton, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, despite the protests of the Prime Minister, the issue here is one of bias.
 The question is whether or not an entity that has sworn that it likes to elect Liberals, and in fact make sure the Conservatives do not form government, an entity that gave $400,000, and boasted about it, to ensure the Conservative defeat in 2015 and as well says it is doing it again, and in fact has started again, is an appropriate appointment to a panel that is making decisions on who gets journalistic money.
Will the Prime Minister remove Unifor from this panel?",Conservative,Milton,Lisa Raitt,http://www.parl.gc.ca/Parliamentarians/en/members/lisa-raitt(226922)
4781114,ca.proc.d.2019-05-29.10659056,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, to follow Conservatives' logic, anyone who has been attacked and mistreated by the Conservatives should not have a voice. That is what the 2015 election countered, as Canadians rose up across the country to reject the Conservative attacks and demonization of media, of indigenous peoples, of environmentalists, of hard-working Canadians, of young people.
That approach by the Conservatives is exactly what is going to fail them again this time.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781115,ca.proc.d.2019-05-29.10659059,2019-05-29,b6808e95-1c75-4909-ab86-319d3519016a,226922,"Hon. Lisa Raitt (Milton, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, this is actually embarrassing, that the Prime Minister does not understand the concept of bias on a panel that is making decisions.
However, I should not be surprised. This is the same Prime Minister who thinks it is okay to traipse across the line that separates the judicial system from the executive branch. This is the same Prime Minister who thinks that ethical rules do not apply to him. This is the same Prime Minister who also made sure that he set up, beforehand, exactly what the outcome for Mark Norman would have been in terms of being charged.
I take no lessons from this Prime Minister. Will he remove Unifor?",Conservative,Milton,Lisa Raitt,http://www.parl.gc.ca/Parliamentarians/en/members/lisa-raitt(226922)
4781116,ca.proc.d.2019-05-29.10659071,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, defending our strong, independent media is something that is essential to this government, indeed to all Canadians, if we are going to defend our democracy.
 That means gathering a range of voices that represent different interests within the media universe to make sure that all voices are heard. We feel that it is important that employees, as well as employers, are heard from on that panel.
The fact that the Conservatives, for many years, unfairly attacked organized labour and attacked unions across this country is now something they are—",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781117,ca.proc.d.2019-05-29.10659074,2019-05-29,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,News Media Industry,,The hon. member for Essex.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4781118,ca.proc.d.2019-05-29.10659075,2019-05-29,0f7e3c8d-e579-44c0-b8b7-202b425758e4,246444,"Ms. Tracey Ramsey (Essex, NDP)",,Oral Questions,International Trade,,"Mr. Speaker, rushing the ratification of the new NAFTA as it stands will hurt workers, communities and our environment. While Congress in the U.S. is fighting for a better deal, the Liberals are busy doing Donald Trump's dirty work. Do Liberals understand how much NAFTA has cost working people?
We do, because, unlike the Prime Minister, we work shoulder to shoulder with people who lost their jobs. The Prime Minister has no idea what this does to families. Liberals are telling working people that they are more interested in a trophy on the trade shelf than they are in improving their lives.
Will the Prime Minister do the right thing for working people and wait for a better deal?",New Democratic Party,Essex,Tracey Ramsey,http://www.parl.gc.ca/Parliamentarians/en/members/tracey-ramsey(246444)
4781119,ca.proc.d.2019-05-29.10659080,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, the negotiation of NAFTA was a long and difficult process, but throughout it we could count on Canadians from all different backgrounds who had our backs as a government, and that was one of the reasons we got to a great deal. 
I was happy that we had former Conservative cabinet ministers supporting us on this. I was also happy that we had so many strong labour leaders supporting us and helping us in the renegotiation of NAFTA. That is why I thank organized labour for their support for this new deal and continue to work with them to protect Canadian jobs.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781120,ca.proc.d.2019-05-29.10659082,2019-05-29,53435570-da9e-42e1-a195-e5475a2f8b13,217334,"Ms. Georgina Jolibois (Desnethé—Missinippi—Churchill River, NDP)",,Oral Questions,Transportation,,"Mr. Speaker, in February, the minister announced funding to make much needed safety improvements to the Fond du Lac Airport, but now the Liberals are telling the community that it needs to apply again for already promised funding. The Liberals are really quick to make promises to northerners, but they act more like the Conservatives, who never cared to invest in northern Saskatchewan. Northerners are tired of being betrayed by the Liberals.
Will the Prime Minister commit to his promise to Fond du Lac and release the funding today?",New Democratic Party,Desnethé—Missinippi—Churchill River,Georgina Jolibois,http://www.parl.gc.ca/Parliamentarians/en/members/georgina-jolibois(217334)
4781121,ca.proc.d.2019-05-29.10659084,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Transportation,,"Mr. Speaker, I had the tremendous pleasure of being in northern Saskatchewan just a week and a half ago to meet with folks in Meadow Lake to see the extraordinary work that is being done as we continue to invest in communities across northern Saskatchewan and, indeed, in indigenous communities right across the country. 
Reconciliation happens when we work in partnership and when we invest historic amounts of money in communities, but mostly when we give communities the strength and ability to build their own futures. That is what reconciliation means and that is what we will continue with.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781122,ca.proc.d.2019-05-29.10659090,2019-05-29,a10a55d4-becb-4b98-b780-9fa8cfd5aa12,216111,"Mr. Phil McColeman (Brantford—Brant, CPC)",,Oral Questions,Veterans Affairs,,"Mr. Speaker, the Liberals have been forced to confirm that they are cutting benefits for veterans with severe and permanent injuries under the Prime Minister's veterans pension scheme. Veterans like Medric Cousineau have received letters that provide proof of the Prime Minister's betrayal. Even Liberal members of Parliament are calling this unacceptable.
Does the Prime Minister agree with his Liberal MP from Nova Scotia, or does he still think veterans are asking for too much?",Conservative,Brantford—Brant,Phil McColeman,http://www.parl.gc.ca/Parliamentarians/en/members/phil-mccoleman(216111)
4781123,ca.proc.d.2019-05-29.10659092,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Veterans Affairs,,"Mr. Speaker, the well-being and financial security of our veterans has been our priority ever since we took office, because the Conservatives gutted Veterans Affairs to balance the budget and used them for photo ops. 
We made investments of over $10 billion in new dollars in Canada's veterans so they are better supported. We are delivering on the promise to reintroduce the new pension for life, and that policy was designed so that every injured veteran is better off under our new system than they were under the old one. I have instructed Veterans Affairs to ensure that that is the case in every single case.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781124,ca.proc.d.2019-05-29.10659094,2019-05-29,00000000-0000-0000-0000-000000000000,242427,"Mr. Richard Martel (Chicoutimi—Le Fjord, CPC)",,Oral Questions,Veterans Affairs,,"Mr. Speaker, the valiant Medric Cousineau is joining with those who say that not all veterans who participate in the new pension for life program are treated the same. A Liberal member from Nova Scotia said that if one veteran received less, that would be unacceptable.
I remember when the Prime Minister said that veterans were asking for more than the government could give them.
Does the Prime Minister agree with what his member said?",Conservative,Chicoutimi—Le Fjord,Richard Martel,http://www.parl.gc.ca/Parliamentarians/en/members/richard-martel(242427)
4781125,ca.proc.d.2019-05-29.10659099,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Veterans Affairs,,"Mr. Speaker, the well-being and financial security of our veterans has always been our top priority. The Conservatives cut veterans services to try to balance the budget at all costs.
Our investment of over $10 billion provides more support to veterans. Thanks to our promise to reintroduce a new pension for life program, every injured veteran should be getting better support now than under the former system. I have asked the Minister of Veterans Affairs to ensure that that is always the case.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781126,ca.proc.d.2019-05-29.10659101,2019-05-29,4626b9b7-420c-456d-9c7b-dea3794cb1c5,218746,"Mr. Alupa Clarke (Beauport—Limoilou, CPC)",,Oral Questions,Veterans Affairs,,"Mr. Speaker, the Prime Minister is the head of the government. He has many roles and responsibilities, but his primary duty consists of two fundamental objectives. First of all, he must ensure our great federation is politically united. Second, he must ensure that the government is there for our military personnel, and that includes giving them the honours they deserve. 
Did the Prime Minister share the profound disappointment felt by Canadians and by our troops when they learned that the families of fallen Afghanistan war soldiers were excluded from the war memorial event? ",Conservative,Beauport—Limoilou,Alupa Clarke,http://www.parl.gc.ca/Parliamentarians/en/members/alupa-clarke(218746)
4781127,ca.proc.d.2019-05-29.10659104,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Veterans Affairs,,"Mr. Speaker, we are grateful to the women and men who served in Afghanistan for their work and their sacrifices.
The chief of the defence staff has apologized and has confirmed that the memorial will be accessible to anyone who wishes to visit it, whenever they like.
We are working on creating a public monument that recognizes the service of our men and women in uniform throughout the war in Afghanistan. We held consultations with veterans, their families and stakeholders. We will select the location of the monument in partnership with the National Capital Commission. We will always stand up for our veterans and remember their sacrifices.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781128,ca.proc.d.2019-05-29.10659106,2019-05-29,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,Veterans Affairs,,"Mr. Speaker, the Prime Minister asked the chief of the defence staff to apologize for him, but he is the prime minister who has broken promises on veterans pensions. He is the prime minister who forced the Equitas Society's Afghanistan veterans back to court. He is the prime minister who cancelled the Afghanistan monument in 2016, which would otherwise be open to the public today. Moreover, the barring of families and veterans from a secret ceremony a few weeks ago was reprehensible.
 It has been four years of broken promises and four ineffective ministers. Why should military families and veterans ever believe this prime minister?",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4781129,ca.proc.d.2019-05-29.10659109,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Veterans Affairs,,"Mr. Speaker, we will take no lessons on ineffective ministers from that man, who was the one who presided over photo ops and cuts to veterans services under the Harper government. The fact is they used veterans for photo ops, instead of giving them the money they had, so as to balance the budget by nickel and diming them.
We knew that what we were going to do was to invest $10 billion in veterans. A new veterans pension for life makes sure that every single veteran is better off now, and that is what we are going to stick with.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781130,ca.proc.d.2019-05-29.10659112,2019-05-29,075456c7-3cca-483c-b4f1-85006031ca09,224982,"Mr. Robert Aubin (Trois-Rivières, NDP)",,Oral Questions,Transportation,,"Mr. Speaker, in a 2013 report on an accident between a bus and a VIA Rail train, the Transportation Safety Board of Canada called for Transport Canada to examine the creation of crashworthiness standards for buses.
Since then, there have been several of these types of accidents, including the sad accident involving the Humboldt Broncos. We are now at 19 people dead and 33 injured. However, Transport Canada has not yet done anything to change the crashworthiness standard.
Can the Prime Minister explain why his minister has failed to act on this matter, even though his government has been in power for almost four years? ",New Democratic Party,Trois-Rivières,Robert Aubin,http://www.parl.gc.ca/Parliamentarians/en/members/robert-aubin(224982)
4781131,ca.proc.d.2019-05-29.10659116,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Transportation,,"Mr. Speaker, on the contrary, the Minister of Transport has done a lot of work on the new standards and new ways to ensure Canadians' safety. The top priority of the Minister of Transport and the government is the safety of Canadians who travel across the country and abroad. We will continue to put Canadians' safety front and centre when making decisions, and we will take steps to ensure that this is always the case.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781132,ca.proc.d.2019-05-29.10659119,2019-05-29,f1ca301b-cd67-48b5-9dd4-0f6c2af5454e,217268,"Ms. Karine Trudel (Jonquière, NDP)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, a delegation from Saguenay is visiting Davie today. The delegation wants to send the clear message that the shipyard is ready to secure new contracts from the federal government and that businesses in the Saguenay—Lac-Saint-Jean region are ready to reap the benefits.
 The contracting process is taking too long, and that is holding up the potential economic spinoffs.
Will the Liberals pledge to take all necessary steps to ensure that Davie gets new contracts before the election, thus ensuring all the workers in my region can benefit from the resulting economic activity?",New Democratic Party,Jonquière,Karine Trudel,http://www.parl.gc.ca/Parliamentarians/en/members/karine-trudel(217268)
4781133,ca.proc.d.2019-05-29.10659123,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, we appreciate the excellent work done by workers at the Davie shipyard. They always deliver on time and on budget.
 The Conservatives shut Davie out of the national strategy. We awarded $1.5 billion in contracts to Quebec companies, including $700 million for three icebreakers.
In addition to the strategy, we have announced our intention of awarding Davie a contract to build two new east coast ferries. We will keep supporting workers across the country, including workers in Saguenay—Lac-Saint-Jean.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781134,ca.proc.d.2019-05-29.10659125,2019-05-29,002b9ee7-5ecd-4727-96bb-ca4d1e06766d,234524,"Mr. Ali Ehsassi (Willowdale, Lib.)",,Oral Questions,Public Safety,,"Mr. Speaker, gun violence in Canada is on the rise. While crime rates in general have dropped during the past several decades, gun violence has increased. Between 2013 and 2017, gun homicides across Canada doubled. More specifically, in my home town of Toronto we endured 96 tragic homicides in 2018. 
Could the Prime Minister inform the House what steps our government has taken to promote the safety of our communities?",Liberal,Willowdale,Ali Ehsassi,http://www.parl.gc.ca/Parliamentarians/en/members/ali-ehsassi(234524)
4781135,ca.proc.d.2019-05-29.10659128,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Public Safety,,"Mr. Speaker, I thank the member for Willowdale for his hard work.
All of us can agree that one lost life is too many. Yesterday, our legislation passed to uphold our commitment for better background checks, for standardized record-keeping, for impartial classification and for safer transportation.
Now the Conservatives have said they would repeal this legislation. If the Conservatives remove enhanced background checks, people will no longer need to show a licence when buying a firearm in Canada.
Together with new federal investments, this bill will combat gun violence and—",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781136,ca.proc.d.2019-05-29.10659129,2019-05-29,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Public Safety,,"Order. I remind members that the time to show their disagreement with something is when they have the floor, not by interrupting when someone else has it. That is rude.
The hon. member for Kamloops—Thompson—Cariboo.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4781137,ca.proc.d.2019-05-29.10659132,2019-05-29,9c9a64e6-58f1-4367-9f49-93ad31744c96,217548,"Mrs. Cathy McLeod (Kamloops—Thompson—Cariboo, CPC)",,Oral Questions,Gasoline Prices,,"Mr. Speaker, the Prime Minister's failure to get Trans Mountain built has contributed to sky-high gas prices in British Columbia. However, he says that is exactly what he wants.
Rural people in my riding have no options. They cannot take public transit. They cannot take jerry cans across the border for cheaper gas in the U.S. When a person has to drive hundreds of kilometres to simply get to a hospital, electric vehicles remain impractical.
When will the Prime Minister take real steps to address the issue of high gas prices?",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,http://www.parl.gc.ca/Parliamentarians/en/members/cathy-mcleod(217548)
4781138,ca.proc.d.2019-05-29.10659135,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Gasoline Prices,,"Mr. Speaker, we know that getting our oil resources to new markets is something that matters to Canadians right across the country and will help people in British Columbia.
Unfortunately, for 10 years the Conservatives failed to get pipelines built to new markets. Their approach was to bulldoze through environmental protection and ignore indigenous peoples. They completely failed to get their exports to non-U.S. markets.
We are following the court's direction on TMX, in the right way. We are diversifying our exports to support our workers, because, quite frankly, families in Alberta, B.C. and elsewhere cannot afford Conservative failures.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781139,ca.proc.d.2019-05-29.10659137,2019-05-29,fc9a44ff-23e0-45df-8ec4-a9cccefa71e1,245455,"Hon. Ed Fast (Abbotsford, CPC)",,Oral Questions,Gasoline Prices,,"Mr. Speaker, Canadians are worried about carbon taxes and the skyrocketing price of gas at the pumps.
The Prime Minister himself has said that “is exactly what we want”. The Liberals' own secret documents show that the government plans to raise the carbon tax by another 60¢ per litre.
When will the Prime Minister admit that his carbon tax is nothing more than a blatant cash grab that will hurt struggling Canadians?",Conservative,Abbotsford,Ed Fast,http://www.parl.gc.ca/Parliamentarians/en/members/ed-fast(245455)
4781140,ca.proc.d.2019-05-29.10659139,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Gasoline Prices,,"Mr. Speaker, it has been almost 400 days since the Leader of the Opposition promised a plan to fight climate change. All the Conservatives have been doing is dragging their feet and encouraging their friends to take the government to court, instead of fighting climate change.
I was happy to note that 97% of Canadians eligible for the climate incentive actually collected it. This means that families are better off with our price on pollution than they were before, as we fight climate change, because Canadians know that we have to fight climate change to build a strong economy.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781141,ca.proc.d.2019-05-29.10659142,2019-05-29,ad4032f2-6bb1-497b-b146-f321cfb71ba9,216481,"Hon. Pierre Poilievre (Carleton, CPC)",,Oral Questions,Gasoline Prices,,"Mr. Speaker, the Prime Minister is following the direction of his environment minister, who said this week, “if you actually say it louder, we’ve learned in the House of Commons, if you repeat it, if you say it louder, if that is your talking point, people will totally believe it. So just go in.”",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(216481)
4781142,ca.proc.d.2019-05-29.p5953361,2019-05-29,,,,intervention,Oral Questions,Gasoline Prices,," Oh, oh!",,,Some hon. members,
4781143,ca.proc.d.2019-05-29.10659144,2019-05-29,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Gasoline Prices,,Order. The hon. member for Carleton has the floor.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4781144,ca.proc.d.2019-05-29.10659145,2019-05-29,ad4032f2-6bb1-497b-b146-f321cfb71ba9,216481,Hon. Pierre Poilievre,,Oral Questions,Gasoline Prices,,"Mr. Speaker, even the members opposite are following the plan of the Liberal environment minister, screaming louder and louder to cover up the truth.
The Prime Minister said $1.60-a-litre gas prices in B.C. are exactly what he wants. Will he admit that that is where all prices are going across Canada once his carbon tax is fully implemented?",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(216481)
4781145,ca.proc.d.2019-05-29.10659147,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Gasoline Prices,,"Mr. Speaker, once again, the Conservatives are playing the same old game of trying to pit Canadians against each other and distract from the fact that climate change is a real and pressing challenge to communities right across the country. Extreme wildfires, incredible flooding right across the country and greater drought periods are challenges costing Canadian families thousands upon thousands of dollars, and the economy millions upon billions of dollars.
We have a plan to fight climate change. We know that we do not have a plan to build a stronger economy unless we have a plan to fight climate change. The Conservatives do not know that.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781146,ca.proc.d.2019-05-29.10659149,2019-05-29,ad4032f2-6bb1-497b-b146-f321cfb71ba9,216481,"Hon. Pierre Poilievre (Carleton, CPC)",,Oral Questions,Gasoline Prices,,"Mr. Speaker, what we know, whether on climate change or gas prices, is that we do not need another high school drama production from the Prime Minister. We need clear answers.
The Prime Minister said that he believed $1.60-a-litre gas prices are “exactly what we want”. He admits his price on gas will go up 250%.
Will the Prime Minister tell us the full and final price increase that his carbon tax will impose on a litre of gasoline?",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(216481)
4781147,ca.proc.d.2019-05-29.10659153,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Gasoline Prices,,"Once again, Mr. Speaker, the Conservatives do nothing but flail about, because they have nothing to counter the fact that our plan is working. 
One million jobs have been created over the past four years. We have the lowest unemployment in 40 years. Eight hundred and twenty-five thousand Canadians have been lifted out of poverty, including 300,000 kids. We have done this because we know that investing in the middle class, protecting the environment and working with all Canadians is the way to build a stronger future and a stronger economy.
The Conservatives have nothing to say on that, so they resort to personal attacks and scary division tactics.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781148,ca.proc.d.2019-05-29.10659155,2019-05-29,50a18bf1-9be3-4563-b657-6af367453ba0,217254,"Mr. Charlie Angus (Timmins—James Bay, NDP)",,Oral Questions,Indigenous Affairs,,"Mr. Speaker, the people of Grassy Narrows have suffered 50 years of lies, cover-ups and broken promises. Two years ago, the Prime Minister promised that that spring there would be shovels in the ground to build a mercury treatment centre, and nothing was done.
 Enough with the broken promises. Where is the money for the mercury treatment centre? What is the timeline? Why is the Prime Minister refusing to cover the treatment for people who have been poisoned by the corporate and political crime at Grassy Narrows?",New Democratic Party,Timmins—James Bay,Charlie Angus,http://www.parl.gc.ca/Parliamentarians/en/members/charlie-angus(217254)
4781149,ca.proc.d.2019-05-29.10659160,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Indigenous Affairs,,"Mr. Speaker, we recognize the numerous health issues the community suffers to this day. We remain steadfast in our commitment to build a health facility in Grassy Narrows. At the invitation of Chief Turtle, the minister is actually visiting the community today. We are focused on moving this critical work forward, working with the community to advance a solution. 
It is imperative that we all work together and ensure that the people of Grassy Narrows get the support they need.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781150,ca.proc.d.2019-05-29.10659162,2019-05-29,2347a7b8-8e45-4c51-bdc6-f6c32375ad50,217233,"Mr. Brian Masse (Windsor West, NDP)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, Canadians would like to take pride in our exports. My hometown produces an award-winning electric vehicle that we are proud to ship worldwide.
The Prime Minister is undermining Canada's reputation when he allows hundreds of garbage containers of household waste, plastics and recyclables to be dumped to rot in other countries.
When the Environment Minister was called out by the Philippines and Malaysia, the response to its own dumpster fire was that Canadian taxpayers now have to pay millions of dollars to pick up these companies' trash. The Prime Minister will not sign the Basel Convention Ban Amendment to stop companies from doing this.
How many more countries will he allow to be his personal dumping destinations?",New Democratic Party,Windsor West,Brian Masse,http://www.parl.gc.ca/Parliamentarians/en/members/brian-masse(217233)
4781151,ca.proc.d.2019-05-29.10659165,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, we agree with the NDP that it was shameful that the Harper government allowed garbage to be exported without permits or safeguards. 
That is why in 2016, we signed the Basel agreement. The NDP needs to get its facts straight on that. We changed our regulations to comply with international obligations and strengthened controls of our exports.
Despite this garbage having been exported to the Philippines under the Harper government, we are doing the right thing by bringing it back to Canada to ensure that it is properly disposed of.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781152,ca.proc.d.2019-05-29.10659167,2019-05-29,6322565a-d236-4124-81f3-d869f865f7ef,242573,"Ms. Leona Alleslev (Aurora—Oak Ridges—Richmond Hill, CPC)",,Oral Questions,Public Safety,,"Mr. Speaker, two men were recently arrested in Richmond Hill for possessing explosive materials. At the time, the Minister of Public Safety dismissed the incident, claiming that it was not a national security matter. We have since learned that the FBI is investigating. Everyone knows that the FBI does not waste its time investigating trivial matters.
Will the Prime Minister be transparent about this national security issue in my riding and provide the House with an update on the investigation?",Conservative,Aurora—Oak Ridges—Richmond Hill,Leona Alleslev,http://www.parl.gc.ca/Parliamentarians/en/members/leona-alleslev(242573)
4781153,ca.proc.d.2019-05-29.10659171,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Public Safety,,"Mr. Speaker, this government takes very seriously the responsibility to keep Canadians safe. That is why I can assure all members of the House that our security agencies, that our RCMP, take to heart their responsibility to make sure that Canadians are well protected. They are following all the appropriate procedures in every case. 
We have full confidence in the excellence of our intelligence agencies and our police services.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
