basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4780419,ca.proc.d.2019-05-17.10643734,2019-05-17,9fe7bceb-dae2-4f26-b87b-2de1f38b4b84,218605,Mr. Pierre Paul-Hus,,Government Orders,Royal Canadian Mounted Police Act,,"Mr. Speaker, I think my colleague from Cariboo—Prince George for that great question.
As I said in my speech, in 2015, the Liberals promised to get this done, but then they waited three and a half years before taking action, with just a couple weeks left in their term. They did not have time to speak to the union and the employees who would be affected. They want to pass a bill that would allow the public to complain about their work, yet they did not even talk to them. I cannot understand that.
That is why I cannot agree to the government's request to pass this bill quickly. The message that sends to Canadians is that our officers are incompetent, that the public wants to complain, and that we have to hurry up so people can file complaints.
 The Prime Minister created a mess. His government did not help our officers, and now it wants to allow public complaints as fast as possible. I disagree with that.",Conservative,Charlesbourg—Haute-Saint-Charles,Pierre Paul-Hus,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-paul-hus(218605)
4780420,ca.proc.d.2019-05-17.10643736,2019-05-17,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Government Orders,Royal Canadian Mounted Police Act,,The hon. member for Charlesbourg—Haute-Saint-Charles will have three minutes for questions and comments when the House resumes debate on this motion.,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4780421,ca.proc.d.2019-05-17.10643742,2019-05-17,101111c4-d4b7-46a9-9f88-9bfa542bb606,242804,"Mr. David de Burgh Graham (Laurentides—Labelle, Lib.)",,Statements By Members,Paul William Roberts,,"Mr. Speaker, I learned just a few hours ago that one of the most interesting people I have ever met passed away suddenly during the night. Journalist, storyteller, war correspondent, constituent and friend, Paul William Roberts is known for his coverage of the two Iraq wars for Harper's Magazine, as well as his many books, including Empire of the Soul, Journey of the Magi and A War Against Truth. 
He was born in Wales, and his career spanned the world, having studied in England and taught in India before working as a producer for both the BBC and the CBC, among others. In 2005, he was the inaugural winner of the PEN Canada Paul Kidd award for courage in journalism. 
A humble man, Paul suffered the effects of the many wars he had covered, and about a decade ago, he lost the ability to see. He was felled by a sudden brain hemorrhage last night and was transferred to Sacré-Coeur Hospital in Montreal early this morning to offer his organs for transplant. It should encourage all of us to know that his enormous heart will live on.
To his wife Kara and his kids, my deepest condolences.",Liberal,Laurentides—Labelle,David Graham,http://www.parl.gc.ca/Parliamentarians/en/members/david-graham(242804)
4780422,ca.proc.d.2019-05-17.10643746,2019-05-17,62c4052f-dd41-418a-9b5b-1715c0baa84d,218322,"Mr. Kelly McCauley (Edmonton West, CPC)",,Statements By Members,Juvenile Diabetes,,"Mr. Speaker, for over 40 years, JDRF, the Juvenile Diabetes Research Foundation, has been a global leader in the search for an end to type 1 diabetes through both research funding and advocacy. One of those helping achieve this goal of a cure is JDRF Edmonton youth ambassador Ava Sexton.
 I had the fortune of meeting Ava, her sisters and her mom at my office recently. Ava is an absolute dynamo and when she is not cheerleading or running, she is educating people in Edmonton on type 1 diabetes, sometimes speaking to crowds of well over 100 despite being just nine years old. Ava states, “A cure to me would mean: no more finger pokes...no more having to treat lows and highs and no more having to sit out of my activities.”
 Ava is an absolute inspiration. I know that, against her, type 1 diabetes does not have a chance. It is because of people like Ava that Edmonton is known as the city of champions. ",Conservative,Edmonton West,Kelly McCauley,http://www.parl.gc.ca/Parliamentarians/en/members/kelly-mccauley(218322)
4780423,ca.proc.d.2019-05-17.10643832,2019-05-17,82887400-c34e-4588-8542-7ad259b14fe8,242569,"Ms. Karen Ludwig (New Brunswick Southwest, Lib.)",,Statements By Members,James Stewart,,"Mr. Speaker, I rise today to remember a great man from my riding, James Stewart, also known as “Granddad Jim”. Jim was born in Glasgow, Scotland, and trained in Canada as a Royal Air Force pilot. Jim was a catafighter. Catafighters flew one-way missions since there was nowhere for them to land.
For his brave actions during the war, Jim was awarded the Distinguished Flying Cross, the 1939-1945 Star, the Atlantic Star and Bar, the France and Germany Star, the Defence Medal and the imperial war medal. Jim never saw himself as a hero because he was one of the lucky ones who came home.
Following the war, Jim emigrated to St. Andrews, New Brunswick. Jim was a pillar of all our communities. He would volunteer to read to elementary school children and deliver for Meals on Wheels. For his many contributions to our country, Jim was awarded the Order of New Brunswick and the Governor General's Caring Canadian Award. 
Granddad Jim was a kind man who gave the best of himself to others. He will be well remembered. My deepest appreciation to Jim's family for sharing him with all of us.",Liberal,New Brunswick Southwest,Karen Ludwig,http://www.parl.gc.ca/Parliamentarians/en/members/karen-ludwig(242569)
4780424,ca.proc.d.2019-05-17.10643790,2019-05-17,f4efade5-e605-4926-b4d9-cea84ef76f14,217136,"Mr. Randall Garrison (Esquimalt—Saanich—Sooke, NDP)",,Statements By Members,"International Day Against Homophobia, Transphobia and Biphobia",,"Mr. Speaker, today marks the 15th annual International Day Against Homophobia, Transphobia and Biphobia. This day calls for an end to the discrimination, hate and violence that still face our communities.
In Canada, discrimination still makes life challenging and unsafe for LGBTQ2 Canadians, especially when discrimination is compounded by racism, colonialism and economic inequality. We know that trans and gender diverse people still face barriers in obtaining equal access to health services, including gender confirmation surgery, gender affirming identity documents and equal access to housing and employment. More than 70 countries still enforce homophobic and transphobic criminal sanctions, and seven have the death penalty. Many more countries remain unsafe for us. 
Once again, New Democrats call on the government to create a path to safety for those LGBTQ2 refugees who have no choice but to flee their homes. Let us make sure they can find a path to safety here in Canada.",New Democratic Party,Esquimalt—Saanich—Sooke,Randall Garrison,http://www.parl.gc.ca/Parliamentarians/en/members/randall-garrison(217136)
4780425,ca.proc.d.2019-05-17.10643798,2019-05-17,0ac173b3-8d7f-40ce-a34c-aabda1c5b54e,242299,"Ms. Jennifer O'Connell (Pickering—Uxbridge, Lib.)",,Statements By Members,Pickering Public Library,,"Mr. Speaker, I rise today to speak about an incredible place in my riding that encourages my constituents to embrace their ingenuity and creativity, the Pickering Public Library.
 I recently had the pleasure of visiting the Pickering library with the Prime Minister, and we were able to see the state-of-the-art technology and services provided to residents through its maker space. It is in this space that Pickering resident Hamayal Choudhry, an engineering student at UOIT, first began 3-D printing. With these new skills, Hamayal alongside his co-inventor Samin Khan won the Microsoft Imagine Cup with their invention of the smartARM.
The smartARM aims to be priced at less than $1,000, helping change the lives of an estimated one million hand amputees. Hamayal was able to demonstrate this technology to the Prime Minister during his visit. 
I look forward to seeing what future creations will stem from the Pickering library's maker space.",Liberal,Pickering—Uxbridge,Jennifer O'Connell,http://www.parl.gc.ca/Parliamentarians/en/members/jennifer-oconnell(242299)
4780426,ca.proc.d.2019-05-17.10643801,2019-05-17,2b5e6bf0-39d0-4d35-bcaa-dacd1834246d,218274,"Mr. Harold Albrecht (Kitchener—Conestoga, CPC)",,Statements By Members,Sovereign's Medal for Volunteers Recipient,,"Mr. Speaker, recently I had the honour of presenting the Sovereign's Medal for Volunteers to local Scout captain, Brian Soehner of Elmira. The Sovereign's Medal for Volunteers is awarded by the Governor General to Canadians, in recognition of their extraordinary contributions to their communities. I can think of no one who deserved this award more than Brian.
 On the occasion of Canada's 150th birthday, I was also honoured to award Brian one of Kitchener—Conestoga's Canada 150 awards. The medal was given to 150 constituents of Kitchener—Conestoga who have made a positive contribution to our community.
Since 1970, for almost 50 years, Brian Soehner has been involved in the 1st Elmira Scouts Group, and for the last 10 years he has served as commissioner. Working with young people, instilling important life lessons and sharing his love of the outdoors and the environment have motivated Brian's selfless service. Without Brian's influence, the Elmira Scouts would not be who they are today. It is people like Brian who make our community the very best in Canada. Let us thank Brian.",Conservative,Kitchener—Conestoga,Harold Albrecht,http://www.parl.gc.ca/Parliamentarians/en/members/harold-albrecht(218274)
4780427,ca.proc.d.2019-05-17.10643810,2019-05-17,4b18a0b6-bb17-4967-84ef-abb5a4dde893,248634,"Mr. Greg Fergus (Hull—Aylmer, Lib.)",,Statements By Members,Community Café in Hull-Aylmer,,"Mr. Speaker, on May 13, the board of directors of the Dépanneur Sylvestre was awarded the Lieutenant Governor's medal for exceptional merit.
Over the past 17 years, the Dépanneur Sylvestre has served over 10,000 dinners and brunches. It is a citizen-led initiative that serves its community with unconditional inclusiveness and acceptance. People gather there for activities such as community vegetarian dinners, concerts with local artists, workshops and presentations.
I would like to thank the Dépanneur Sylvestre's board of directors and all the employees and volunteers for their dedication. On behalf of the community of Hull—Aylmer, I congratulate them on their success.",Liberal,Hull—Aylmer,Greg Fergus,http://www.parl.gc.ca/Parliamentarians/en/members/greg-fergus(248634)
4780428,ca.proc.d.2019-05-17.10643814,2019-05-17,86a43c8a-1145-4984-af24-0fe651826173,246429,"Ms. Pam Damoff (Oakville North—Burlington, Lib.)",,Statements By Members,Kids Help Phone,,"Mr. Speaker, this week marks Kids Help Phone's 30th anniversary. Over the course of three decades, its counsellors have responded to more than 10 million Canadian youth in need of support. In 1989, the founders of Kids Help Phone mortgaged their homes to create this service. That risk has been rewarded many times over, through the thousands of young lives they have saved.
As the times have changed, the organization has added more services. Today, kids who need help are able to call, text or chat 24 hours a day, seven days a week. While technologies have changed, Kids Help Phone's mission has stayed the same. Kids Help Phone promises all of our kids that it will always be there for them. No matter what it is they need to talk about, Kids Help Phone counsellors are there to listen. Regardless of time or day, there is always a warm body on the other end offering confidentiality, no judgment and the space where they can start feeling better.
Kids Help Phone is working toward a country where there will be no wrong door for children who are trying to access mental health services. I, for one, think we should do everything we can to help.",Liberal,Oakville North—Burlington,Pam Damoff,http://www.parl.gc.ca/Parliamentarians/en/members/pam-damoff(246429)
4780429,ca.proc.d.2019-05-17.10643821,2019-05-17,00000000-0000-0000-0000-000000000000,231675,"Mr. Bob Benzen (Calgary Heritage, CPC)",,Statements By Members,Government Priorities,,"Mr. Speaker, the history books will not be kind to the Prime Minister, who has played a shell game with Canadians. Four long, failure-prone years of broken promises, frequent scandals and controversy has Canadians realizing the Prime Minister sold them a bill of goods.
Where are the sunny ways and transparency the Prime Minister promised to bring to government? They certainly were not on display in the corrupt dealings that brought us the SNC-Lavalin and Vice-Admiral Norman affairs. Where is the balanced budget promised to Canadians by 2019? It is still more than 20 years distant, according to the finance department, as the tax-and-spend government continues to sink future generations into debt.
There is no lack of examples that the Prime Minister played a cynical bait and switch on Canadians four years ago in his bid for power. The good news is that Canadians have a chance, just a few months from now, to say, “no more” to a Liberal Prime Minister who is definitely not as advertised.",Conservative,Calgary Heritage,Bob Benzen,http://www.parl.gc.ca/Parliamentarians/en/members/bob-benzen(231675)
4780430,ca.proc.d.2019-05-17.10643826,2019-05-17,17da20d7-35e1-4618-8c84-00a00dd88d4f,245470,"Mr. Rémi Massé (Avignon—La Mitis—Matane—Matapédia, Lib.)",,Statements By Members,Primary School in Price,,"Mr. Speaker, today I want to acknowledge the wonderful initiative of a primary school, École des Cheminots de Saint-Rémi, in Price.
Over a year ago, Geneviève Giguère, a teacher at the school, was looking for a way to motivate the kids and spark their interest in school. A former student of the conservatory of music, Ms. Giguère approached her pupils and the administration with an idea to develop a guitar enrichment program. Thrilled at the idea, the school immediately got on board.
Well, the program was a rousing success, and it has certainly produced results. On Monday, here in Parliament, the group informed us that it won gold at MusicFest Canada in Ottawa. That is not all. It also won gold at MusicFest Québec, which was held this past week.
I had the chance to welcome and meet with the students. Their passion, commitment and sense of belonging was written all over their faces. They are proud to be part of that group.
I want to congratulate Geneviève Giguère and the school principal. They are setting an example with their willingness to find innovative new ways to enhance education.
Congratulations to the students on their achievement. Keep having fun.",Liberal,Avignon—La Mitis—Matane—Matapédia,Rémi Massé,http://www.parl.gc.ca/Parliamentarians/en/members/remi-masse(245470)
4780431,ca.proc.d.2019-05-17.10643831,2019-05-17,500229ce-460b-45f9-93ce-abf974f9787d,242094,"Ms. Kate Young (London West, Lib.)",,Statements By Members,Fred Kingsmill,,"Mr. Speaker, after 150 years, Kingsmill's Department Store closed its doors in downtown London. Everyone who shopped at the beautiful store fondly remembers riding on the old-fashioned manually operated elevator. They also remember the man at the helm of the store, Fred Kingsmill, who died this week at the age of 90.
I last had the opportunity to speak to this great businessman a couple of months ago. He had a smile that would light up a room and knew how important it was to give back to the community.
Fred was the president of Kingsmill's for 33 years and was the fourth generation to own and operate this historic department store. Fred was a farmer, a businessman, a philanthropist and a true gentleman. Two of his favourite sayings were, “Be of good cheer” and “Do well, doubt not”. 
London will miss Fred dearly.",Liberal,London West,Kate Young,http://www.parl.gc.ca/Parliamentarians/en/members/kate-young(242094)
4780432,ca.proc.d.2019-05-17.10643917,2019-05-17,61c83e21-f9a3-4e4b-b881-4b2d1ce33c43,234471,"Mr. John Brassard (Barrie—Innisfil, CPC)",,Statements By Members,Afghan Memorial,,"Mr. Speaker, on this day in 2006, Captain Nichola Goddard was killed in Afghanistan. During the war, Canadians would gather along the Highway of Heroes as fallen soldiers made their final journey home. This public demonstration of pride in our forces was overwhelming.
Veterans, their families and Canadians have been waiting for the Afghan Memorial, which was originally built in Kandahar, to be displayed publicly where we can all, as a grateful nation, remember their sacrifice. 
A working group in 2011 considered sanctity to be the most important aspect of the memorial, followed by visibility and accessibility. The opposite has happened. We have learned that the government has chosen to hide the memorial behind closed doors at DND headquarters.
 There was a secret dedication service that no one knew about until it was posted on Facebook three days after it happened. Not even family members of the fallen were invited. 
Instead of seeing it placed proudly in a public area, family members and the public will have to request an appointment. This is shameful. The Minister of Veterans Affairs and the Minister of National Defence, a veteran himself, must reverse this decision. Veterans and the families of the fallen deserve so much more than the government is giving them.",Conservative,Barrie—Innisfil,John Brassard,http://www.parl.gc.ca/Parliamentarians/en/members/john-brassard(234471)
4780433,ca.proc.d.2019-05-17.10643849,2019-05-17,634edc34-ea0d-406f-ade1-eeec6c5bad04,220107,"Mr. Adam Vaughan (Spadina—Fort York, Lib.)",,Statements By Members,Face Equality Week,,"Mr. Speaker, I rise today to bring attention to a very important initiative. Today marks the first day of Face Equality Week, a campaign to raise public awareness on the issue facial discrimination.
People with facial differences want us to know that they have value and deserve our respect. 
AboutFace is the Canadian organization that is leading this cause. It will mark May 17 to 24 by addressing issues of bullying, focusing on education, employment discrimination and media bias.
For example, a vital step in the recovery of burn survivors is accepting their changed appearance and gaining confidence in social situations.
Let us take this time to pay attention to the difficulties experienced by burn survivors and others whose faces have their own beauty.
Let us pledge to make our communities more welcoming and to celebrate the diversity of our differences and let us take on this challenge, face on.",Liberal,Spadina—Fort York,Adam Vaughan,http://www.parl.gc.ca/Parliamentarians/en/members/adam-vaughan(220107)
4780434,ca.proc.d.2019-05-17.10643897,2019-05-17,eb417798-95f7-45a0-b1e9-ca3a6526d4db,237155,"Mr. Alistair MacGregor (Cowichan—Malahat—Langford, NDP)",,Statements By Members,The Environment,,"Mr. Speaker, I want to acknowledge 16-year-old Sierra Robinson and the Cowichan Valley chapter of Earth Guardians. They are organizing a youth climate strike for action in my riding today. An environmental consciousness is awakening in Canada's youth, who are increasingly looking at the threat of climate change and to their future on this planet.
Human-caused greenhouse gas emissions are warming our planet, and our current trend will see us arrive at an increase of between three and five Celsius degrees by the end of this century. The ecological and economic consequences of this warming will dwarf anything and everything humans have ever faced during our time on Earth.
Unfortunately, our federal government, through its continued subsidies to oil and gas and its purchase of the Trans Mountain pipeline, is not meeting the expectations of our youth. 
We have the skills, the technology and the know-how to make a transition to the renewable energy economy of the future. We just need the political will to make it happen.",New Democratic Party,Cowichan—Malahat—Langford,Alistair MacGregor,http://www.parl.gc.ca/Parliamentarians/en/members/alistair-macgregor(237155)
4780435,ca.proc.d.2019-05-17.10643857,2019-05-17,113d2f8f-bc0d-4db5-86e8-99f31c86216f,217810,"Mr. Martin Shields (Bow River, CPC)",,Statements By Members,Government Policies,,"Mr. Speaker, the Brooks Bandits hockey team promised a winning season. They set a record for wins, with no losses at home. They are playing for the Canadian Junior A Championship this weekend in the city of Brooks.
The Prime Minister promised openness and transparency, but he delivered the opposite. He shut down two committee investigations trying to cover up his political interference in SNC-Lavalin. His government's shameful handling of the Mark Norman case is just the latest proof that these are the same old scandal-ridden, entitled Liberals.
 The Prime Minister promised to make life more affordable for the middle class. What a joke. He has hiked taxes at every opportunity to pay for his out-of-control spending. He is putting a tax on everything with his carbon tax, and a GST tax on top of the carbon tax. It is a scam. It is not an environmental plan.
The Prime Minister promised an era of collaboration with provinces and territories, but now he is fighting them in court over his carbon tax.
The list of broken promises goes on. Canadians have had enough. They have buyers' remorse. This Prime Minister is not as advertised.",Conservative,Bow River,Martin Shields,http://www.parl.gc.ca/Parliamentarians/en/members/martin-shields(217810)
4780436,ca.proc.d.2019-05-17.10643869,2019-05-17,f8911e4d-f080-4ac8-94b1-74a18979c811,215938,"Mr. Francis Drouin (Glengarry—Prescott—Russell, Lib.)",,Statements By Members,Election Advertising in Ontario,,"Mr. Speaker, just under a year ago, in Ontario, we were treated to a trailer for the Conservative Party. We were told not to fear because the French-language university would really take off. Parents of autistic children were told to trust the Conservatives to find innovative solutions. We were told that they would never make cuts to health care. As it turns out, the trailer was for a horror movie.
If we fast-forward to today, we are seeing the same movie trailer by Doug Ford's best friend and his Conservatives.
 They told us a price on pollution would increase the unemployment rate. “Have a little faith” said we, and 100,000 more jobs in a month shuts down that debate. 
They told us not to invest in infrastructure, that it is bad for the future. Have no fear: we now see one million more jobs and the lowest unemployment rate in 40 years.
What Doug Ford's best friend and his Conservatives do not realize is that our policies are having a positive impact in people's lives, and they are much better than advertised.",Liberal,Glengarry—Prescott—Russell,Francis Drouin,http://www.parl.gc.ca/Parliamentarians/en/members/francis-drouin(215938)
4780437,ca.proc.d.2019-05-17.10643873,2019-05-17,72dace30-741a-4877-8c1c-31b5dc3e4a8e,218755,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",,Oral Questions,Justice,,"Mr. Speaker, despite the House seeing it fit to apologize to Vice-Admiral Norman, the Liberals on the defence committee refused to invite him to tell his story. Today The Globe and Mail is reporting that the Prime Minister is the one who angrily launched the RCMP investigation that identified Mark Norman. 
The charge against Vice-Admiral Norman has been stayed. A judge said that he is a free man, but the Liberals will not let him talk. 
Why are the Liberals doing the Prime Minister's dirty work? What are they trying to cover up? ",Conservative,Selkirk—Interlake—Eastman,James Bezan,http://www.parl.gc.ca/Parliamentarians/en/members/james-bezan(218755)
4780438,ca.proc.d.2019-05-17.10643879,2019-05-17,7e23c9e2-cce8-4cd0-b5ed-200a809748cb,242062,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, my colleague knows very well that committees operate independently from the government. I know it is difficult to understand in light of who controlled committees under the former government.
With respect to the trial of Vice-Admiral Normal, the Public Prosecution Service of Canada noted that no other factors were considered in the decision to stay the charge against him, nor was there any contact or influence from outside the PPSC, including political influence, in either the initial decision to prosecute Mr. Norman or in the decision to stay the charge. Any statement to the contrary by the opposition is completely absurd.",Liberal,Acadie—Bathurst,Serge Cormier,http://www.parl.gc.ca/Parliamentarians/en/members/serge-cormier(242062)
4780439,ca.proc.d.2019-05-17.10643881,2019-05-17,72dace30-741a-4877-8c1c-31b5dc3e4a8e,218755,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",,Oral Questions,Justice,,"Mr. Speaker, it sounds like the Liberal cover-up is continuing.
Vice-Admiral Mark Norman served this country with honour and distinction for 30 years, yet the Liberals will not even give him 30 seconds at one committee meeting to tell his story. They are covering up and protecting the Prime Minister and his involvement in this matter. 
The Globe and Mail revealed today that the Prime Minister is the one who demanded the investigation. Why would the Prime Minister think it is appropriate to politically direct an RCMP investigation? ",Conservative,Selkirk—Interlake—Eastman,James Bezan,http://www.parl.gc.ca/Parliamentarians/en/members/james-bezan(218755)
4780440,ca.proc.d.2019-05-17.10643883,2019-05-17,48fc6e8f-3117-407b-bba3-bd6eede347ec,224672,"Hon. Bardish Chagger (Leader of the Government in the House of Commons, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, the member seems to be dumbfounded that as the head of the government, the Prime Minister would be concerned about leaks of cabinet confidence. I would hope that any prime minister would be concerned.
The member should understand that the RCMP is an independent organization and that the decision to launch the investigation was made by the RCMP alone. As the director of the Public Prosecution Service of Canada confirmed last week, the decisions to initiate the investigation, lay charges and stay the charges were made independently and without political interference.
 The member might want to listen to what is being said out there.",Liberal,Waterloo,Bardish Chagger,http://www.parl.gc.ca/Parliamentarians/en/members/bardish-chagger(224672)
4780441,ca.proc.d.2019-05-17.10643885,2019-05-17,72dace30-741a-4877-8c1c-31b5dc3e4a8e,218755,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",,Oral Questions,Justice,,"Mr. Speaker, the minister may want to actually think about what actually happened here and that it was the Prime Minister who demanded the investigation to find a scapegoat for his cabinet leaks. 
On two occasions, the Prime Minister stated publicly that Vice-Admiral Norman would be charged, even before the charges were laid and the investigation was complete. We now know that the Liberals withheld evidence from the RCMP, the public prosecutor and Vice-Admiral Norman's defence team. Vice-Admiral Norman deserves better than this kind of treatment from the Liberals.
Why are the Liberals tarnishing the great reputation of Vice-Admiral Norman just to protect the Prime Minister?",Conservative,Selkirk—Interlake—Eastman,James Bezan,http://www.parl.gc.ca/Parliamentarians/en/members/james-bezan(218755)
4780442,ca.proc.d.2019-05-17.10643887,2019-05-17,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, as the hon. member well knows, the RCMP is an independent body and chooses to investigate and gather evidence on its own, independently of government sources.
With respect to documents, our government fulfilled all requests to the court for third party records applications. In fact, we put together a process with the court to ensure that those documents could be identified and then screened, ultimately by the judge in question. We fulfilled all of our obligations and we were cited by the court for having done so.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4780443,ca.proc.d.2019-05-17.10643889,2019-05-17,9fe7bceb-dae2-4f26-b87b-2de1f38b4b84,218605,"Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, CPC)",,Oral Questions,Justice,,"Mr. Speaker, the truth is that the Prime Minister desperately wanted to find a scapegoat for the cabinet involving the Davie case.
Twice, the Prime Minister stated publicly, before the end of the investigation, that Vice-Admiral Norman would be charged. The Liberals withheld evidence from the RCMP, the Attorney General and Mr. Norman's defence team.
To make matters worse, the Prime Minister said publicly that the RCMP acted independently.
Does the Prime Minister realize that his actions toward this great military man constitute a serious abuse of power befitting a police state?",Conservative,Charlesbourg—Haute-Saint-Charles,Pierre Paul-Hus,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-paul-hus(218605)
4780444,ca.proc.d.2019-05-17.10643892,2019-05-17,7e23c9e2-cce8-4cd0-b5ed-200a809748cb,242062,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, as we have said a number of times, the member should know that all procedures conducted by the PPSC and the RCMP are totally independent of the government. If he is not aware of that, I encourage him to take a law course on the subject.
 As the Public Prosecution Service of Canada confirmed last week, no other factors were considered in this decision, nor was there any contact or influence from outside the PPSC, including political influence, in either the initial decision to prosecute Mr. Norman or in the decision to stay the charge.
The opposition members know very well that all of their claims are completely absurd and made out of context.",Liberal,Acadie—Bathurst,Serge Cormier,http://www.parl.gc.ca/Parliamentarians/en/members/serge-cormier(242062)
4780445,ca.proc.d.2019-05-17.10643894,2019-05-17,9fe7bceb-dae2-4f26-b87b-2de1f38b4b84,218605,"Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, CPC)",,Oral Questions,Justice,,"Mr. Speaker, I will take no lessons from the parliamentary secretary.
In the SNC-Lavalin affair, they tried to lecture us on the law. It is one corruption scandal after the next with this government. We are not making any of this up. According to this morning's Globe and Mail—and I think it was on the front page, so I am sure they checked their facts—it was the Prime Minister who had a little temper tantrum, like a spoiled kid, and wanted to involve the RCMP. That is what the Prime Minister did regarding the Davie shipyard matter.
Since when can a Prime Minister direct the RCMP to investigate a matter because he is upset about something? That is not how it works.
Why did the Liberal members on the committee refuse—",Conservative,Charlesbourg—Haute-Saint-Charles,Pierre Paul-Hus,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-paul-hus(218605)
4780446,ca.proc.d.2019-05-17.10643895,2019-05-17,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Oral Questions,Justice,,The hon. Parliamentary Secretary to the Minister of National Defence.,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4780447,ca.proc.d.2019-05-17.10643896,2019-05-17,7e23c9e2-cce8-4cd0-b5ed-200a809748cb,242062,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Mr. Speaker, as the member knows, committees work independently of government.
He mentioned lessons. Let us talk about lessons. Let us not forget the procurement process to replace our fighter jets, when the previous government kept two sets of books, one set for the public and a different set for its own party.
The Conservatives like to talk about transparency. How can they even mention transparency? On this side, we believe in following the process. We also respect Canada's judicial process. We respect our judicial bodies, and we will continue to do so.",Liberal,Acadie—Bathurst,Serge Cormier,http://www.parl.gc.ca/Parliamentarians/en/members/serge-cormier(242062)
4780448,ca.proc.d.2019-05-17.10643899,2019-05-17,c5b09363-414d-43b2-bc2c-274b997c8989,217143,"Ms. Jenny Kwan (Vancouver East, NDP)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, the cost to taxpayers for the Phoenix disaster is as high as $2.6 billion, and it will not be scrapped until 2023. Meanwhile, tens of thousands of workers continue to have their lives disrupted. My constituents called the pay centre and were told that it cannot help them. The minister told MPs to bring cases to her office directly. We have done that, and got nowhere. 
Budget 2019 will not fix this dumpster fire. More resources will be needed to fix this ongoing debacle.
In what world is this an acceptable way to treat workers?",New Democratic Party,Vancouver East,Jenny Kwan,http://www.parl.gc.ca/Parliamentarians/en/members/jenny-kwan(217143)
4780449,ca.proc.d.2019-05-17.10643902,2019-05-17,deea27ee-c7f2-4442-99ac-2417bbea8359,242082,"Mr. Steven MacKinnon (Parliamentary Secretary to the Minister of Public Services and Procurement and Accessibility, Lib.)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, of course we were left with the other debacle of the Phoenix pay system after 700 public servants were summarily dismissed and tens of millions of dollars were cut from the federal budget to pay our public servants.
This government is committed entirely to paying our public servants on time and accurately. That is why we put in place the technological, human and other resources necessary to do it. That has yielded a reduction of approximately one-third in the number of transactions that are in the backlog, and we will continue to work without fail until we get that down to zero.",Liberal,Gatineau,Steven MacKinnon,http://www.parl.gc.ca/Parliamentarians/en/members/steven-mackinnon(242082)
4780450,ca.proc.d.2019-05-17.10643904,2019-05-17,c5b09363-414d-43b2-bc2c-274b997c8989,217143,"Ms. Jenny Kwan (Vancouver East, NDP)",,Oral Questions,The Environment,,"Mr. Speaker, I still have many constituents who need help.
Jack Layton's climate change accountability act was passed in this House not once but twice before it was killed by the unelected and unaccountable Senate, and former MP Megan Leslie was advocating a green new deal to avert a climate disaster 10 years ago. 
When the NDP asked the Minister of Environment to do more on the climate emergency, her response was “I don't get it.” The member for Edmonton Strathcona has tabled an environmental bill of rights for all Canadians. We have 11 years to act.
Will the Prime Minister support the NDP's environmental bill of rights?",New Democratic Party,Vancouver East,Jenny Kwan,http://www.parl.gc.ca/Parliamentarians/en/members/jenny-kwan(217143)
