basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4781692,ca.proc.d.2019-05-31.10667640,2019-05-31,d337fa82-07cb-4116-aa1f-1ec090e1ef4c,242084,"Mr. Marco Mendicino (Eglinton—Lawrence, Lib.)",,Statements By Members,Italian Fallen Workers,,"Mr. Speaker, tomorrow will mark the beginning of Italian Heritage Month in Canada, and I am honoured to pay tribute to the thousands of Italian fallen workers on whose backs this country was built.
Last week, two community leaders in my riding, Marino Toppan and Paola Breda, presented Land of Triumph and Tragedy: Voices of the Italian Fallen Workers. This book catalogues the challenging history of the thousands of Italian fallen workers who gave their lives building this country, a story immortalized on the Italian Fallen Workers Memorial, which resides in the gardens of Villa Colombo in my riding. On each column, the names of each fallen worker are etched. It is a source of great pride.
I encourage members to read this book to learn more about the Italian fallen workers and to understand and appreciate the sacrifices made by these individuals. 
I am a proud member of the Italian Canadian community. My grandparents came here to build a better life for my parents, me, my daughters, and hopefully, one day theirs. Their hard work, their dedication and sacrifice, like every other immigrant family's, is a source of great pride. It paved the path for the more than one and a half million Italian Canadians who live in this country.
[Member spoke in Italian]",Liberal,Eglinton—Lawrence,Marco Mendicino,http://www.parl.gc.ca/Parliamentarians/en/members/marco-mendicino(242084)
4781693,ca.proc.d.2019-05-31.10667644,2019-05-31,deea27ee-c7f2-4442-99ac-2417bbea8359,242082,"Mr. Steven MacKinnon (Gatineau, Lib.)",,Statements By Members,The Solidarity Blitz in Gatineau,,"Mr. Speaker, tomorrow and Sunday, June 1 and 2, Gatineau will be holding The Solidarity Blitz.
Gatineau has been hit hard by the spring floods, and we thank the volunteers who built dikes, provided transportation, and prepared and delivered meals.
Our neighbours need us once again. This is a call-out to the people of Gatineau and the national capital region. Visit www.gatineau.ca to sign up to participate in The Solidarity Blitz tomorrow and Sunday.",Liberal,Gatineau,Steven MacKinnon,http://www.parl.gc.ca/Parliamentarians/en/members/steven-mackinnon(242082)
4781694,ca.proc.d.2019-05-31.10667647,2019-05-31,e179296b-086b-4072-9082-6795b9b0da4c,214474,"Mr. Bernard Généreux (Montmagny—L'Islet—Kamouraska—Rivière-du-Loup, CPC)",,Statements By Members,The Environment,,"Mr. Speaker, the Prime Minister claims to have a plan for climate change, but his plan is just a tax in disguise and his government's own numbers prove it.
Environment and Climate Change Canada admits that the carbon tax will have no discernible impact on achieving the Paris targets without increasing it six- to 15-fold, which the Liberals refuse to admit. 
We know that the Liberals' plan is not about reducing greenhouse gas emissions. It is about increasing Canadians' tax burden. The biggest polluters will pay only 8% of the bill, thanks to the exemptions being given by their Liberal friends, while families and SMEs will have to foot the other 92% of the bill.
The middle and working classes will have to pay more to go to work, heat their home, and put food on the table.
However, there is an alternative. Over the coming weeks, the Conservatives will present a real plan for the environment that will reduce greenhouse gas emissions on our planet without making Canadians pay more.
We know that the Prime Minister has a plan for taxes and not for the environment.",Conservative,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,Bernard Généreux,http://www.parl.gc.ca/Parliamentarians/en/members/bernard-genereux(214474)
4781695,ca.proc.d.2019-05-31.10667650,2019-05-31,e3cf1c1d-8785-480a-840e-d22557b891d7,242074,"Mr. Paul Lefebvre (Sudbury, Lib.)",,Statements By Members,Young Entrepreneur,,"Mr. Speaker, it is with great pleasure that I rise today to speak about an incredibly inspiring person from my riding.
Ryan Benoit is a young entrepreneur from Sudbury who has lived with cerebral palsy his entire life. Because of his condition, he was unable to participate in sports growing up, but this never curbed his passion for athletics. 
While a student at Laurentian University studying sports administration, he created his own clothing brand, The Positive Inception, where he was able to combine his love of sports and fashion. Through this line of apparel, Ryan aims to send a message of positivity to everyone from all walks of life. He hopes to inspire people to reach for their dreams, no matter how big or out of reach they may seem. He said, “The world is infinite, and anyone can do anything they put their mind to. Life is full of endless opportunities”.
Recently, Ryan won the Young Entrepreneur of the Year award from the Greater Sudbury Chamber of Commerce.
Ryan's determination to change things and his message of possibility and inclusion are what make him and his story so inspiring not just for Sudbury, but for all of Canada.
Thank you, Ryan.",Liberal,Sudbury,Paul Lefebvre,http://www.parl.gc.ca/Parliamentarians/en/members/paul-lefebvre(242074)
4781696,ca.proc.d.2019-05-31.10667654,2019-05-31,78336f0e-962c-47d2-a5b8-b59a26592789,217320,"Mr. Matthew Dubé (Beloeil—Chambly, NDP)",,Statements By Members,Otterburn Park and Richelieu,,"Mr. Speaker, two municipalities in my riding are celebrating milestone anniversaries this year. The Town of Otterburn Park is celebrating its 50th and the City of Richelieu its 150th.
Let me begin with a few words about Richelieu, a municipality on the banks of the Richelieu River. The present-day city is an amalgamation of Richelieu and the municipality of Notre-Dame-de-Bonsecours. I would like to congratulate the mayor, Jacques Ladouceur, the parish president, Clément de Laat, and the festival patrons, actor-composers Viviane Audet and Robin-Joël Cool.
Otterburn Park celebrated its 150th birthday in 2005, but this year is the 50th anniversary of the town's becoming an independent entity. I would like to congratulate the mayor, Denis Parent, on the town's fresh new image in honour of this anniversary and on all the planned festivities.
I am proud to highlight these important anniversaries and to have participated. Sadly, I missed a golden opportunity at the Richelieu celebration to hear Mayor Ladouceur himself sing before a full house.
Congratulations to all, enjoy the festivities, and long live both municipalities.",New Democratic Party,Beloeil—Chambly,Matthew Dubé,http://www.parl.gc.ca/Parliamentarians/en/members/matthew-dube(217320)
4781697,ca.proc.d.2019-05-31.10667658,2019-05-31,16ec30ba-16f2-4777-ab8d-db372238e239,216688,"Mrs. Karen Vecchio (Elgin—Middlesex—London, CPC)",,Statements By Members,The Environment,,"Mr. Speaker, the Liberal government has no plan for climate change. This very government's figures have confirmed that it will not be meeting its Paris accord targets. That is because it does not have a climate change plan; it has a tax plan, and Canadians know it.
While large industrial polluters have received a special deal, families and small businesses are paying more. At a time when most Canadians are within $200 of not being able to pay their bills at the end of the month, the Prime Minister is hiking the cost of living. Canadians are paying more to put gas in their tanks to drive to work. They are paying more to heat their homes. They are paying more to put food on the table.
 I am excited, because this spring Canadians will be presented with a real plan that will lower global emissions. Conservatives have a plan, a real plan. The Liberals have totally failed on this plan. ",Conservative,Elgin—Middlesex—London,Karen Vecchio,http://www.parl.gc.ca/Parliamentarians/en/members/karen-vecchio(216688)
4781698,ca.proc.d.2019-05-31.10667664,2019-05-31,ae40e780-7dd1-4e34-bf90-4dbb35c18443,242096,"Mr. Jean-Claude Poissant (La Prairie, Lib.)",,Statements By Members,World Milk Day,,"Mr. Speaker, tomorrow, farmers from across the country and around the world will celebrate World Milk Day.
In Quebec, more than 5,000 farms with an average of 70 cows produce over three billion litres of milk a year. Our dairy farmers ensure that our regions and rural communities remain strong and practise sound land management.
As a former dairy farmer, I know the pride and passion our producers feel for their farms, the products they provide to Canadians and the supply management system, which ensures prosperity.
We are the party that implemented supply management. We are the party that will continue to defend and protect it so that Canadians can enjoy milk that was produced here in Canada. Unlike the Conservatives, we are 100% united when it comes to defending supply management. I encourage all Canadians to raise a glass of milk to our dairy producers and their outstanding work.",Liberal,La Prairie,Jean-Claude Poissant,http://www.parl.gc.ca/Parliamentarians/en/members/jean-claude-poissant(242096)
4781699,ca.proc.d.2019-05-31.10667668,2019-05-31,a2d5c8bf-d42e-4b53-be9e-70af2a6fe169,217370,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, a healthy democracy relies on an independent press, free from political interference. That independence is now in jeopardy, thanks to this government's half-billion-dollar media bailout. The Canadian Association of Journalists has expressed concerns with the process that would muzzle members of the advisory panel, keep Canadians in the dark about who gets rejected for funding and allow the minister the power to overrule the panel anyway.
When will the Liberals realize how much damage they are doing to the trust and independence of our free press by trying to stack the deck in their own favour?",Conservative,Chilliwack—Hope,Mark Strahl,http://www.parl.gc.ca/Parliamentarians/en/members/mark-strahl(217370)
4781700,ca.proc.d.2019-05-31.10667672,2019-05-31,5836b275-89f1-49ce-9b8c-7de46b261c3d,241629,"Hon. Pablo Rodriguez (Minister of Canadian Heritage and Multiculturalism, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, once again the Conservatives are playing a dangerous game. They are attacking the media. They are attacking the independence of journalists. I have been very clear since day one that everything will be transparent.
 Instead of attacking professional journalists, the Conservatives should be there to support them, because they are part of our democracy. They are a pillar of our democracy. That is why the program is in place, to respect the independence and freedom of the press.",Liberal,Honoré-Mercier,Pablo Rodriguez,http://www.parl.gc.ca/Parliamentarians/en/members/pablo-rodriguez(241629)
4781701,ca.proc.d.2019-05-31.10667683,2019-05-31,a2d5c8bf-d42e-4b53-be9e-70af2a6fe169,217370,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, respected Globe and Mail columnist John Ibbitson said today that not only is the $600-million subsidy a bad idea, but that “Unifor shouldn't be [on the panel] representing journalists while also campaigning against a political party.” He went on to say that the “government bailout undermines confidence in the impartiality of journalists. Unifor's attacks on Conservatives do the same.” 
When will the Liberals finally realize the damage they are doing to the media by keeping Unifor on this panel, and just kick it off the panel?",Conservative,Chilliwack—Hope,Mark Strahl,http://www.parl.gc.ca/Parliamentarians/en/members/mark-strahl(217370)
4781702,ca.proc.d.2019-05-31.10667711,2019-05-31,5836b275-89f1-49ce-9b8c-7de46b261c3d,241629,"Hon. Pablo Rodriguez (Minister of Canadian Heritage and Multiculturalism, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, unlike the Conservatives, we do not want only CEOs around the table. We need the workers and the journalists. We want francophones, anglophones and members from the ethnic media. We want everybody to be represented, because this is something extremely important. In the last year, thousands of jobs have been lost. Many, many dailies have closed their doors.
We have to act, and we acted in a way that respects the independence and freedom of the press. The Conservatives should stop attacking the press. They should stop attacking our journalists and saying that they are fossils.",Liberal,Honoré-Mercier,Pablo Rodriguez,http://www.parl.gc.ca/Parliamentarians/en/members/pablo-rodriguez(241629)
4781703,ca.proc.d.2019-05-31.10667724,2019-05-31,a2d5c8bf-d42e-4b53-be9e-70af2a6fe169,217370,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, Unifor boss Jerry Dias said this week, “Am I coming out against [the Conservatives]? You're damn right I am.” When asked if he was going to tone down his anti-Conservative campaign, now that his union is on the government's independent media panel, he said, “I'm probably going to make it worse. [The Leader of the Opposition] is really irritating me the last few days.”
 Unifor has declared war on Conservatives and has become friends with benefits for the Liberals. Why do the Liberals not do the right thing and kick it off this panel?",Conservative,Chilliwack—Hope,Mark Strahl,http://www.parl.gc.ca/Parliamentarians/en/members/mark-strahl(217370)
4781704,ca.proc.d.2019-05-31.10667726,2019-05-31,5836b275-89f1-49ce-9b8c-7de46b261c3d,241629,"Hon. Pablo Rodriguez (Minister of Canadian Heritage and Multiculturalism, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, the Conservatives want to decide who should be on the panel. They decided that the workers should not be there and that the journalists should not be represented. The Leader of the Opposition, this week, went as far as to say that he is going to tell CBC how to cover a story; he is going to tell CBC how to write a story, which questions to ask and whose questions should not be asked.
 We are against that. Why? We respect the independence and freedom of the press, and the Conservatives should do the same.",Liberal,Honoré-Mercier,Pablo Rodriguez,http://www.parl.gc.ca/Parliamentarians/en/members/pablo-rodriguez(241629)
4781705,ca.proc.d.2019-05-31.10667729,2019-05-31,7f45dfd9-dd4b-4b04-8dc9-20cb0730d279,234387,"Mr. Jacques Gourde (Lévis—Lotbinière, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, we all have a duty to protect our democracy.
Canadians can still count on an independent media in the country they call home. With all the upheaval in digital media and the non-disclosure agreements that have traditional media stakeholders concerned, how will the Liberal government protect the integrity of the upcoming election?",Conservative,Lévis—Lotbinière,Jacques Gourde,http://www.parl.gc.ca/Parliamentarians/en/members/jacques-gourde(234387)
4781706,ca.proc.d.2019-05-31.10667732,2019-05-31,5836b275-89f1-49ce-9b8c-7de46b261c3d,241629,"Hon. Pablo Rodriguez (Minister of Canadian Heritage and Multiculturalism, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, we will do so by ensuring that we have a strong and independent free press. That is exactly how we are going to do it. That is exactly what the Conservatives do not want. We want a strong press that asks tough questions. Sometimes, we may not feel like answering all of those questions, but we do it because that is our duty. Similarly, it is the duty of journalists to ask those tough questions. The Conservatives basically want to do away with all that.",Liberal,Honoré-Mercier,Pablo Rodriguez,http://www.parl.gc.ca/Parliamentarians/en/members/pablo-rodriguez(241629)
4781707,ca.proc.d.2019-05-31.10667734,2019-05-31,7f45dfd9-dd4b-4b04-8dc9-20cb0730d279,234387,"Mr. Jacques Gourde (Lévis—Lotbinière, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, we thought we had seen it all with this Liberal government, but using taxpayers' money yet again, this time to stack the deck in its favour in the upcoming election, is totally unacceptable.
With just a couple months left before the election, Canadians are concerned to see that the Liberals are trying to control how subsidies are granted to our traditional media. Should they be concerned about how fair, clear, impartial and equitable the electoral process will be? ",Conservative,Lévis—Lotbinière,Jacques Gourde,http://www.parl.gc.ca/Parliamentarians/en/members/jacques-gourde(234387)
4781708,ca.proc.d.2019-05-31.10667738,2019-05-31,5836b275-89f1-49ce-9b8c-7de46b261c3d,241629,"Hon. Pablo Rodriguez (Minister of Canadian Heritage and Multiculturalism, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, that is a fascinating conspiracy theory. It is impressive to hear.
Ultimately, the Conservatives are attacking one of the foundations of our democracy. They are attacking the media. A free and independent press is one of the pillars of democracy and that is what they are attacking.
We are implementing a program that respects the independence and freedom of the press, unlike the Conservatives and their attacks. They are saying that journalists can be bought. That is what he is saying. He is saying that journalists can be bought and his colleague called them fossils.
We take exception to that.",Liberal,Honoré-Mercier,Pablo Rodriguez,http://www.parl.gc.ca/Parliamentarians/en/members/pablo-rodriguez(241629)
4781709,ca.proc.d.2019-05-31.10667741,2019-05-31,c861cfd8-ac30-4ddf-9d31-79dd34dcc59e,236900,"Ms. Ruth Ellen Brosseau (Berthier—Maskinongé, NDP)",,Oral Questions,The Environment,,"Mr. Speaker, Canada is a good place to live, with its natural beauty, diversified economy and vibrant communities.
 Climate change threatens everything we hold dear. There are forest fires out west and floods in Ottawa and Quebec. The Liberals are missing in action when it comes to addressing climate change.
The NDP will take action. Our plan clearly charts the way forward to ensure that people and the environment both win.
My question is very simple. Why did the Liberals let the major polluters off the hook, and why did they not seize the opportunity to protect our environment?",New Democratic Party,Berthier—Maskinongé,Ruth Ellen Brosseau,http://www.parl.gc.ca/Parliamentarians/en/members/ruth-ellen-brosseau(236900)
4781710,ca.proc.d.2019-05-31.10667747,2019-05-31,cee27afa-cdf8-4e99-ab22-22290f86aa3a,214082,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",,Oral Questions,The Environment,,"Mr. Speaker, it is interesting to see the NDP now announce that it wants to do what we are already doing to fight climate change, but in a way that will decimate jobs and hurt employees.
We have already seen their flip-flop on LNG Canada, the largest investment in Canada's history that created 10,000 jobs and has the support of British Columbia, a province that is working very hard to fight climate change.
On the other side, the Conservative Party wants unlimited pipelines and tankers, too. It does not want regulations—",Liberal,Ottawa Centre,Catherine McKenna,http://www.parl.gc.ca/Parliamentarians/en/members/catherine-mckenna(214082)
4781711,ca.proc.d.2019-05-31.10667748,2019-05-31,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Oral Questions,The Environment,,The hon. member for Berthier—Maskinongé.,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4781712,ca.proc.d.2019-05-31.10667749,2019-05-31,c861cfd8-ac30-4ddf-9d31-79dd34dcc59e,236900,"Ms. Ruth Ellen Brosseau (Berthier—Maskinongé, NDP)",,Oral Questions,International Trade,,"The Liberals are not even on track to meet the Paris Agreement targets.
The Liberals are bulldozing ahead with the adoption of NAFTA, showing blatant disregard for Parliament. Instead of striving to secure better conditions for workers, improve environmental protections or protect our agricultural sectors, the Liberal government is bowing down before Donald Trump. Canadians want the Liberals to negotiate trade agreements with measures that are genuinely progressive.
Why are the Liberals throwing away a unique opportunity to make trade fairer once and for all?",New Democratic Party,Berthier—Maskinongé,Ruth Ellen Brosseau,http://www.parl.gc.ca/Parliamentarians/en/members/ruth-ellen-brosseau(236900)
4781713,ca.proc.d.2019-05-31.10667751,2019-05-31,3dd9162a-4763-4000-8c8a-706a788f7e50,229209,"Hon. Chrystia Freeland (Minister of Foreign Affairs, Lib.)",,Oral Questions,International Trade,," Mr. Speaker, the NDP needs to understand that reopening this agreement would be like opening Pandora's box.
We have an agreement that preserves over $2 billion worth of trade daily. At best, the NDP is naive. At worst, it is playing political games by suggesting that Canadians would benefit from reopening this agreement.
If the NDP wants to follow Donald Trump's example and withdraw from NAFTA, it should have the guts to say so.",Liberal,University—Rosedale,Chrystia Freeland,http://www.parl.gc.ca/Parliamentarians/en/members/chrystia-freeland(229209)
4781714,ca.proc.d.2019-05-31.10667753,2019-05-31,ea197684-00f6-458f-a46b-5bea7db6f7f3,240374,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",,Oral Questions,International Trade,,"Mr. Speaker, nobody is advocating that the deal be reopened. Anyone with eyes can see it never closed. Congress is trying to change the deal. The president is declaring a trade war on one of the countries involved, Mexico. This is a live deal.
Why does the government want to tie its hands and put its head in the sand, instead of waiting for an opportunity to improve the deal for Canadian workers and for the environment? That is the real question. I suspect it is because the government is listening to the same drug companies that want to fight pharmacare in this country and that are going to make money off this deal.
Why is the government more concerned with defending the interests of corporate tycoons than the interests of Canadian workers?",New Democratic Party,Elmwood—Transcona,Daniel Blaikie,http://www.parl.gc.ca/Parliamentarians/en/members/daniel-blaikie(240374)
4781715,ca.proc.d.2019-05-31.10667755,2019-05-31,3dd9162a-4763-4000-8c8a-706a788f7e50,229209,"Hon. Chrystia Freeland (Minister of Foreign Affairs, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, there are so many misunderstandings in that question. It is hard to know where to start.
The Mexican president said today, speaking for Mexico, that Mexico intends to move ahead with its ratification process.
As I just said, the NDP is naive at best, and playing political games at worst, to suggest that Canadians would benefit from reopening this deal. If the NDP wants to take a page out of Donald Trump's playbook and withdraw from NAFTA, it should have the courage to tell Canadians that.",Liberal,University—Rosedale,Chrystia Freeland,http://www.parl.gc.ca/Parliamentarians/en/members/chrystia-freeland(229209)
4781716,ca.proc.d.2019-05-31.10667758,2019-05-31,ea197684-00f6-458f-a46b-5bea7db6f7f3,240374,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",,Oral Questions,International Trade,,"Mr. Speaker, the only one who is naive is somebody who thinks that this deal is closed, because there is clearly a lot of action on the deal. I just wish that the Liberals were in as big a rush to do something about climate change as they are to ratify this deal. 
They still have Stephen Harper's targets. Their carbon tax gives the steepest discounts to the biggest polluters. They are wasting billions of dollars buying old pipelines to pay out international investors, instead of investing in what they ought to be investing in, like a program to help Canadians retrofit their homes, saving money on their monthly bills and reducing their carbon footprint.
Why is it that the Liberal government once again is more interested in defending corporate profits than standing up for Canadians?",New Democratic Party,Elmwood—Transcona,Daniel Blaikie,http://www.parl.gc.ca/Parliamentarians/en/members/daniel-blaikie(240374)
4781717,ca.proc.d.2019-05-31.10667762,2019-05-31,cee27afa-cdf8-4e99-ab22-22290f86aa3a,214082,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, we always stand up for Canadians. I was very proud to see in the NAFTA that for the first time ever, there was an environment chapter in the body of the agreement.
We have been taking serious action on climate change. The NDP came out with its plan, which adopts some of our ideas but in a way that would destroy jobs and hurt workers and families. The New Democrats have already flip-flopped on an LNG project that creates 10,000 jobs in B.C., saying they do not want it to go ahead, in the face of the B.C. NDP government, which is committed to this project and committed to climate action.
We need to take climate action, we need to grow our economy and we need to ensure a sustainable future. That is exactly what we are doing.",Liberal,Ottawa Centre,Catherine McKenna,http://www.parl.gc.ca/Parliamentarians/en/members/catherine-mckenna(214082)
4781718,ca.proc.d.2019-05-31.10667764,2019-05-31,6322565a-d236-4124-81f3-d869f865f7ef,242573,"Ms. Leona Alleslev (Aurora—Oak Ridges—Richmond Hill, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, if NAFTA 2.0 is a good deal for Canada, what does the Prime Minister consider a bad deal?
Canadians know this is a worse deal and that it also compromises our sovereignty. Canada now has to ask permission from the U.S. to negotiate a new trade deal and we have to report to the U.S. when we change our monetary policy.
The Prime Minister has paid too high a price. With this bill, he will have free rein to give more away. Will he admit that he has failed Canadians?",Conservative,Aurora—Oak Ridges—Richmond Hill,Leona Alleslev,http://www.parl.gc.ca/Parliamentarians/en/members/leona-alleslev(242573)
4781719,ca.proc.d.2019-05-31.10667767,2019-05-31,3dd9162a-4763-4000-8c8a-706a788f7e50,229209,"Hon. Chrystia Freeland (Minister of Foreign Affairs, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, how soon they forget. Let me remind my Conservative colleagues how urgently they and Stephen Harper urged Canada to capitulate. In October 2017, Stephen Harper wrote in a memo, “It does not matter whether current American proposals are worse than what we have now.”
When it comes to our retaliatory tariffs, which achieved a full lift, the Conservatives urged us, Doug Ford lectured us, on how we needed to drop them. Canadians should be—",Liberal,University—Rosedale,Chrystia Freeland,http://www.parl.gc.ca/Parliamentarians/en/members/chrystia-freeland(229209)
4781720,ca.proc.d.2019-05-31.10667768,2019-05-31,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Oral Questions,International Trade,,The hon. member for Aurora—Oak Ridges—Richmond Hill.,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4781721,ca.proc.d.2019-05-31.10667769,2019-05-31,6322565a-d236-4124-81f3-d869f865f7ef,242573,"Ms. Leona Alleslev (Aurora—Oak Ridges—Richmond Hill, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, the Liberal government could not hang on to what we had before, and we are not out of the woods yet.
The full lifting of U.S. steel and aluminum tariffs is pure fiction. The Prime Minister's new NAFTA deal allows the U.S. to re-implement punishing tariffs any time Trump feels an unfair market surge.
The Prime Minister is desperate for us to believe he got a good deal, but can he tell us one thing that is better in this new NAFTA?",Conservative,Aurora—Oak Ridges—Richmond Hill,Leona Alleslev,http://www.parl.gc.ca/Parliamentarians/en/members/leona-alleslev(242573)
4781722,ca.proc.d.2019-05-31.10667771,2019-05-31,3dd9162a-4763-4000-8c8a-706a788f7e50,229209,"Hon. Chrystia Freeland (Minister of Foreign Affairs, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, it is pretty rich to hear the Conservatives talk about steel and aluminum tariffs.
The Conservatives were on the record and were absolutely wrong in the approach they advocated. Doug Ford's government publicly called for Canada to drop its retaliation. Had we done that, just imagine how devastating the result would have been.
Members on that side of the House agreed with that wrong-headed and, frankly, weak approach.",Liberal,University—Rosedale,Chrystia Freeland,http://www.parl.gc.ca/Parliamentarians/en/members/chrystia-freeland(229209)
4781723,ca.proc.d.2019-05-31.10667779,2019-05-31,64cec702-209d-4f03-bb85-1943f635d077,216762,"Mr. Luc Berthold (Mégantic—L'Érable, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, it is quite ironic to see the Prime Minister celebrating NAFTA 0.5, which showed Canadians just how willing he is to give in to all of Donald Trump's demands.
It would be like negotiating for a new car and then being happy when it is delivered without tires. No Canadian prime minister would have ever accepted such interference in international trade from the Americans.
The Prime Minister missed a golden opportunity to negotiate a good agreement for Canadians, and he was consistently third at the table. Why?",Conservative,Mégantic—L'Érable,Luc Berthold,http://www.parl.gc.ca/Parliamentarians/en/members/luc-berthold(216762)
4781724,ca.proc.d.2019-05-31.10667783,2019-05-31,3dd9162a-4763-4000-8c8a-706a788f7e50,229209,"Hon. Chrystia Freeland (Minister of Foreign Affairs, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, I remind my Conservative colleagues that they, along with Mr. Harper, urged Canada to capitulate. In an October 25, 2017 memo, Mr. Harper wrote that it did not matter that current American proposals are worse than what we have now. 
The Conservatives openly and publicly called on us to eliminate our countermeasures.",Liberal,University—Rosedale,Chrystia Freeland,http://www.parl.gc.ca/Parliamentarians/en/members/chrystia-freeland(229209)
4781725,ca.proc.d.2019-05-31.10667791,2019-05-31,64cec702-209d-4f03-bb85-1943f635d077,216762,"Mr. Luc Berthold (Mégantic—L'Érable, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, the minister gave Donald Trump the keys to our economy. That is what she did.
Donald Trump will now be the one who decides the future of our steel and aluminum industries. Our dairy industry was sacrificed on the altar of Liberal incompetence. Donald Trump will have the right to set our domestic tariffs. Donald Trump set a limit on our exports. What is worse, American milk will continue to receive large subsidies to compete against Canadian milk.
Why are the Prime Minister and the minister claiming victory on behalf of Donald Trump instead of admitting that they accepted a bargain-basement agreement?",Conservative,Mégantic—L'Érable,Luc Berthold,http://www.parl.gc.ca/Parliamentarians/en/members/luc-berthold(216762)
4781726,ca.proc.d.2019-05-31.10667793,2019-05-31,3dd9162a-4763-4000-8c8a-706a788f7e50,229209,"Hon. Chrystia Freeland (Minister of Foreign Affairs, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, the Conservatives have said several times that we should drop our demands, sign a new agreement and capitulate. That is what happened and those are the facts. 
Canadians can be happy that we did not follow the Conservatives' example. I think this is a bit embarrassing for the Conservatives.",Liberal,University—Rosedale,Chrystia Freeland,http://www.parl.gc.ca/Parliamentarians/en/members/chrystia-freeland(229209)
4781727,ca.proc.d.2019-05-31.10667857,2019-05-31,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, yesterday, the U.S. Vice President was magnanimous when he said the Liberals drove a hard bargain. It reminded me of a winner at Wimbledon praising the loser after beating the person in straight sets. There were no wins for Canada, only losses sector by sector. It was a take it or leave it from the U.S. from the beginning.
 How do we know? Because section 55 of the bill confirms that. The Liberal government has already agreed to change the bill after we vote and debate it here. If Donald Trump asked the Liberals to do something, they said, “How high, sir”. Why did the minister cave?",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4781728,ca.proc.d.2019-05-31.10667800,2019-05-31,3dd9162a-4763-4000-8c8a-706a788f7e50,229209,"Hon. Chrystia Freeland (Minister of Foreign Affairs, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, I am very glad the member for Durham asked that question because it allows me to clarify a misunderstanding on his part of that part of the bill.
 That is a part of the bill that updates the name of NAFTA in the Food and Drugs Act. It does not give any special powers to cabinet and it does not allow for the agreement to be changed.
The member for Durham is entirely mistaken. He clearly has not read the agreement.",Liberal,University—Rosedale,Chrystia Freeland,http://www.parl.gc.ca/Parliamentarians/en/members/chrystia-freeland(229209)
4781729,ca.proc.d.2019-05-31.10667802,2019-05-31,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, I have read the Liberal 0.5 to NAFTA, and I will give a review for the minister.
 Canada lost on agriculture, lost on resources, lost on softwood, lost on auto, lost on biologic drugs, lost on data transfer, lost on de minimis, lost on visas, lost on buy American. The Liberals even lost on the progressive agenda. How could the Liberal government say zero out of 10 is a win?",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
